621149874	20170127	201701	2017	2017.0740	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	071	071	07	2	7.4	4	1	4	-1.00710900473934	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	20170127	http://www.economist.com/news/science-and-technology/21715641-making-precise-measurements-tiny-forces-searching-particles-benchtop?zid=313&ah=fe2aac0b11adef572d67aed9273b6e55
621149879	20170127	201701	2017	2017.0740	GBR	UNITED KINGDOM	GBR								USAGOVMIL	UNITED STATES	USA					GOV	MIL		0	036	036	03	1	4.0	2	2	2	-5.40446503075237	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://www.fox13memphis.com/news/rights-advocates-warn-of-backlash-if-trump-pursues-torture/488230296
621149901	20170127	201701	2017	2017.0740	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	2	8	-1.59214137843677	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170127	http://www.scotsman.com/news/theresa-may-evokes-memory-of-thatcher-reagan-ties-during-us-visit-1-4350334
621149904	20170127	201701	2017	2017.0740	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	4	1	4	-1.11111111111111	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170127	http://www.irishnews.com/magazine/2017/01/26/news/6-talking-points-from-theresa-may-s-speech-to-republican-leaders-in-the-us-907551/
621149905	20170127	201701	2017	2017.0740	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GBR	UNITED KINGDOM	GBR								1	050	050	05	1	3.5	54	6	54	-1.58490139734959	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170127	http://www.scotsman.com/news/theresa-may-evokes-memory-of-thatcher-reagan-ties-during-us-visit-1-4350334
621150084	20170127	201701	2017	2017.0740	GOV	AUTHORITIES						GOV			REF	ASYLUM SEEKER						REF			1	120	120	12	3	-4.0	2	1	2	-6.47321428571429	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170127	https://au.news.yahoo.com/world/a/34279271/slovenia-passes-law-allowing-migrant-border-pushbacks/
621150105	20170127	201701	2017	2017.0740	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-3.41555977229602	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170127	http://www.realclearpolitics.com/articles/2017/01/26/spicer_20_tax_on_mexico_imports_still_just_an_option.html
621150106	20170127	201701	2017	2017.0740	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-1.86774356385664	1	Mexico	MX	MX	23	-102	MX	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170127	http://www.philly.com/philly/news/local/In-Philly-Trump-tells-Congressional-leaders-Now-we-have-to-deliver.html
621150184	20170127	201701	2017	2017.0740	IGOEUREEC	THE EU	EUR	EEC				IGO			GOV	PRESIDENT						GOV			0	012	012	01	1	-0.4	75	7	75	-1.33908516631645	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170127	http://malaysiandigest.com/world/655463-opposites-attract-uk-pm-calls-on-trump-to-renew-special-relationship.html
621150446	20170127	201701	2017	2017.0740	LAB	WORKER						LAB			USA	UNITED STATES	USA								0	080	080	08	2	5.0	3	1	3	-0.78917700112739	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://www.nbcnews.com/tech/tech-news/oracle-federal-lawsuit-indicative-larger-problem-tech-n708941?cid=public-rss_20170127
621150450	20170127	201701	2017	2017.0740	LAB	UNIONS						LAB			USA	UNITED STATES	USA								0	141	141	14	3	-6.5	1	1	1	-4.13694721825962	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	20170127	http://www.masslive.com/politics/index.ssf/2017/01/amid_anti-trump_immigrant_prot.html
621150620	20170127	201701	2017	2017.0740	MED	SPOKESMAN						MED			MEX	MEXICO	MEX								1	071	071	07	2	7.4	6	2	6	-2.71521415617903	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170127	http://www.wxxv25.com/2017/01/26/trump-spokesman-says-20-percent-tax-on-mexican-goods-could-fund-wall/
621150621	20170127	201701	2017	2017.0740	MED	SPOKESMAN						MED			MEX	MEXICAN	MEX								1	071	071	07	2	7.4	15	2	15	-2.71521415617903	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170127	http://www.wxxv25.com/2017/01/26/trump-spokesman-says-20-percent-tax-on-mexican-goods-could-fund-wall/
621150648	20170127	201701	2017	2017.0740	MED	WEBSITE						MED			USALAB	UNITED STATES	USA					LAB			0	193	193	19	4	-10.0	2	1	2	-0.86526576019777	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170127	http://www.desmoinesregister.com/story/opinion/editorials/2017/01/26/editorial-no-one-wins-trade-war/97095946/
621150656	20170127	201701	2017	2017.0740	MEX	MEXICAN	MEX																		0	0874	087	08	2	10.0	4	1	4	-0.711743772242	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170127	https://www.bostonglobe.com/opinion/editorials/2017/01/26/mexico-teaches-trump-important-lesson-limits-presidential-power/ksig5VK1wH57Wamgj3ByLN/story.html
621150660	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX																		1	125	125	12	3	-5.0	4	1	4	-0.711743772242	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170127	https://www.bostonglobe.com/opinion/editorials/2017/01/26/mexico-teaches-trump-important-lesson-limits-presidential-power/ksig5VK1wH57Wamgj3ByLN/story.html
621150666	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								COP	BORDER PATROL AGENT						COP			1	051	051	05	1	3.4	4	2	4	-2.56788147032049	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170127	http://www.radioaustralia.net.au/international/2017-01-27/donald-trumps-mexico-immigration-policies-welcomed-by-border-patrol-agents/1647154
621150667	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								COP	BORDER PATROL AGENT						COP			1	051	051	05	1	3.4	4	2	4	-2.56788147032049	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	20170127	http://www.radioaustralia.net.au/international/2017-01-27/donald-trumps-mexico-immigration-policies-welcomed-by-border-patrol-agents/1647154
621150676	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								GOV	PRESIDENT						GOV			0	125	125	12	3	-5.0	8	2	8	-1.96759259259259	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://wlfi.com/ap/the-latest-trump-limo-tags-still-call-for-dc-voting-rights/
621150686	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	010	010	01	1	0.0	23	8	23	-1.98499182376095	1	Mexico	MX	MX	23	-102	MX	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	Mexico	MX	MX	23	-102	MX	20170127	http://freedomoutpost.com/mexico-tells-trump-they-wont-pay-for-wall-trumps-floats-20-import-tax-to-make-them/
621150687	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	010	010	01	1	0.0	70	24	70	-2.2240130213513	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170127	http://freedomoutpost.com/mexico-tells-trump-they-wont-pay-for-wall-trumps-floats-20-import-tax-to-make-them/
621150689	20170127	201701	2017	2017.0740	MEX	MEXICAN	MEX								USA	AMERICAN	USA								0	0231	023	02	1	3.4	3	1	3	-0.71556350626118	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170127	https://www.yahoo.com/news/us-imports-mexico-pay-trump-234500210.html
621150691	20170127	201701	2017	2017.0740	MEX	MEXICAN	MEX								USA	AMERICAN	USA								0	031	031	03	1	5.2	5	1	5	-3.11284046692607	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170127	http://www.irishtimes.com/opinion/letters/donald-trump-a-week-in-politics-1.2952498
621150693	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	2	4	-2.01900237529691	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170127	http://www.cvbugle.com/news/2017/jan/26/arizonans-hand-trump-signs-orders-borders-immigrat/
621150694	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	2	4	-2.01900237529691	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Mexico	MX	MX	23	-102	MX	20170127	http://www.cvbugle.com/news/2017/jan/26/arizonans-hand-trump-signs-orders-borders-immigrat/
621150696	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	1043	104	10	3	-5.0	8	1	8	-0.711743772242	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170127	https://www.bostonglobe.com/opinion/editorials/2017/01/26/mexico-teaches-trump-important-lesson-limits-presidential-power/ksig5VK1wH57Wamgj3ByLN/story.html
621150698	20170127	201701	2017	2017.0740	MEX	MEXICAN	MEX								USA	AMERICAN	USA								1	164	164	16	4	-7.0	4	1	4	-0.711743772242	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170127	https://www.bostonglobe.com/opinion/editorials/2017/01/26/mexico-teaches-trump-important-lesson-limits-presidential-power/ksig5VK1wH57Wamgj3ByLN/story.html
621150699	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								USABUS	UNITED STATES	USA					BUS			0	061	061	06	2	6.4	2	2	2	-0.809861319134205	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170127	https://www.yahoo.com/news/us-imports-mexico-pay-trump-234500210.html
621150701	20170127	201701	2017	2017.0740	MEX	MEXICAN	MEX								USAGOV	THE WHITE HOUSE	USA					GOV			0	040	040	04	1	1.0	9	5	9	-2.77922840423619	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://www.realclearpolitics.com/articles/2017/01/26/spicer_20_tax_on_mexico_imports_still_just_an_option.html
621150703	20170127	201701	2017	2017.0740	MEX	MEXICO	MEX								USALAB	UNITED STATES	USA					LAB			0	0874	087	08	2	10.0	12	11	12	-1.53599309962195	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://www.kpbs.org/news/2017/jan/26/spokesman-says-trump-seeks-20-percent-tax-mexican-/
621150705	20170127	201701	2017	2017.0740	MEXCRM	MEXICO	MEX					CRM			MEX	MEXICAN	MEX								1	071	071	07	2	7.4	1	1	1	-1.09060402684564	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	1	United States	US	US	38	-97	US	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170127	http://www.blacklistednews.com/Mexican_President_was_funded_by_the_Juarez_Cartel_and_that%E2%80%99s_why_he_is_against_the_Trump_border_plan/56521/0/38/38/Y/M.html
621150710	20170127	201701	2017	2017.0740	MEXGOV	MEXICO	MEX					GOV													1	060	060	06	2	6.0	8	1	8	1.17801047120419	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170127	http://trueviralnews.com/u-s-provides-aid-worth-320-million-a-year-to-mexico-experts-say-yanking-it-could-hurt/
621150716	20170127	201701	2017	2017.0740	MEXGOV	MEXICAN	MEX					GOV			USA	AMERICAN	USA								1	040	040	04	1	1.0	12	1	12	-0.711743772242	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170127	https://www.bostonglobe.com/opinion/editorials/2017/01/26/mexico-teaches-trump-important-lesson-limits-presidential-power/ksig5VK1wH57Wamgj3ByLN/story.html
621150719	20170127	201701	2017	2017.0740	MEXGOV	MEXICAN	MEX					GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	040	040	04	1	1.0	14	6	13	-3.37831748310857	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://www.realclearpolitics.com/articles/2017/01/26/spicer_20_tax_on_mexico_imports_still_just_an_option.html
621150854	20170127	201701	2017	2017.0740	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								1	021	021	02	1	3.4	2	1	2	-0.77922077922078	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170127	http://www.4-traders.com/AMERICAN-AIRLINES-GROUP-I-15171667/news/American-Airlines-Qantas-may-revive-joint-venture-plan-under-Trump-23763038/
621150945	20170127	201701	2017	2017.0740	PTY	POLITICIAN									MEX	MEXICO	MEX								1	051	051	05	1	3.4	1	1	1	-1.09060402684564	1	United States	US	US	38	-97	US	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170127	http://www.blacklistednews.com/Mexican_President_was_funded_by_the_Juarez_Cartel_and_that%E2%80%99s_why_he_is_against_the_Trump_border_plan/56521/0/38/38/Y/M.html
621151194	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	-1.00710900473934	2	California, United States	US	USCA	36.17	-119.746	CA	0							4	Waterloo, Ontario, Canada	CA	CA08	43.4667	-80.5333	-575624	20170127	http://www.economist.com/news/science-and-technology/21715641-making-precise-measurements-tiny-forces-searching-particles-benchtop?zid=313&ah=fe2aac0b11adef572d67aed9273b6e55
621151291	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	29	12	29	-2.51585339341271	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170127	http://freedomoutpost.com/mexico-tells-trump-they-wont-pay-for-wall-trumps-floats-20-import-tax-to-make-them/
621151310	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA																		1	061	061	06	2	6.4	1	1	1	-0.86526576019777	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	0							1	Canada	CA	CA	60	-95	CA	20170127	http://www.desmoinesregister.com/story/opinion/editorials/2017/01/26/editorial-no-one-wins-trade-war/97095946/
621151339	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA																		0	080	080	08	2	5.0	1	1	1	-0.86526576019777	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170127	http://www.desmoinesregister.com/story/opinion/editorials/2017/01/26/editorial-no-one-wins-trade-war/97095946/
621151358	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA																		0	084	084	08	2	7.0	2	1	2	-0.86526576019777	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170127	http://www.desmoinesregister.com/story/opinion/editorials/2017/01/26/editorial-no-one-wins-trade-war/97095946/
621151417	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	1	1	1	-3.41555977229602	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	0							1	Mexico	MX	MX	23	-102	MX	20170127	http://www.realclearpolitics.com/articles/2017/01/26/spicer_20_tax_on_mexico_imports_still_just_an_option.html
621151466	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	051	051	05	1	3.4	1	1	1	-3.41555977229602	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://www.realclearpolitics.com/articles/2017/01/26/spicer_20_tax_on_mexico_imports_still_just_an_option.html
621151477	20170127	201701	2017	2017.0740	USA	TEXAS	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	220	20	220	-3.64611697632736	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170127	http://fremonttribune.com/news/state-and-regional/nebraska-opponents-of-keystone-xl-preparing-for-new-fight/article_3e7795b7-170a-5135-b186-e512c2f1635a.html
621151478	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	060	060	06	2	6.0	4	1	4	-1.00710900473934	2	California, United States	US	USCA	36.17	-119.746	CA	4	Waterloo, Ontario, Canada	CA	CA08	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	43.4667	-80.5333	-575624	20170127	http://www.economist.com/news/science-and-technology/21715641-making-precise-measurements-tiny-forces-searching-particles-benchtop?zid=313&ah=fe2aac0b11adef572d67aed9273b6e55
621151482	20170127	201701	2017	2017.0740	USA	AMERICAN	USA								CANCOP	MONTREAL	CAN					COP			0	010	010	01	1	0.0	1	1	1	-4.64684014869889	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170127	http://cnews.canoe.com/CNEWS/Canada/2017/01/26/22699894.html
621151486	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	042	042	04	1	1.9	60	9	60	-2.24689007020846	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://thestarphoenix.com/storyline/batten-the-hatches-china-and-the-u-s-are-poised-to-clash-as-never-before-writes-postmedia-columnist-michael-den-tandt
621151499	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								COP	POLICE						COP			1	1721	172	17	4	-5.0	2	1	2	-4.13694721825962	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	20170127	http://www.masslive.com/politics/index.ssf/2017/01/amid_anti-trump_immigrant_prot.html
621151530	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	8	4	8	-4.74999107937956	1	Canada	CA	CA	60	-95	CA	2	Montana, United States	US	USMT	46.9048	-110.326	MT	1	Canada	CA	CA	60	-95	CA	20170127	http://www.theindependent.com/news/state/nebraska-opponents-of-keystone-xl-preparing-for-new-fight/article_1fb92c33-d773-5b35-b597-ea5c0cc9dc6a.html
621151531	20170127	201701	2017	2017.0740	USA	NEBRASKA	USA								CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	8	4	8	-4.74999107937956	1	Canada	CA	CA	60	-95	CA	2	Montana, United States	US	USMT	46.9048	-110.326	MT	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170127	http://www.theindependent.com/news/state/nebraska-opponents-of-keystone-xl-preparing-for-new-fight/article_1fb92c33-d773-5b35-b597-ea5c0cc9dc6a.html
621151575	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	4	1	4	-3.8135593220339	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170127	http://www.colorlines.com/articles/roxane-gay-pulls-simon-schuster-book-deal-over-milo-yiannopoulos-advance
621151593	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	-1.86774356385664	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	Mexico	MX	MX	23	-102	MX	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170127	http://www.philly.com/philly/news/local/In-Philly-Trump-tells-Congressional-leaders-Now-we-have-to-deliver.html
621151612	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	161	161	16	4	-4.0	1	1	1	-1.00775193798449	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170127	http://newspaperpost.com/2017/01/27/h%D0%BEw-t%D0%BE-interpret-the-trump-administrati%D0%BEns-latest-signals-%D0%BEn-mexic%D0%BE/
621151613	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	161	161	16	4	-4.0	4	1	4	-1.00775193798449	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170127	http://newspaperpost.com/2017/01/27/h%D0%BEw-t%D0%BE-interpret-the-trump-administrati%D0%BEns-latest-signals-%D0%BEn-mexic%D0%BE/
621151716	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	020	020	02	1	3.0	2	1	2	-0.86526576019777	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	1	Mexico	MX	MX	23	-102	MX	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170127	http://www.desmoinesregister.com/story/opinion/editorials/2017/01/26/editorial-no-one-wins-trade-war/97095946/
621151717	20170127	201701	2017	2017.0740	USA	AMERICAN	USA								MEX	MEXICAN	MEX								1	031	031	03	1	5.2	7	2	7	-1.82964427717888	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170127	http://www.irishtimes.com/opinion/letters/donald-trump-a-week-in-politics-1.2952498
621151719	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	061	061	06	2	6.4	2	1	2	-0.86526576019777	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170127	http://www.desmoinesregister.com/story/opinion/editorials/2017/01/26/editorial-no-one-wins-trade-war/97095946/
621151721	20170127	201701	2017	2017.0740	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	192	192	19	4	-9.5	2	1	2	-3.41555977229602	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170127	http://www.realclearpolitics.com/articles/2017/01/26/spicer_20_tax_on_mexico_imports_still_just_an_option.html
621151723	20170127	201701	2017	2017.0740	USA	AMERICAN	USA								MEXGOV	MEXICAN	MEX					GOV			1	040	040	04	1	1.0	12	1	12	-0.711743772242	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170127	https://www.bostonglobe.com/opinion/editorials/2017/01/26/mexico-teaches-trump-important-lesson-limits-presidential-power/ksig5VK1wH57Wamgj3ByLN/story.html
621151766	20170127	201701	2017	2017.0740	USA	FLORIDA	USA								USACOP	UNITED STATES	USA					COP			0	190	190	19	4	-10.0	20	10	20	-6.22384122110859	4	Huang Chen, Zhejiang, China	CH	CH02	28.7764	118.643	10440199	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170127	http://gantdaily.com/2017/01/26/trump-order-seeks-to-cut-through-obstacles-of-deporting-criminals/
621151796	20170127	201701	2017	2017.0740	USA	THE US	USA								USAGOV	OBAMA	USA					GOV			0	0874	087	08	2	10.0	3	1	3	-0.8816120906801	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	United Kingdom	UK	UK	54	-2	UK	20170127	http://www.philstar.com/world/2017/01/27/1666021/uks-may-absolutely-condemns-torture-ahead-trump-visit
621151797	20170127	201701	2017	2017.0740	USA	THE US	USA								USAGOV	OBAMA	USA					GOV			0	0874	087	08	2	10.0	1	1	1	-0.8816120906801	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170127	http://www.philstar.com/world/2017/01/27/1666021/uks-may-absolutely-condemns-torture-ahead-trump-visit
