626655631	20170212	201702	2017	2017.1151	MED	MAGAZINE						MED													0	040	040	04	1	1.0	6	1	6	1.94647201946472	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170212	http://www.myrecordjournal.com/news/cheshirecitizen/cheshirenews/9957768-154/indie-film-star-has-cheshire-roots.html
626655648	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX																		1	061	061	06	2	6.4	2	1	2	-2.48756218905472	1	Mexico	MX	MX	23	-102	MX	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170212	http://www.mysanantonio.com/opinion/commentary/article/We-pick-a-fight-with-Mexico-at-our-own-peril-10924493.php
626655651	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX																		1	190	190	19	4	-10.0	6	3	6	-4.32960893854749	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	http://www.smh.com.au/world/invasive-spywares-odd-targets-mexican-advocates-of-soda-tax-20170212-guawij.html
626655653	20170212	201702	2017	2017.1151	MEX	NOGALES	MEX								CVL	CITIZEN						CVL			0	043	043	04	1	2.8	5	1	5	-4.14937759336099	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170212	http://www.orlandosentinel.com/news/nationworld/ct-mexico-deportations--20170211-story.html
626655655	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	014	014	01	1	0.0	9	3	9	-4.32960893854749	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	http://www.smh.com.au/world/invasive-spywares-odd-targets-mexican-advocates-of-soda-tax-20170212-guawij.html
626655656	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX								USA	AMERICAN	USA								0	043	043	04	1	2.8	5	1	5	-2.48756218905472	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170212	http://www.mysanantonio.com/opinion/commentary/article/We-pick-a-fight-with-Mexico-at-our-own-peril-10924493.php
626655657	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX								USA	AMERICAN	USA								1	043	043	04	1	2.8	5	2	5	-3.75187170941409	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170212	http://www.mysanantonio.com/opinion/commentary/article/We-pick-a-fight-with-Mexico-at-our-own-peril-10924493.php
626655925	20170212	201702	2017	2017.1151	SIK	SIKH				SIK															1	1044	104	10	3	-5.0	6	1	6	-4.54545454545454	3	United Nations Headquarters, New York, United States	US	USNY	40.7495	-73.9679	968243	0							5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20170212	http://thefrontierpost.com/article/134528/kashmirissikhs-new-york-slam-indian-atrocities-demand-freedom-its-yoke
626655976	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	2	1	2	-1.5400410677618	1	United States	US	US	38	-97	US	0							1	Mexico	MX	MX	23	-102	MX	20170212	http://thefrontierpost.com/article/430852/Whats-behind-the-Great-Wall-of-America
626656112	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	6	1	6	-1.44927536231884	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	4	Verbier, Switzerland (general), Switzerland	SZ	SZ00	46.0987	7.21621	-2554660	20170212	http://www.vnews.com/perspectives-arttrump-vn-021217-7953274
626656164	20170212	201702	2017	2017.1151	USA	AMERICAN	USA								MEX	MEXICAN	MEX								0	042	042	04	1	1.9	5	1	5	-2.48756218905472	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170212	http://www.mysanantonio.com/opinion/commentary/article/We-pick-a-fight-with-Mexico-at-our-own-peril-10924493.php
626656165	20170212	201702	2017	2017.1151	USA	AMERICAN	USA								MEX	MEXICAN	MEX								0	042	042	04	1	1.9	3	1	3	-2.48756218905472	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170212	http://www.mysanantonio.com/opinion/commentary/article/We-pick-a-fight-with-Mexico-at-our-own-peril-10924493.php
626656307	20170212	201702	2017	2017.1151	kas	KASHMIRI			kas						USA	NEW YORK	USA								1	0841	084	08	2	7.0	10	1	10	-4.54545454545454	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	3	United Nations Headquarters, New York, United States	US	USNY	40.7495	-73.9679	968243	20170212	http://thefrontierpost.com/article/134528/kashmirissikhs-new-york-slam-indian-atrocities-demand-freedom-its-yoke
626656384	20170212	201702	2017	2017.1151											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	4	1	4	4	0							4	Yi Ling, Jiangxi, China	CH	CH03	27.1795	116.513	11065658	1	United States	US	US	38	-97	US	20170212	http://thetimes-tribune.com/news/culture-celebrated-at-chinese-new-year-festival-1.2153988
626656556	20170212	201702	2017	2017.1151	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	4	1	4	-1.70031880977684	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170212	http://english.hani.co.kr/arti/english_edition/e_editorial/782267.html
626656557	20170212	201702	2017	2017.1151	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	4	1	4	-1.70031880977684	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170212	http://english.hani.co.kr/arti/english_edition/e_editorial/782267.html
626656568	20170212	201702	2017	2017.1151	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	4	4	Hong Miao, Anhui, China	CH	CH01	31.0403	118.909	10555106	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170212	http://thetimes-tribune.com/news/culture-celebrated-at-chinese-new-year-festival-1.2153988
626656570	20170212	201702	2017	2017.1151	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	4	1	United States	US	US	38	-97	US	4	Hong Miao, Anhui, China	CH	CH01	31.0403	118.909	10555106	4	Hong Miao, Anhui, China	CH	CH01	31.0403	118.909	10555106	20170212	http://thetimes-tribune.com/news/culture-celebrated-at-chinese-new-year-festival-1.2153988
626656674	20170212	201702	2017	2017.1151	DEU	BERLIN	DEU																		1	070	070	07	2	7.0	8	1	8	-2.07423580786026	1	China	CH	CH	35	105	CH	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.timesofmalta.com/articles/view/20170212/opinion/The-end-of-US-leadership.639319
626656690	20170212	201702	2017	2017.1151	EDU	SCHOOL						EDU													1	042	042	04	1	1.9	4	1	4	4	4	Yi Ling, Jiangxi, China	CH	CH03	27.1795	116.513	11065658	0							1	United States	US	US	38	-97	US	20170212	http://thetimes-tribune.com/news/culture-celebrated-at-chinese-new-year-festival-1.2153988
626657127	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX								IGOWSTNAT	NATO	WST	NAT				IGO			0	020	020	02	1	3.0	2	1	2	0.284495021337129	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170212	http://freerepublic.com/focus/f-news/3524000/posts
626657411	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA																		1	100	100	10	3	-5.0	2	1	2	-7.67230169050715	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170212	http://www.journalnow.com/news/nation_world/immigrant-community-on-high-alert-fearing-trump-s-deportation-force/article_5425cce9-0156-5e3f-8753-7d6f5d9efd4c.html
626657437	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	015	015	01	1	0.0	1	1	1	-5.75079872204472	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	1	China	CH	CH	35	105	CH	1	Mongolia	MG	MG	46	105	MG	20170212	http://dailyranger.com/./story.php?story_id=10672&headline=man-pleads-guilty-in-fossil-case-looted-bones-were-on-sale-in-wyoming-gallery
626657438	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	015	015	01	1	0.0	2	1	2	-5.75079872204472	2	Wyoming, United States	US	USWY	42.7475	-107.209	WY	1	China	CH	CH	35	105	CH	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	20170212	http://dailyranger.com/./story.php?story_id=10672&headline=man-pleads-guilty-in-fossil-case-looted-bones-were-on-sale-in-wyoming-gallery
626657440	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	051	051	05	1	3.4	1	1	1	4	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	4	Hong Miao, Anhui, China	CH	CH01	31.0403	118.909	10555106	20170212	http://thetimes-tribune.com/news/culture-celebrated-at-chinese-new-year-festival-1.2153988
626657441	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	1121	112	11	3	-2.0	2	1	2	-5.75079872204472	2	Wyoming, United States	US	USWY	42.7475	-107.209	WY	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170212	http://dailyranger.com/./story.php?story_id=10672&headline=man-pleads-guilty-in-fossil-case-looted-bones-were-on-sale-in-wyoming-gallery
626657519	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	112	112	11	3	-2.0	1	1	1	-1.55038759689923	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://english.mathrubhumi.com/news/world/trump-says-he-ll-bring-down-cost-of-mexican-wall-mathrubhumi-kerala-1.1725103
626657561	20170212	201702	2017	2017.1151	USABUS	A US	USA					BUS			BUS	COMPANY						BUS			0	124	124	12	3	-4.0	2	1	2	0	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170212	http://rinf.com/alt-news/newswire/trump-is-a-catastrophe-but-so-was-the-tpp/
626658492	20170212	201702	2017	2017.1151											USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-4.05405405405405	0							4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626658585	20170212	201702	2017	2017.1151	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-8.74430169912972	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170212	http://www.asiantribune.com/node/90100
626658717	20170212	201702	2017	2017.1151	EDU	STUDENT						EDU			GBR	BRITAIN	GBR								0	042	042	04	1	1.9	1	1	1	0.68243858052775	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170212	http://guyanachronicle.com/2017/02/11/guyana-and-the-caribbean-community
626658786	20170212	201702	2017	2017.1151	GBR	BRITAIN	GBR								EDU	STUDENT						EDU			0	043	043	04	1	2.8	1	1	1	0.68243858052775	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170212	http://guyanachronicle.com/2017/02/11/guyana-and-the-caribbean-community
626659114	20170212	201702	2017	2017.1151	JPN	JAPAN	JPN								USAGOVMIL	THE US	USA					GOV	MIL		1	194	194	19	4	-10.0	1	1	1	-4.11522633744856	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.jpost.com/Breaking-News/N-Korea-tests-ballistic-missile-US-to-avoid-escalation-481280
626659115	20170212	201702	2017	2017.1151	JPN	JAPAN	JPN								USAGOVMIL	THE US	USA					GOV	MIL		1	194	194	19	4	-10.0	1	1	1	-4.11522633744856	1	North Korea	KN	KN	40	127	KN	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170212	http://www.jpost.com/Breaking-News/N-Korea-tests-ballistic-missile-US-to-avoid-escalation-481280
626659213	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX								CRM	CRIMINAL						CRM			1	130	130	13	3	-4.4	2	1	2	-6.14596670934699	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170212	http://newstarget.com/2017-02-11-trump-takes-on-violent-crime-with-three-executive-orders-to-make-america-safe-again.html
626659215	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX								USA	WASHINGTON	USA								1	042	042	04	1	1.9	68	25	68	-4.12337695712149	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659217	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-6.14596670934699	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170212	http://newstarget.com/2017-02-11-trump-takes-on-violent-crime-with-three-executive-orders-to-make-america-safe-again.html
626659219	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	52	20	52	-4.19053901374276	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659220	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	207	23	207	-4.09298863985916	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659221	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	18	5	18	-3.74778804115569	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659223	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX								USA	AMERICAN	USA								1	112	112	11	3	-2.0	140	25	140	-4.12337695712149	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659224	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	38	25	38	-4.12337695712149	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659225	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX								USA	WASHINGTON	USA								1	161	161	16	4	-4.0	28	12	28	-3.96546083616917	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659226	20170212	201702	2017	2017.1151	MEXGOV	MEXICAN	MEX					GOV			USA	WASHINGTON	USA								1	042	042	04	1	1.9	204	25	204	-4.12337695712149	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659227	20170212	201702	2017	2017.1151	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								1	161	161	16	4	-4.0	108	20	108	-4.13522857389147	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659228	20170212	201702	2017	2017.1151	MEXGOV	MEXICAN	MEX					GOV			USA	WASHINGTON	USA								1	161	161	16	4	-4.0	34	8	34	-3.85236383403101	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659545	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	50	9	50	-3.803476147161	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659673	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	010	010	01	1	0.0	138	20	138	-4.10624169047483	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659674	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	010	010	01	1	0.0	46	20	46	-4.10624169047483	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659676	20170212	201702	2017	2017.1151	USA	WASHINGTON	USA								MEX	MEXICAN	MEX								1	043	043	04	1	2.8	68	25	68	-4.12337695712149	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659677	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	046	046	04	1	7.0	2	1	2	-6.14596670934699	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170212	http://newstarget.com/2017-02-11-trump-takes-on-violent-crime-with-three-executive-orders-to-make-america-safe-again.html
626659680	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	111	111	11	3	-2.0	46	20	46	-4.10624169047483	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659681	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	112	112	11	3	-2.0	1	1	1	-1.53846153846154	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170212	http://news.co.cr/trump-tweets-border-wall-says-hell-negotiate-low-price/56528/
626659682	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	112	112	11	3	-2.0	1	1	1	-1.53846153846154	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170212	http://news.co.cr/trump-tweets-border-wall-says-hell-negotiate-low-price/56528/
626659683	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	130	130	13	3	-4.4	22	16	22	-4.0973330049175	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659684	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	130	130	13	3	-4.4	256	25	256	-4.12337695712149	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659685	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	130	130	13	3	-4.4	12	8	12	-3.78537849039847	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659686	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	141	141	14	3	-6.5	138	20	138	-4.10624169047483	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626659687	20170212	201702	2017	2017.1151	USA	WASHINGTON	USA								MEXGOV	MEXICAN	MEX					GOV			1	043	043	04	1	2.8	204	25	204	-4.12337695712149	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://tribune.com.pk/story/1324384/mexicans-stage-anti-trump-protests/
626660718	20170212	201702	2017	2017.1151	CHN	CHINA	CHN								GOV	FOREIGN MINIST						GOV			0	011	011	01	1	-0.1	2	1	2	-1.51098901098901	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170212	http://arynews.tv/en/north-korea-tests-ballistic-missile-does-not-appear-to-be-icbm/
626660816	20170212	201702	2017	2017.1151	CVL	COMMUNITY						CVL			CHN	CHINA	CHN								1	051	051	05	1	3.4	2	1	2	6.83760683760684	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	China	CH	CH	35	105	CH	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170212	http://www.marinij.com/general-news/20170211/marin-celebrates-at-chinese-new-year-event
626660817	20170212	201702	2017	2017.1151	CVL	COMMUNITY						CVL			CHN	CHINESE	CHN								1	051	051	05	1	3.4	4	1	4	6.83760683760684	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170212	http://www.marinij.com/general-news/20170211/marin-celebrates-at-chinese-new-year-event
626660961	20170212	201702	2017	2017.1151	GBR	UNITED KINGDOM	GBR								USA	NEW YORK	USA								0	042	042	04	1	1.9	2	1	2	3.27695560253699	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170212	http://www.chieftain.com/life/5617994-120/tozer-arthur-pueblo-book
626661290	20170212	201702	2017	2017.1151	KOR	SEOUL	KOR								GOV	PRESIDENT						GOV			1	194	194	19	4	-10.0	2	1	2	-1.51098901098901	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	20170212	http://arynews.tv/en/north-korea-tests-ballistic-missile-does-not-appear-to-be-icbm/
626661378	20170212	201702	2017	2017.1151	MEX	MEXICAN	MEX																		1	141	141	14	3	-6.5	5	3	5	-2.49271411633035	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://news.asiaone.com/news/world/mexicans-stage-anti-trump-protests
626661379	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	26	13	26	-4.30318044398541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.thesundaily.my/news/2159026
