619455129	20170122	201701	2017	2017.0603	GBR	BRITISH	GBR								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	-2.15827338129496	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170122	http://finance.yahoo.com/news/britain-may-mexico-pena-nieto-232659873.html
619455130	20170122	201701	2017	2017.0603	GBR	BRITISH	GBR								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	-2.15827338129496	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://finance.yahoo.com/news/britain-may-mexico-pena-nieto-232659873.html
619455131	20170122	201701	2017	2017.0603	GBR	BRITISH	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			1	043	043	04	1	2.8	10	4	10	-1.34590248851106	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170122	http://100percentfedup.com/trump-blasts-media-for-lying-about-bust-of-mlk-jr-being-removed-from-oval-officebrings-one-very-important-bust-back-into-the-oval-office/
619455140	20170122	201701	2017	2017.0603	GBRGOV	BRITISH	GBR					GOV			GOV	MINIST						GOV			1	036	036	03	1	4.0	6	1	6	-1.91897654584222	5	Essex, Essex, United Kingdom	UK	UKE4	51.8333	0.583333	-2595724	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170122	http://www.ipswichstar.co.uk:80/news/homes_in_grundisburgh_and_north_ipswich_without_water_until_midnight_when_anglian_water_finishes_repairs_1_4857935
619455141	20170122	201701	2017	2017.0603	GBRGOV	BRITISH	GBR					GOV			GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	6	1	6	-2.15827338129496	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170122	http://finance.yahoo.com/news/britain-may-mexico-pena-nieto-232659873.html
619455142	20170122	201701	2017	2017.0603	GBRGOV	BRITISH	GBR					GOV			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	438	49	438	-0.774951689348939	1	United Kingdom	UK	UK	54	-2	UK	3	Washington Monument, District of Columbia, United States	US	USDC	38.8896	-77.0353	531850	1	United Kingdom	UK	UK	54	-2	UK	20170122	http://www.michigansthumb.com/news/politics/article/The-Latest-Prayer-service-CIA-visit-on-tap-for-10873605.php
619455143	20170122	201701	2017	2017.0603	GBRGOV	BRITISH	GBR					GOV			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	-2.15827338129496	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://finance.yahoo.com/news/britain-may-mexico-pena-nieto-232659873.html
619455147	20170122	201701	2017	2017.0603	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	UNITED STATES	USA								1	043	043	04	1	2.8	12	3	12	-1.45715473501879	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170122	http://100percentfedup.com/trump-blasts-media-for-lying-about-bust-of-mlk-jr-being-removed-from-oval-officebrings-one-very-important-bust-back-into-the-oval-office/
619455148	20170122	201701	2017	2017.0603	GBRGOV	BRITISH	GBR					GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	043	043	04	1	2.8	6	3	6	-1.45715473501879	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170122	http://100percentfedup.com/trump-blasts-media-for-lying-about-bust-of-mlk-jr-being-removed-from-oval-officebrings-one-very-important-bust-back-into-the-oval-office/
619455149	20170122	201701	2017	2017.0603	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	0.4424778761062	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170122	http://www.washingtonexaminer.com/trump-to-meet-with-uk-prime-minister-during-first-week-in-office/article/2612594
619455150	20170122	201701	2017	2017.0603	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	0.4424778761062	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://www.washingtonexaminer.com/trump-to-meet-with-uk-prime-minister-during-first-week-in-office/article/2612594
619455151	20170122	201701	2017	2017.0603	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	0.4424778761062	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170122	http://www.washingtonexaminer.com/trump-to-meet-with-uk-prime-minister-during-first-week-in-office/article/2612594
619455262	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			GBRGOV	BRITISH	GBR					GOV			1	040	040	04	1	1.0	438	49	438	-0.774951689348939	3	Washington Monument, District of Columbia, United States	US	USDC	38.8896	-77.0353	531850	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170122	http://www.michigansthumb.com/news/politics/article/The-Latest-Prayer-service-CIA-visit-on-tap-for-10873605.php
619455263	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			GBRGOV	BRITISH	GBR					GOV			1	040	040	04	1	1.0	6	1	6	-2.15827338129496	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://finance.yahoo.com/news/britain-may-mexico-pena-nieto-232659873.html
619455265	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		1	020	020	02	1	3.0	2	1	2	0.9478672985782	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170122	http://www.thetimes.co.uk/edition/president-trump/this-is-mays-chance-to-start-building-her-global-britain-6qqdgkrsd
619455266	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		1	020	020	02	1	3.0	8	1	8	0.9478672985782	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170122	http://www.thetimes.co.uk/edition/president-trump/this-is-mays-chance-to-start-building-her-global-britain-6qqdgkrsd
619455267	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		1	040	040	04	1	1.0	2	1	2	0.4424778761062	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170122	http://www.washingtonexaminer.com/trump-to-meet-with-uk-prime-minister-during-first-week-in-office/article/2612594
619455268	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		1	040	040	04	1	1.0	4	1	4	0.4424778761062	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://www.washingtonexaminer.com/trump-to-meet-with-uk-prime-minister-during-first-week-in-office/article/2612594
619455269	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		1	040	040	04	1	1.0	2	1	2	0.4424778761062	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170122	http://www.washingtonexaminer.com/trump-to-meet-with-uk-prime-minister-during-first-week-in-office/article/2612594
619455293	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			MEX	MEXICAN	MEX								0	0234	023	02	1	3.4	6	2	6	-1.39833609966847	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170122	http://www.palmbeachpost.com/news/world-jittery-about-trump-america-first-inaugural-speech/63YOHqvRiA4FA4nt2DpZ0L/
619455294	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			MEX	MEXICAN	MEX								1	036	036	03	1	4.0	124	43	124	-0.768721983540707	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170122	http://www.michigansthumb.com/news/politics/article/The-Latest-Prayer-service-CIA-visit-on-tap-for-10873605.php
619455296	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			MEXGOV	MEXICAN	MEX					GOV			1	036	036	03	1	4.0	438	49	438	-0.774951689348939	3	Washington Monument, District of Columbia, United States	US	USDC	38.8896	-77.0353	531850	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170122	http://www.michigansthumb.com/news/politics/article/The-Latest-Prayer-service-CIA-visit-on-tap-for-10873605.php
619455328	20170122	201701	2017	2017.0603	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	141	141	14	3	-6.5	3	2	3	-2.43687808840452	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170122	http://www.newsadvance.com/news/local/protests-held-across-the-country-and-world-in-wake-of/article_1f952ced-68e6-56e0-ab22-7c0ee23bde32.html
619455465	20170122	201701	2017	2017.0603	ITA	MARCHE	ITA								USA	WASHINGTON	USA								1	141	141	14	3	-6.5	8	4	8	-1.66591891169159	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170122	http://www.bradenton.com/news/nation-world/national/article127912304.html
619455508	20170122	201701	2017	2017.0603	JUD	PROSECUTOR						JUD													0	120	120	12	3	-4.0	8	2	8	-8.21917808219179	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170122	http://www.calgaryherald.com/news/world/life+crime+violence+death+wants+2414+billion+from+98el+chapo/12750494/story.html
619455521	20170122	201701	2017	2017.0603	JUD	JUDGE						JUD			MEX	MEXICO	MEX								0	014	014	01	1	0.0	2	1	2	-9.29368029739773	3	Brooklyn, Florida, United States	US	USFL	30.3236	-81.6745	279437	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	Brooklyn, Florida, United States	US	USFL	30.3236	-81.6745	279437	20170122	http://mynorthwest.com/517047/the-latest-mexican-druglord-el-chapo-is-in-us-courthouse/
619455523	20170122	201701	2017	2017.0603	JUD	PROSECUTOR						JUD			MEX	MEXICO	MEX								0	120	120	12	3	-4.0	2	1	2	-9.29368029739773	3	Brooklyn, Florida, United States	US	USFL	30.3236	-81.6745	279437	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	Brooklyn, Florida, United States	US	USFL	30.3236	-81.6745	279437	20170122	http://mynorthwest.com/517047/the-latest-mexican-druglord-el-chapo-is-in-us-courthouse/
619455586	20170122	201701	2017	2017.0603	MED	NEWSPAPER						MED													0	010	010	01	1	0.0	1	1	1	-4.32020330368488	4	Exeter, Devon, United Kingdom	UK	UKD4	50.7	-3.53333	-2595805	0							1	United States	US	US	38	-97	US	20170122	https://www.theguardian.com/world/2017/jan/22/online-conspiracy-theories-feed-holocaust-denial
619455645	20170122	201701	2017	2017.0603	MEX	MEXICO	MEX																		0	010	010	01	1	0.0	5	2	5	-1.64038151026999	1	Mexico	MX	MX	23	-102	MX	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://www.telesurtv.net/english/news/Mexico-Leftist-Presidential-Hopeful-Slams-Trump-Plans-US-Tour-20170121-0021.html
619455653	20170122	201701	2017	2017.0603	MEX	MEXICAN	MEX								AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	2	1	2	-1.38050043140638	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170122	http://www.palmbeachpost.com/news/world-jittery-about-trump-america-first-inaugural-speech/63YOHqvRiA4FA4nt2DpZ0L/
619455658	20170122	201701	2017	2017.0603	MEX	MEXICAN	MEX								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	124	43	124	-0.768721983540707	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170122	http://www.michigansthumb.com/news/politics/article/The-Latest-Prayer-service-CIA-visit-on-tap-for-10873605.php
619455660	20170122	201701	2017	2017.0603	MEX	MEXICO CITY	MEX								GOV	PRESIDENT						GOV			1	041	041	04	1	1.0	6	1	6	0	4	Los Pinos, Tlaxcala, Mexico	MX	MX29	19.1944	-98.3292	6253946	1	United States	US	US	38	-97	US	4	Los Pinos, Tlaxcala, Mexico	MX	MX29	19.1944	-98.3292	6253946	20170122	http://wbt.com/mexico-president-pena-nieto-trump-have-phone-conversation/
619455664	20170122	201701	2017	2017.0603	MEX	MEXICAN	MEX								MEXCVL	MEXICO	MEX					CVL			1	042	042	04	1	1.9	1	1	1	0.55762081784387	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://www.telesurtv.net/english/news/Mexico-Leftist-Presidential-Hopeful-Slams-Trump-Plans-US-Tour-20170121-0021.html
619455666	20170122	201701	2017	2017.0603	MEX	MEXICO CITY	MEX								MEXGOV	MEXICO	MEX					GOV			1	041	041	04	1	1.0	2	1	2	2.42718446601942	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170122	http://wwlp.com/2017/01/21/mexican-president-pena-nieto-trump-have-phone-conversation/
619455670	20170122	201701	2017	2017.0603	MEX	MEXICAN	MEX								USA	WASHINGTON	USA								1	036	036	03	1	4.0	11	6	11	2.50811598015846	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://www.telesurtv.net/english/news/Mexico-Leftist-Presidential-Hopeful-Slams-Trump-Plans-US-Tour-20170121-0021.html
619455672	20170122	201701	2017	2017.0603	MEX	MEXICAN	MEX								USA	LOS ANGELES	USA								1	042	042	04	1	1.9	1	1	1	0.55762081784387	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://www.telesurtv.net/english/news/Mexico-Leftist-Presidential-Hopeful-Slams-Trump-Plans-US-Tour-20170121-0021.html
619455673	20170122	201701	2017	2017.0603	MEX	MEXICAN	MEX								USA	NEW YORK	USA								0	042	042	04	1	1.9	2	1	2	-9.29368029739773	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170122	http://mynorthwest.com/517047/the-latest-mexican-druglord-el-chapo-is-in-us-courthouse/
619455674	20170122	201701	2017	2017.0603	MEX	MEXICAN	MEX								USA	NEW YORK	USA								0	042	042	04	1	1.9	2	1	2	-9.29368029739773	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	Brooklyn, Florida, United States	US	USFL	30.3236	-81.6745	279437	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170122	http://mynorthwest.com/517047/the-latest-mexican-druglord-el-chapo-is-in-us-courthouse/
619455677	20170122	201701	2017	2017.0603	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	061	061	06	2	6.4	216	22	216	1.37698409361529	4	Los Pinos, Tlaxcala, Mexico	MX	MX29	19.1944	-98.3292	6253946	1	United States	US	US	38	-97	US	4	Los Pinos, Tlaxcala, Mexico	MX	MX29	19.1944	-98.3292	6253946	20170122	http://wbt.com/mexico-president-pena-nieto-trump-have-phone-conversation/
619455679	20170122	201701	2017	2017.0603	MEX	MEXICAN	MEX								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	14	6	14	-0.850953858498856	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://www.michigansthumb.com/news/politics/article/The-Latest-Prayer-service-CIA-visit-on-tap-for-10873605.php
619455682	20170122	201701	2017	2017.0603	MEXCRM	MEXICAN	MEX					CRM			USA	NEW YORK CITY	USA								0	042	042	04	1	1.9	6	1	6	-9.29368029739773	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170122	http://mynorthwest.com/517047/the-latest-mexican-druglord-el-chapo-is-in-us-courthouse/
619455684	20170122	201701	2017	2017.0603	MEXCVL	MEXICO	MEX					CVL			MEX	MEXICAN	MEX								1	043	043	04	1	2.8	1	1	1	0.55762081784387	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170122	http://www.telesurtv.net/english/news/Mexico-Leftist-Presidential-Hopeful-Slams-Trump-Plans-US-Tour-20170121-0021.html
619455686	20170122	201701	2017	2017.0603	MEXCVL	MEXICO	MEX					CVL			USA	LOS ANGELES	USA								1	042	042	04	1	1.9	1	1	1	0.55762081784387	1	Mexico	MX	MX	23	-102	MX	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	1	Mexico	MX	MX	23	-102	MX	20170122	http://www.telesurtv.net/english/news/Mexico-Leftist-Presidential-Hopeful-Slams-Trump-Plans-US-Tour-20170121-0021.html
619455692	20170122	201701	2017	2017.0603	MEXGOV	MEXICAN	MEX					GOV			GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	438	49	438	-0.774951689348939	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington Monument, District of Columbia, United States	US	USDC	38.8896	-77.0353	531850	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170122	http://www.michigansthumb.com/news/politics/article/The-Latest-Prayer-service-CIA-visit-on-tap-for-10873605.php
619455975	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	4	1	4	0.35799522673031	1	Canada	CA	CA	60	-95	CA	0							2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170122	http://www.thenewstribune.com/opinion/article127843554.html
619456003	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	20	9	20	-0.783148394764436	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170122	http://www.michigansthumb.com/news/politics/article/The-Latest-Prayer-service-CIA-visit-on-tap-for-10873605.php
619456004	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	5	2	5	-2.46680004497943	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	United Kingdom	UK	UK	54	-2	UK	20170122	https://www.theguardian.com/commentisfree/2017/jan/22/observer-view-donald-trump-inauguration
619456017	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	6	3	5	0.19893448123261	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Canada	CA	CA	60	-95	CA	20170122	http://www.washingtonexaminer.com/trump-to-meet-with-uk-prime-minister-during-first-week-in-office/article/2612594
619456046	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	5	1	5	7.88043478260869	3	San Anselmo, California, United States	US	USCA	37.9746	-122.562	277591	0							4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20170122	https://www.americanbazaaronline.com/2017/01/21/sfjazz-honors-zakir-hussain-with-lifetime-achievement-award421756/
619456051	20170122	201701	2017	2017.0603	USA	CALIFORNIA	USA																		1	051	051	05	1	3.4	2	1	2	7.88043478260869	2	California, United States	US	USCA	36.17	-119.746	CA	0							4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20170122	https://www.americanbazaaronline.com/2017/01/21/sfjazz-honors-zakir-hussain-with-lifetime-achievement-award421756/
619456085	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA																		1	141	141	14	3	-6.5	18	5	18	-1.44812857537174	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170122	http://www.newsadvance.com/news/local/protests-held-across-the-country-and-world-in-wake-of/article_1f952ced-68e6-56e0-ab22-7c0ee23bde32.html
619456124	20170122	201701	2017	2017.0603	USA	AMERICAN	USA								CAN	CANADA	CAN								0	020	020	02	1	3.0	6	4	6	-1.7364642075745	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	20170122	http://www.calgaryherald.com/news/national/98you+99re+headed+home+border+agents+turned+away/12752513/story.html
619456125	20170122	201701	2017	2017.0603	USA	TENNESSEE	USA								CAN	CANADA	CAN								1	020	020	02	1	3.0	6	3	6	0.523695738749504	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	4	Niagara Falls, Ontario, Canada	CA	CA08	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	43.1	-79.05	-570141	20170122	http://www.680news.com/2017/01/21/interactive-titanic-museum-works-niagara-falls/
619456126	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								1	040	040	04	1	1.0	18	8	18	1.32084685169692	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://www.silive.com/news/index.ssf/2017/01/white_house_press_secretary_cr.html
619456127	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								1	040	040	04	1	1.0	2	1	1	0.4424778761062	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170122	http://www.washingtonexaminer.com/trump-to-meet-with-uk-prime-minister-during-first-week-in-office/article/2612594
619456128	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA								CHNGOV	CHINA	CHN					GOV			0	043	043	04	1	2.8	2	1	2	-4.05932864949258	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170122	https://www.theguardian.com/commentisfree/2017/jan/22/observer-view-donald-trump-inauguration
619456157	20170122	201701	2017	2017.0603	USA	LOS ANGELES	USA								CVL	TOURIST						CVL			1	042	042	04	1	1.9	10	1	10	-0.68027210884353	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170122	http://www.thetimes.co.uk/edition/travel/going-la-la-r7z7b0ksd
619456189	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	-4.07331975560081	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170122	http://100percentfedup.com/trump-blasts-media-for-lying-about-bust-of-mlk-jr-being-removed-from-oval-officebrings-one-very-important-bust-back-into-the-oval-office/
619456190	20170122	201701	2017	2017.0603	USA	FLORIDA	USA								GBR	BRITISH	GBR								1	100	100	10	3	-5.0	24	3	24	-4.51254361682565	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170122	http://www.telegraph.co.uk/news/2017/01/21/ministers-accused-covering-failed-trident-test-weeks-vote-renew/
619456191	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	110	110	11	3	-2.0	3	3	3	-1.70938900317676	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170122	http://www.bradenton.com/news/nation-world/national/article127912304.html
619456192	20170122	201701	2017	2017.0603	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	141	141	14	3	-6.5	34	6	34	-1.77652519484988	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170122	http://www.msn.com/en-nz/news/politics/women%E2%80%99s-marches-millions-of-protesters-vow-to-resist-president-trump/ar-AAm5C4O
