635731325	20170311	201703	2017	2017.1945	JUD	JUDGE						JUD			USA	UNITED STATES	USA								0	081	081	08	2	5.0	8	8	8	-3.23973202773261	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170311	http://www.whio.com/news/world/judge-who-made-keep-your-knees-together-comment-rape-trial-resigns/TA6NM8Entwbb0JsuNc7UwL/
635731366	20170311	201703	2017	2017.1945	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	1	4	-1.68948441596272	1	Canada	CA	CA	60	-95	CA	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170311	http://www.rivernewsonline.com/main.asp?SectionID=6&SubSectionID=59&TM=65767.25
635731697	20170311	201703	2017	2017.1945	SPY	INTELLIGENCE						SPY			RUS	RUSSIA	RUS								0	036	036	03	1	4.0	6	1	6	-3.01830776843147	3	Cool Springs, Kentucky, United States	US	USKY	37.2934	-86.8819	507750	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	3	Cool Springs, Kentucky, United States	US	USKY	37.2934	-86.8819	507750	20170311	http://www.997wtn.com/news/how-trumps-first-50-days-will-define-the-next/
635731816	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	0	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170311	http://wdef.com/2017/03/10/dr-june-scobee-rodgers-speaks-challenger-center/
635731842	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	0.24350649350649	3	Cool Springs, Texas, United States	US	USTX	31.9796	-94.8972	1333276	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170311	http://www.997wtn.com/news/trump-adds-to-chaos-of-health-care-deliberations/
635731925	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								1	010	010	01	1	0.0	5	5	5	-1.43672482798508	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170311	http://www.princegeorgecitizen.com/news/national-news/u-s-canada-perplexed-about-migrant-surge-into-canada-kelly-says-1.11484633
635731935	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			0	036	036	03	1	4.0	24	6	24	-1.47839518797953	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170311	http://www.princegeorgecitizen.com/news/national-news/u-s-canada-perplexed-about-migrant-surge-into-canada-kelly-says-1.11484633
635732010	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	0.359712230215825	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170311	http://wdef.com/2017/03/10/dr-june-scobee-rodgers-speaks-challenger-center/
635732011	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	0.359712230215825	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170311	http://wdef.com/2017/03/10/dr-june-scobee-rodgers-speaks-challenger-center/
635732016	20170311	201703	2017	2017.1945	USA	AUSTIN	USA								GBRLEG	UNITED KINGDOM	GBR					LEG			1	043	043	04	1	2.8	4	1	4	5.29695024077047	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	20170311	https://www.gov.uk/government/news/brand-britannia-dominates-the-field-at-worlds-largest-music-film-and-interactive-media-festival
635732064	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			0	046	046	04	1	7.0	4	1	4	-1.68948441596272	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	1	Canada	CA	CA	60	-95	CA	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170311	http://www.rivernewsonline.com/main.asp?SectionID=6&SubSectionID=59&TM=65767.25
635732226	20170311	201703	2017	2017.1945	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	014	014	01	1	0.0	1	1	1	-4.56989247311828	1	Mexico	MX	MX	23	-102	MX	1	Russia	RS	RS	60	100	RS	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170311	http://wdef.com/2017/03/10/trump-slump-seen-in-tourism-industry-connected-to-travel-ban/
635733633	20170311	201703	2017	2017.1945											CHL	CHILE	CHL								0	036	036	03	1	4.0	2	1	2	1.54798761609907	0							1	India	IN	IN	20	77	IN	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170311	http://indianexpress.com/article/india/us-lawmaker-to-write-to-rajnath-singh-over-curbs-on-ngo-4564516/
635733785	20170311	201703	2017	2017.1945											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	1.26582278481013	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Canada	CA	CA	60	-95	CA	20170311	http://finance.yahoo.com/news/no-country-173-billion-barrels-203807530.html
635733934	20170311	201703	2017	2017.1945	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	1.26582278481013	1	Canada	CA	CA	60	-95	CA	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170311	http://finance.yahoo.com/news/no-country-173-billion-barrels-203807530.html
635733988	20170311	201703	2017	2017.1945	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	0.709219858156032	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170311	http://www.kxly.com/news/city-chooses-new-name-for-canada-island/388044046
635733990	20170311	201703	2017	2017.1945	CAN	CANADA	CAN								nai	NATIVE AMERICAN			nai						1	043	043	04	1	2.8	6	1	6	0.709219858156032	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170311	http://www.kxly.com/news/city-chooses-new-name-for-canada-island/388044046
635734334	20170311	201703	2017	2017.1945	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	1	1	1	3.80622837370242	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							3	Metropolitan Museum Of Art, New York, United States	US	USNY	40.7795	-73.9629	957042	20170311	http://www.realitytvworld.com/news/howard-hodgkin-renowned-british-painter-dies-at-84-1054341.php
635734335	20170311	201703	2017	2017.1945	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	1	1	1	3.80622837370242	3	Metropolitan Museum Of Art, New York, United States	US	USNY	40.7795	-73.9629	957042	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170311	http://www.realitytvworld.com/news/howard-hodgkin-renowned-british-painter-dies-at-84-1054341.php
635734373	20170311	201703	2017	2017.1945	GOV	GOVERNMENT						GOV													1	010	010	01	1	0.0	4	1	4	-0.32948929159802	1	United States	US	US	38	-97	US	0							1	United Kingdom	UK	UK	54	-2	UK	20170311	http://www.recorder.ca/2017/03/10/booze-bill-gets-bounced
635734533	20170311	201703	2017	2017.1945	GOV	PRESIDENT						GOV			USA	NEW YORK	USA								0	182	182	18	4	-9.5	72	1	72	-3.84979224975333	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170311	http://www.aninews.in/newsdetail-NA/MzAzNjcz/turkey-russia-pledge-allegiance-aiming-to-end-syrian-war.html
635735399	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA																		0	014	014	01	1	0.0	1	1	1	3.01167793484942	1	United States	US	US	38	-97	US	0							1	Mexico	MX	MX	23	-102	MX	20170311	http://www.miningweekly.com/article/a-catalyst-for-innovation-goldcorp-pushes-the-envelope-on-technological-advances-2017-03-11
635735432	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	4	1	4	1.26582278481013	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							1	Canada	CA	CA	60	-95	CA	20170311	http://finance.yahoo.com/news/no-country-173-billion-barrels-203807530.html
635735492	20170311	201703	2017	2017.1945	USA	ALASKA	USA																		1	120	120	12	3	-4.0	8	1	8	-1.90864719166606	2	Alaska, United States	US	USAK	61.385	-152.268	AK	0							1	Mexico	MX	MX	23	-102	MX	20170311	http://www.alaskapublic.org/2017/03/10/rep-young-suggests-wall-bonds-are-the-way-to-fund-trumps-wall/
635735547	20170311	201703	2017	2017.1945	USA	IDAHO	USA								CAN	CANADIAN	CAN								1	043	043	04	1	2.8	8	1	8	1.32939438700148	2	Idaho, United States	US	USID	44.2394	-114.51	ID	1	Canada	CA	CA	60	-95	CA	2	Idaho, United States	US	USID	44.2394	-114.51	ID	20170311	http://www.shtfplan.com/emergency-preparedness/how-this-idaho-oldtimer-constructed-an-ideal-underground-home-for-less-than-50_03102017
635735549	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								1	080	080	08	2	5.0	2	1	2	-2.42424242424242	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170311	http://www.businesstimes.com.sg/government-economy/native-american-groups-take-oil-pipeline-protests-to-white-house
635735550	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								1	080	080	08	2	5.0	2	1	2	-2.42424242424242	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170311	http://www.businesstimes.com.sg/government-economy/native-american-groups-take-oil-pipeline-protests-to-white-house
635735640	20170311	201703	2017	2017.1945	USA	NEW YORK	USA								GOV	PRESIDENT						GOV			0	190	190	19	4	-10.0	72	1	72	-3.84979224975333	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170311	http://www.aninews.in/newsdetail-NA/MzAzNjcz/turkey-russia-pledge-allegiance-aiming-to-end-syrian-war.html
635735697	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	020	020	02	1	3.0	2	1	2	3.01167793484942	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170311	http://www.miningweekly.com/article/a-catalyst-for-innovation-goldcorp-pushes-the-envelope-on-technological-advances-2017-03-11
635735699	20170311	201703	2017	2017.1945	USA	ALASKA	USA								MEX	MEXICO	MEX								1	031	031	03	1	5.2	4	1	4	-1.88679245283019	2	Alaska, United States	US	USAK	61.385	-152.268	AK	1	Mexico	MX	MX	23	-102	MX	2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170311	http://www.alaskapublic.org/2017/03/10/rep-young-suggests-wall-bonds-are-the-way-to-fund-trumps-wall/
635735840	20170311	201703	2017	2017.1945	USALEG	ALASKA	USA					LEG													1	120	120	12	3	-4.0	6	1	6	-1.90864719166606	2	Alaska, United States	US	USAK	61.385	-152.268	AK	0							1	Mexico	MX	MX	23	-102	MX	20170311	http://www.alaskapublic.org/2017/03/10/rep-young-suggests-wall-bonds-are-the-way-to-fund-trumps-wall/
635736429	20170311	201703	2017	2017.1945	CAN	CANADIAN	CAN								BUS	INVESTOR						BUS			0	013	013	01	1	0.4	1	1	1	0.12578616352201	1	United States	US	US	38	-97	US	4	Brussa, Bursa, Turkey	TU	TU16	40.1917	29.0611	-740501	1	Canada	CA	CA	60	-95	CA	20170311	https://www.bnn.ca/canada-s-energy-sector-out-of-vogue-or-buying-opportunity-1.693259
635736569	20170311	201703	2017	2017.1945	COP	POLICE						COP			CAN	OTTAWA	CAN								0	190	190	19	4	-10.0	2	1	2	0.17452006980803	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170311	http://stopthedrugwar.org/chronicle/2017/mar/10/chronicle_am_co_senate_passes_po
635736570	20170311	201703	2017	2017.1945	COP	POLICE						COP			CAN	OTTAWA	CAN								0	190	190	19	4	-10.0	2	1	2	0.17452006980803	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170311	http://stopthedrugwar.org/chronicle/2017/mar/10/chronicle_am_co_senate_passes_po
635737337	20170311	201703	2017	2017.1945	JUD	JUDGE						JUD													0	180	180	18	4	-9.0	3	2	3	-6.6637363808306	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Canada	CA	CA	60	-95	CA	20170311	http://www.beaumontenterprise.com/news/article/Canadian-judge-resigns-over-rape-trial-comment-10992993.php
635737384	20170311	201703	2017	2017.1945	JUD	JUDICIARY						JUD			USASPY	THE US	USA					SPY			0	040	040	04	1	1.0	1	1	1	-3.7827352085354	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170311	http://www.irishtimes.com/opinion/suzanne-lynch-trump-s-first-50-days-are-unprecedented-1.3005509
635737566	20170311	201703	2017	2017.1945	MED	MEDIA						MED			USASPY	THE US	USA					SPY			0	040	040	04	1	1.0	1	1	1	-3.7827352085354	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170311	http://www.irishtimes.com/opinion/suzanne-lynch-trump-s-first-50-days-are-unprecedented-1.3005509
635737575	20170311	201703	2017	2017.1945	MEX	MEXICO	MEX								USAGOV	OBAMA	USA					GOV			0	120	120	12	3	-4.0	2	1	2	-3.33333333333333	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170311	http://www.dailyprogress.com/newsvirginian/news/politics/trump-behind-drop-in-border-crossings-goodlatte-claims/article_80a95fac-05f9-11e7-9bb2-d384a3ae3999.html
635737610	20170311	201703	2017	2017.1945	MNCUSA	STARBUCKS	USA					MNC			CAN	CANADA	CAN								1	084	084	08	2	7.0	6	1	6	2.24719101123595	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	20170311	http://www.kamloopsbcnow.com/news/news/Lifestyle/17/03/10/Starbucks_gets_artsy_with_spring_bevy_cups/
635738142	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	9	2	9	-6.6637363808306	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Canada	CA	CA	60	-95	CA	20170311	http://www.beaumontenterprise.com/news/article/Canadian-judge-resigns-over-rape-trial-comment-10992993.php
635738151	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								AUS	VICTORIA	AUS								1	174	174	17	4	-5.0	2	2	2	-6.6176694206498	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170311	http://in.reuters.com/article/usa-immigration-centralamerica-idINKBN16I029
635738152	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								AUS	VICTORIA	AUS								1	174	174	17	4	-5.0	2	2	2	-6.6176694206498	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170311	http://in.reuters.com/article/usa-immigration-centralamerica-idINKBN16I029
635738261	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								JUD	JUDGE						JUD			0	012	012	01	1	-0.4	6	2	6	-6.6637363808306	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170311	http://www.beaumontenterprise.com/news/article/Canadian-judge-resigns-over-rape-trial-comment-10992993.php
635738315	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								SSD	SOUTH SUDAN	SSD								0	026	026	02	1	4.0	2	1	2	1.45228215767635	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	Colombia	CO	CO	4	-72	CO	20170311	http://www.nbcnews.com/news/religion/pope-francis-open-studying-married-men-priest-duties-n731701?cid=public-rss_20170311
635738316	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								SSD	SOUTH SUDAN	SSD								0	036	036	03	1	4.0	2	1	2	1.45228215767635	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	Colombia	CO	CO	4	-72	CO	20170311	http://www.nbcnews.com/news/religion/pope-francis-open-studying-married-men-priest-duties-n731701?cid=public-rss_20170311
635740245	20170209	201702	2017	2017.1068	USA	SAN DIEGO	USA								CRM	SMUGGLER						CRM			0	030	030	03	1	4.0	3	1	3	-2.58403708751262	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170311	http://www.sandiegosun.com/index.php/sid/252359467
635740247	20170209	201702	2017	2017.1068	USA	SAN DIEGO	USA								CRM	SMUGGLER						CRM			0	030	030	03	1	4.0	1	1	1	-2.23813786929275	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170311	http://www.sandiegosun.com/index.php/sid/252359467
635740257	20170310	201703	2017	2017.1918	BUS	BOSS						BUS			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	8	0.90252707581228	1	United States	US	US	38	-97	US	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	51.5167	-0.216667	-2604471	20170311	http://usa.onlinenigeria.com/news/174809-wetherspoons-boss-budget-favours-wealthy-dinner-party-set.html
635740258	20170310	201703	2017	2017.1918	BUS	BOSS						BUS			GOV	CHANCELLOR						GOV			1	043	043	04	1	2.8	2	1	2	0.90252707581228	1	United States	US	US	38	-97	US	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	51.5167	-0.216667	-2604471	20170311	http://usa.onlinenigeria.com/news/174809-wetherspoons-boss-budget-favours-wealthy-dinner-party-set.html
635740263	20170310	201703	2017	2017.1918	GBR	UNITED KINGDOM	GBR								BUS	BOSS						BUS			1	042	042	04	1	1.9	8	1	8	0.90252707581228	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	51.5167	-0.216667	-2604471	1	United States	US	US	38	-97	US	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	51.5167	-0.216667	-2604471	20170311	http://usa.onlinenigeria.com/news/174809-wetherspoons-boss-budget-favours-wealthy-dinner-party-set.html
635740265	20170310	201703	2017	2017.1918	GOV	CHANCELLOR						GOV			BUS	BOSS						BUS			1	042	042	04	1	1.9	2	1	2	0.90252707581228	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	51.5167	-0.216667	-2604471	1	United States	US	US	38	-97	US	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	51.5167	-0.216667	-2604471	20170311	http://usa.onlinenigeria.com/news/174809-wetherspoons-boss-budget-favours-wealthy-dinner-party-set.html
635740300	20170311	201703	2017	2017.1945											BUS	COMPANY						BUS			1	060	060	06	2	6.0	2	1	2	-1.33689839572193	0							1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170311	http://valleycentral.com/news/local/raymondville-correctional-center-to-reopen
635740689	20170311	201703	2017	2017.1945	CAN	VANCOUVER	CAN								MED	TELEVISION						MED			1	193	193	19	4	-10.0	1	1	1	-1.09375	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170311	http://www.windsorstar.com/entertainment/movie-guide/hollywood+north+deadpool+gets+domino/13081407/story.html
635740696	20170311	201703	2017	2017.1945	CAN	CANADA	CAN								REF	ASYLUM SEEKER						REF			1	112	112	11	3	-2.0	8	1	8	-4.53400503778338	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170311	http://www.9news.com.au/world/2017/03/11/12/25/canada-sees-refugee-influx-from-us-border
635740701	20170311	201703	2017	2017.1945	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.80635838150289	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170311	https://www.dawn.com/news/1319697/trump-has-opened-his-arms-to-immigrants-but-only-if-theyre-white-canadians
635740727	20170311	201703	2017	2017.1945	CHN	CHINA	CHN								KOR	SOUTH KOREAN	KOR								0	020	020	02	1	3.0	1	1	1	-6.52446675031368	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170311	http://www.jasarat.org/2017/03/11/south-korean-president-sacked-by-top-court-2/
635740797	20170311	201703	2017	2017.1945	COP	PRISON						COP			CRM	CARTEL						CRM			1	173	173	17	4	-5.0	12	2	12	-4.37892386129019	1	United States	US	US	38	-97	US	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	1	United States	US	US	38	-97	US	20170311	http://usa.onlinenigeria.com/news/174805-six-killed-around-mexico-resort-of-los-cabos.html
635741046	20170311	201703	2017	2017.1945	EGY	SINAI	EGY								JEW	JEWISH				JEW					1	1712	171	17	4	-9.2	4	1	4	-7.01107011070111	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	20170311	http://www.seattleweekly.com/news/capitol-hill-synagogue-vandalized-with-alternative-facts/
635741119	20170311	201703	2017	2017.1945	GBR	LONDON	GBR								USA	UNITED STATES	USA								1	043	043	04	1	2.8	19	9	19	-0.297745551810452	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170311	http://www.nigeriasun.com/index.php/sid/252359827
635741472	20170311	201703	2017	2017.1945	JUD	DISTRICT COURT						JUD													1	060	060	06	2	6.0	1	1	1	-3.66492146596858	1	Mexico	MX	MX	23	-102	MX	0							1	United States	US	US	38	-97	US	20170311	http://www.artesianews.com/1432524/gun-bills-get-traction-in-open-carry-new-mexico-capitol.html
635742030	20170311	201703	2017	2017.1945	SWE	SWEDEN	SWE								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-4.17495029821074	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170311	http://www.nbcnews.com/news/us-news/wikileaks-release-already-damaging-u-s-intelligence-efforts-n731531?cid=public-rss_20170311
635742209	20170311	201703	2017	2017.1945	USA	SAN DIEGO	USA																		1	180	180	18	4	-9.0	2	1	2	-3.05980528511822	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	0							4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170311	http://www.sandiegosun.com/index.php/sid/252354751
635742245	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	-1.80635838150289	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170311	https://www.dawn.com/news/1319697/trump-has-opened-his-arms-to-immigrants-but-only-if-theyre-white-canadians
635742303	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								GBR	LONDON	GBR								1	042	042	04	1	1.9	19	9	19	-0.297745551810452	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170311	http://www.nigeriasun.com/index.php/sid/252359827
635742353	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	193	193	19	4	-10.0	1	1	1	-2.23813786929275	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170311	http://www.sandiegosun.com/index.php/sid/252359467
635742383	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	173	173	17	4	-5.0	2	1	2	-0.78585461689588	3	Tarrant County, Texas, United States	US	USTX	32.7668	-97.3003	1384005	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170311	http://www.star-telegram.com/news/politics-government/state-politics/politex-blog/article137762553.html
635742417	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								SWE	SWEDEN	SWE								0	180	180	18	4	-9.0	2	1	2	-4.17495029821074	2	California, United States	US	USCA	36.17	-119.746	CA	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170311	http://www.nbcnews.com/news/us-news/wikileaks-release-already-damaging-u-s-intelligence-efforts-n731531?cid=public-rss_20170311
