622034024	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								IRN	IRAN	IRN								1	042	042	04	1	1.9	2	1	2	-3.20781032078104	1	United Kingdom	UK	UK	54	-2	UK	1	Iran	IR	IR	32	53	IR	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034025	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	2	1	2	-3.20781032078104	1	United Kingdom	UK	UK	54	-2	UK	1	Iraq	IZ	IZ	33	44	IZ	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034026	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	1	1	1	-2.83464566929134	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://www.banburysound.co.uk/round-here/news/headlines/britons-with-dual-citizenship-exempt-from-donald-trumps-travel-ban/
622034033	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								LBY	LIBYA	LBY								1	042	042	04	1	1.9	2	1	2	-3.20781032078104	1	United Kingdom	UK	UK	54	-2	UK	1	Libya	LY	LY	25	17	LY	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034036	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								MOS	MUSLIM				MOS					0	040	040	04	1	1.0	1	1	1	-1.24740124740124	4	Clacton, Essex, United Kingdom	UK	UKE4	51.7833	1.16667	-2592633	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170130	http://www.ibtimes.co.uk/paul-nuttall-ukip-leader-reveals-by-election-battle-plan-brexit-capital-stoke-1603697
622034046	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								SDN	SUDAN	SDN								1	042	042	04	1	1.9	2	1	2	-3.20781032078104	1	United Kingdom	UK	UK	54	-2	UK	1	Sudan	SU	SU	15	30	SU	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034047	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								SOM	SOMALIA	SOM								1	042	042	04	1	1.9	2	1	2	-3.20781032078104	1	United Kingdom	UK	UK	54	-2	UK	1	Somalia	SO	SO	10	49	SO	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034048	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								SYR	SYRIA	SYR								1	042	042	04	1	1.9	2	1	2	-3.20781032078104	1	United Kingdom	UK	UK	54	-2	UK	1	Syria	SY	SY	35	38	SY	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034050	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-1.24740124740124	4	Clacton, Essex, United Kingdom	UK	UKE4	51.7833	1.16667	-2592633	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170130	http://www.ibtimes.co.uk/paul-nuttall-ukip-leader-reveals-by-election-battle-plan-brexit-capital-stoke-1603697
622034051	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	8	1	8	-1.64728682170542	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170130	http://www.heraldscotland.com/news/15056286.Glasgow_University_principal_Anton_Muscatelli__appalled__over_vet_student_s_US_flight_ban/
622034053	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	5	2	5	-0.0161904284800551	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034054	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	2	3	-0.0161904284800551	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034055	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	2	3	-4.40896850008161	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170130	http://www.wiltshirebusinessonline.co.uk/news/15055602.Britons_with_dual_citizenship_exempt_from_Donald_Trump_s_travel_ban/
622034056	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	99	44	99	-5.54930201987213	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://www.wiltshirebusinessonline.co.uk/news/15055602.Britons_with_dual_citizenship_exempt_from_Donald_Trump_s_travel_ban/
622034061	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			0	040	040	04	1	1.0	4	1	4	-3.53964401294498	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170130	http://www.ibtimes.co.uk/theresa-may-chairing-brexit-talks-wales-backlash-over-trumps-travel-ban-rises-1603716
622034063	20170130	201701	2017	2017.0822	GBR	BRITAIN	GBR								USAGOV	UNITED STATES	USA					GOV			0	172	172	17	4	-5.0	1	1	1	-4.3103448275862	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	Lafayette Park, Pennsylvania, United States	US	USPA	40.0918	-75.3963	1202550	20170130	http://www.wsj.com/articles/protests-continue-against-trumps-executive-order-banning-some-from-u-s-1485735672
622034064	20170130	201701	2017	2017.0822	GBR	UNITED KINGDOM	GBR								YEM	YEMEN	YEM								1	042	042	04	1	1.9	2	1	2	-3.20781032078104	1	United Kingdom	UK	UK	54	-2	UK	1	Yemen	YM	YM	15	48	YM	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034074	20170130	201701	2017	2017.0822	GBREDU	GLASGOW	GBR					EDU			AFR	AFRICA	AFR								0	051	051	05	1	3.4	9	1	9	-1.58748785055591	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	20170130	http://www.heraldscotland.com/news/15056286.Glasgow_University_principal_Anton_Muscatelli__appalled__over_vet_student_s_US_flight_ban/
622034075	20170130	201701	2017	2017.0822	GBREDU	GLASGOW	GBR					EDU			AFR	AFRICA	AFR								0	051	051	05	1	3.4	3	1	3	-1.58748785055591	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170130	http://www.heraldscotland.com/news/15056286.Glasgow_University_principal_Anton_Muscatelli__appalled__over_vet_student_s_US_flight_ban/
622034097	20170130	201701	2017	2017.0822	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GBR	CARDIFF	GBR								1	036	036	03	1	4.0	4	2	4	-2.58333333333333	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://www.ibtimes.co.uk/theresa-may-chairing-brexit-talks-wales-backlash-over-trumps-travel-ban-rises-1603716
622034215	20170130	201701	2017	2017.0822	GOV	ADMINISTRATION						GOV			GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	7	4	7	-4.64940352325628	1	Australia	AS	AS	-27	133	AS	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	20170130	http://www.couriermail.com.au/news/australia-in-talks-with-us-on-dual-nationals-over-donald-trumps-sevencountry-muslim-ban/news-story/eba777e0afb877842ad8c84ee57d6e01?nk=0fd34e17ed22197a4876f33a50755eaa-1485737201
622034218	20170130	201701	2017	2017.0822	GOV	FOREIGN SECRETARY						GOV			GBR	BRITON	GBR								0	172	172	17	4	-5.0	7	1	7	-3.20781032078104	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034301	20170130	201701	2017	2017.0822	GOV	MINISTRY						GOV			USA	AMERICAN	USA								0	046	046	04	1	7.0	18	2	12	-3.23739538681364	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://news.xinhuanet.com/english/2017-01/30/c_136020155.htm
622034465	20170130	201701	2017	2017.0822	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.20781032078104	1	Iran	IR	IR	32	53	IR	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034537	20170130	201701	2017	2017.0822	IRQ	IRAQ	IRQ								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.20781032078104	1	Iraq	IZ	IZ	33	44	IZ	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034549	20170130	201701	2017	2017.0822	IRQ	IRAQI	IRQ								REF	REFUGEE						REF			0	042	042	04	1	1.9	2	1	2	-4.3103448275862	3	Lafayette Park, Pennsylvania, United States	US	USPA	40.0918	-75.3963	1202550	1	Lebanon	LE	LE	33.8333	35.8333	LE	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://www.wsj.com/articles/protests-continue-against-trumps-executive-order-banning-some-from-u-s-1485735672
622034615	20170130	201701	2017	2017.0822	ITA	MARCHE	ITA								USA	WASHINGTON	USA								1	141	141	14	3	-6.5	1	1	1	-0.87527352297593	1	Canada	CA	CA	60	-95	CA	3	Ladera Ranch, California, United States	US	USCA	33.5709	-117.636	1852155	1	Canada	CA	CA	60	-95	CA	20170130	http://www.250news.com/canadian-press/?loc=3&id=50ad1cfa-b365-4d56-8a50-141d121a926f
622034616	20170130	201701	2017	2017.0822	ITA	MARCHE	ITA								USA	UNITED STATES	USA								1	141	141	14	3	-6.5	3	1	3	-0.87527352297593	1	Canada	CA	CA	60	-95	CA	3	Orange County, California, United States	US	USCA	33.7	-117.768	277294	1	Canada	CA	CA	60	-95	CA	20170130	http://www.250news.com/canadian-press/?loc=3&id=50ad1cfa-b365-4d56-8a50-141d121a926f
622034740	20170130	201701	2017	2017.0822	LBY	LIBYA	LBY								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.20781032078104	1	Libya	LY	LY	25	17	LY	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622034884	20170130	201701	2017	2017.0822	MEXREF	MEXICO	MEX					REF													1	141	141	14	3	-6.5	1	1	1	-7.31707317073171	1	Mexico	MX	MX	23	-102	MX	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://www.chinadaily.com.cn/world/2017-01/30/content_28074460.htm
622034887	20170130	201701	2017	2017.0822	MEXREF	MEXICO	MEX					REF			USA	UNITED STATES	USA								1	141	141	14	3	-6.5	1	1	1	-7.31707317073171	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://www.chinadaily.com.cn/world/2017-01/30/content_28074460.htm
622034888	20170130	201701	2017	2017.0822	MEXREF	MEXICO	MEX					REF			USA	UNITED STATES	USA								1	141	141	14	3	-6.5	1	1	1	-7.31707317073171	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170130	http://www.chinadaily.com.cn/world/2017-01/30/content_28074460.htm
622035028	20170130	201701	2017	2017.0822	MOS	MUSLIM				MOS					GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	1	1	1	-1.24740124740124	1	United States	US	US	38	-97	US	4	Clacton, Essex, United Kingdom	UK	UKE4	51.7833	1.16667	-2592633	1	United States	US	US	38	-97	US	20170130	http://www.ibtimes.co.uk/paul-nuttall-ukip-leader-reveals-by-election-battle-plan-brexit-capital-stoke-1603697
622035119	20170130	201701	2017	2017.0822	NMR	NORTH AMERICA	NMR								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	-2.55102040816327	1	Mexico	MX	MX	23	-102	MX	1	Australia	AS	AS	-27	133	AS	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170130	http://www.themotorreport.com.au/64618/up-to-400000-new-car-industry-jobs-could-flow-from-president-trumps-business-friendly-policies
622035120	20170130	201701	2017	2017.0822	NMR	NORTH AMERICA	NMR								GOV	PRESIDENT						GOV			1	061	061	06	2	6.4	8	2	8	-3.45251323943098	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://thechronicleherald.ca/novascotia/1436241-the-friday-news-briefing-an-at-a-glance-survey-of-some-top-stories
622035121	20170130	201701	2017	2017.0822	NMR	NORTH AMERICA	NMR								MEX	MEXICO	MEX								1	061	061	06	2	6.4	4	2	4	-3.45251323943098	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://thechronicleherald.ca/novascotia/1436241-the-friday-news-briefing-an-at-a-glance-survey-of-some-top-stories
622035140	20170130	201701	2017	2017.0822	OPP	DEMONSTRATOR						OPP			GBRGOV	DOWNING STREET	GBR					GOV			0	133	133	13	3	-5.8	178	31	178	-6.56724883564643	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170130	http://www.wiltshirebusinessonline.co.uk/news/15056383.PM_urged_to_cancel_Trump_s_UK_visit_amid_travel_ban_fury/
622035144	20170130	201701	2017	2017.0822	OPP	DEMONSTRATOR						OPP			GBRGOV	DOWNING STREET	GBR					GOV			0	141	141	14	3	-6.5	178	31	178	-6.56724883564643	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170130	http://www.wiltshirebusinessonline.co.uk/news/15056383.PM_urged_to_cancel_Trump_s_UK_visit_amid_travel_ban_fury/
622035153	20170130	201701	2017	2017.0822	OPP	DEMONSTRATOR						OPP			MEX	MEXICO	MEX								1	172	172	17	4	-5.0	2	1	2	-7.31707317073171	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170130	http://www.chinadaily.com.cn/world/2017-01/30/content_28074460.htm
622035224	20170130	201701	2017	2017.0822	REF	REFUGEE						REF													0	051	051	05	1	3.4	2	1	2	-7.31707317073171	1	Mexico	MX	MX	23	-102	MX	0							3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170130	http://www.chinadaily.com.cn/world/2017-01/30/content_28074460.htm
622035228	20170130	201701	2017	2017.0822	REF	REFUGEE						REF													1	100	100	10	3	-5.0	10	2	10	-1.83307626392459	1	United States	US	US	38	-97	US	0							1	Mexico	MX	MX	23	-102	MX	20170130	https://www.bloomberg.com/news/articles/2017-01-30/starbucks-plans-to-hire-10-000-refugees-after-trump-action
622035246	20170130	201701	2017	2017.0822	REF	REFUGEE						REF			IRQ	IRAQI	IRQ								0	043	043	04	1	2.8	2	1	2	-4.3103448275862	1	Lebanon	LE	LE	33.8333	35.8333	LE	3	Lafayette Park, Pennsylvania, United States	US	USPA	40.0918	-75.3963	1202550	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://www.wsj.com/articles/protests-continue-against-trumps-executive-order-banning-some-from-u-s-1485735672
622035334	20170130	201701	2017	2017.0822	SDN	SUDAN	SDN								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.20781032078104	1	Sudan	SU	SU	15	30	SU	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622035348	20170130	201701	2017	2017.0822	SOM	SOMALIA	SOM								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.20781032078104	1	Somalia	SO	SO	10	49	SO	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622035384	20170130	201701	2017	2017.0822	SYR	SYRIA	SYR								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.20781032078104	1	Syria	SY	SY	35	38	SY	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622035460	20170130	201701	2017	2017.0822	UAF	TERRORIST						UAF			MEX	MEXICAN	MEX								0	111	111	11	3	-2.0	6	1	6	-2.94368600682594	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://www.vox.com/world/2017/1/29/14431332/steve-bannon-muslim-refugee-ban-explained
622035483	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	11	4	11	-3.65623784442504	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170130	http://www.castanet.net/news/Canada/187350/Government-clear-travel-ban
622035504	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA																		1	026	026	02	1	4.0	1	1	1	-1.2853470437018	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							4	Los Pinos, Tlaxcala, Mexico	MX	MX29	19.1944	-98.3292	6253946	20170130	http://senegal-actu.com/2017/01/mexico-trump-agrees-not-to-talk-publicly-about-wall/
622035645	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	020	020	02	1	3.0	10	3	10	-0.989117888232493	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	1	China	CH	CH	35	105	CH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170130	https://www.bloomberg.com/politics/articles/2017-01-30/nuclear-strike-survival-for-russia-china-get-new-u-s-review
622035646	20170130	201701	2017	2017.0822	USA	PHILADELPHIA	USA								CHN	CHINESE	CHN								1	043	043	04	1	2.8	6	1	6	4.22360248447205	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	China	CH	CH	35	105	CH	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170130	http://www.commdiginews.com/history-and-holidays/chinese-new-year-confucius-and-ben-franklin-77155/
622035647	20170130	201701	2017	2017.0822	USA	PHILADELPHIA	USA								CHN	CHINA	CHN								1	046	046	04	1	7.0	2	1	2	4.22360248447205	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170130	http://www.commdiginews.com/history-and-holidays/chinese-new-year-confucius-and-ben-franklin-77155/
622035657	20170130	201701	2017	2017.0822	USA	NEW YORK CITY	USA								COP	POLICE						COP			1	111	111	11	3	-2.0	1	1	1	-5.2213974916816	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170130	https://wn.com/Monsters
622035659	20170130	201701	2017	2017.0822	USA	NEW YORK CITY	USA								COP	POLICE						COP			1	111	111	11	3	-2.0	1	1	1	-5.2213974916816	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	1	Mexico	MX	MX	23	-102	MX	20170130	https://wn.com/Monsters
622035712	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	1	1	1	-1.24740124740124	1	United States	US	US	38	-97	US	4	Clacton, Essex, United Kingdom	UK	UKE4	51.7833	1.16667	-2592633	1	United States	US	US	38	-97	US	20170130	http://www.ibtimes.co.uk/paul-nuttall-ukip-leader-reveals-by-election-battle-plan-brexit-capital-stoke-1603697
622035714	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	5	2	5	-0.0161904284800551	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622035715	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	3	2	3	-0.0161904284800551	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://www.mix96.co.uk/news/national/2211156/dual-citizenship-britons-exempt-from-trump-travel-ban/
622035716	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	8	1	8	-1.64728682170542	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170130	http://www.heraldscotland.com/news/15056286.Glasgow_University_principal_Anton_Muscatelli__appalled__over_vet_student_s_US_flight_ban/
622035717	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	2	4	-4.40896850008161	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170130	http://www.wiltshirebusinessonline.co.uk/news/15055602.Britons_with_dual_citizenship_exempt_from_Donald_Trump_s_travel_ban/
622035718	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	100	44	100	-5.54930201987213	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://www.wiltshirebusinessonline.co.uk/news/15055602.Britons_with_dual_citizenship_exempt_from_Donald_Trump_s_travel_ban/
622035727	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	014	014	01	1	0.0	2	1	2	-3.59375	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170130	http://www.newsobserver.com/news/local/community/chapel-hill-news/article129480754.html
622035747	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	061	061	06	2	6.4	8	2	8	-3.45251323943098	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://thechronicleherald.ca/novascotia/1436241-the-friday-news-briefing-an-at-a-glance-survey-of-some-top-stories
622035751	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	8	1	8	-7.81609195402299	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170130	http://sglinks.com/pages/88375918-thousands-protest-second-day-against-trumps-travel-ban
622035764	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	172	172	17	4	-5.0	2	1	2	-3.59375	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170130	http://www.newsobserver.com/news/local/community/chapel-hill-news/article129480754.html
622035876	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								NLD	NETHERLANDS	NLD								1	045	045	04	1	5.0	1	1	1	1.70940170940171	1	Mexico	MX	MX	23	-102	MX	4	Buitenhof, Zuid-Holland, Netherlands	NL	NL11	51.9929	4.33974	-2142133	1	United States	US	US	38	-97	US	20170130	https://www.bloomberg.com/news/articles/2017-01-29/trump-s-trade-policy-won-t-make-the-u-s-richer-ecb-s-knot-says
622035939	20170130	201701	2017	2017.0822	USA	UNITED STATES	USA								UAF	TERRORIST						UAF			0	111	111	11	3	-2.0	2	1	2	-2.94368600682594	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170130	http://www.vox.com/world/2017/1/29/14431332/steve-bannon-muslim-refugee-ban-explained
