622887074	20170201	201702	2017	2017.0849	USA	WASHINGTON	USA								GBR	LONDON	GBR								0	043	043	04	1	2.8	2	1	2	-2.48667850799289	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170201	http://www.stuff.co.nz/world/americas/88983459/impact-of-president-trumps-muslim-ban-felt-in-european-refugee-camps
622887076	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								GBR	SCOTLAND	GBR								1	043	043	04	1	2.8	6	2	6	-1.17913999067873	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170201	http://www.inquisitr.com/3939219/was-donald-trumps-mother-an-illegal-immigrant-meme-truth-revealed/
622887083	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	2	1	2	-0.79946702198534	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170201	http://freerepublic.com/focus/f-news/3519911/posts
622887184	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	040	040	04	1	1.0	2	1	2	0.47003525264394	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	4	Blackrock, Baja California Sur, Mexico	MX	MX03	25.25	-110.933	-1694031	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170201	https://wn.com/JP_Morgan
622887185	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	13	7	13	-1.16851882540848	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://www.zimbio.com/Celebrity+News/articles/yhMdPkb2b_r/Ellen+DeGeneres+Uses+Finding+Dory+Slam+Trump
622887187	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	046	046	04	1	7.0	2	1	2	0.47003525264394	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	4	Blackrock, Baja California Sur, Mexico	MX	MX03	25.25	-110.933	-1694031	4	Blackrock, Baja California Sur, Mexico	MX	MX03	25.25	-110.933	-1694031	20170201	https://wn.com/JP_Morgan
622887188	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	057	057	05	1	8.0	4	1	4	-1.96779964221825	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170201	http://www.sandiegouniontribune.com/news/politics/sd-me-faulconer-travel-20170131-story.html
622887189	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	174	174	17	4	-5.0	1	1	1	-2.92207792207792	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170201	http://cumberlink.com/news/opinion/mailbag/letter-trump-s-wall-not-a-solution/article_311d9541-924a-5888-9549-45cae5ec2a67.html
622887190	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	174	174	17	4	-5.0	1	1	1	-2.92207792207792	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170201	http://cumberlink.com/news/opinion/mailbag/letter-trump-s-wall-not-a-solution/article_311d9541-924a-5888-9549-45cae5ec2a67.html
622887191	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								MEXGOV	MEXICAN	MEX					GOV			1	174	174	17	4	-5.0	4	1	4	-2.92207792207792	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170201	http://cumberlink.com/news/opinion/mailbag/letter-trump-s-wall-not-a-solution/article_311d9541-924a-5888-9549-45cae5ec2a67.html
622887192	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			1	174	174	17	4	-5.0	1	1	1	-2.92207792207792	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170201	http://cumberlink.com/news/opinion/mailbag/letter-trump-s-wall-not-a-solution/article_311d9541-924a-5888-9549-45cae5ec2a67.html
622887288	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								USAGOV	OBAMA	USA					GOV			1	080	080	08	2	5.0	2	1	2	-7.79874213836482	1	United States	US	US	38	-97	US	1	Iran	IR	IR	32	53	IR	1	United Kingdom	UK	UK	54	-2	UK	20170201	http://nypost.com/2017/01/31/when-it-comes-to-callousness-on-syrian-refugees-obama-trumps-trump/
622887368	20170201	201702	2017	2017.0849	USAGOV	THE WHITE HOUSE	USA					GOV			GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	1	1	1	-0.79946702198534	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170201	http://freerepublic.com/focus/f-news/3519911/posts
622887462	20170201	201702	2017	2017.0849	USAMED	REUTERS	USA					MED			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	1	1	1	3.76344086021506	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170201	http://m.themalaymailonline.com/read/article/irish-author-sebastian-barry-first-novelist-to-win-costa-prize-twice
622887463	20170201	201702	2017	2017.0849	USAMED	REUTERS	USA					MED			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	1	1	1	3.76344086021506	1	Ireland	EI	EI	53	-8	EI	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170201	http://m.themalaymailonline.com/read/article/irish-author-sebastian-barry-first-novelist-to-win-costa-prize-twice
622888234	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								BUS	BANK						BUS			1	172	172	17	4	-5.0	3	1	3	-2.94695481335953	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170201	http://www.independent.ie/business/world/deutsche-bank-fined-583m-over-russian-moneylaundering-35413725.html
622888648	20170201	201702	2017	2017.0849	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	0.74534161490683	1	Canada	CA	CA	60	-95	CA	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170201	http://investingnews.com/daily/resource-investing/base-metals-investing/zinc-investing/the-worlds-top-3-zinc-mines-an-overview/
622888649	20170201	201702	2017	2017.0849	CAN	CANADA	CAN								USA	ALASKA	USA								1	046	046	04	1	7.0	6	1	6	0.74534161490683	1	Canada	CA	CA	60	-95	CA	2	Alaska, United States	US	USAK	61.385	-152.268	AK	1	Canada	CA	CA	60	-95	CA	20170201	http://investingnews.com/daily/resource-investing/base-metals-investing/zinc-investing/the-worlds-top-3-zinc-mines-an-overview/
622888663	20170201	201702	2017	2017.0849	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	051	051	05	1	3.4	3	2	3	0.855855855855855	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719458.shtml
622888706	20170201	201702	2017	2017.0849	COP	POLICE						COP			IND	PUNE	IND								0	173	173	17	4	-5.0	1	1	1	-2.89855072463768	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	2	California, United States	US	USCA	36.17	-119.746	CA	1	Japan	JA	JA	36	138	JA	20170201	http://jlltsubo.com/2017/02/01/baba-masaba-dead-preacher-leaves-behind-almost-100-wives/
622888707	20170201	201702	2017	2017.0849	COP	LAW ENFORCEMENT AGENCY						COP			LEG	SENATOR						LEG			1	174	174	17	4	-5.0	12	2	12	-3.78757727718963	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170201	http://leadership.ng/news/569506/sans-tackle-us-ndlea-over-kashamu
622888708	20170201	201702	2017	2017.0849	COP	LAW ENFORCEMENT AGENCY						COP			LEG	SENATOR						LEG			1	174	174	17	4	-5.0	4	2	4	-3.78757727718963	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170201	http://leadership.ng/news/569506/sans-tackle-us-ndlea-over-kashamu
622888839	20170201	201702	2017	2017.0849	DEU	GERMANY	DEU								JPN	JAPAN	JPN								1	0334	033	03	1	6.0	1	1	1	-5.21172638436483	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Berlin, Berlin, Germany	GM	GM16	52.5167	13.4	-1746443	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170201	http://www.independent.ie/world-news/north-america/white-house-launches-scathing-attack-on-the-eu-35414284.html
622888990	20170201	201702	2017	2017.0849	FRA	PARIS	FRA								CHN	CHINA	CHN								1	051	051	05	1	3.4	4	1	4	-0.88300220750552	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20170201	http://sglinks.com/pages/88497296-chinese-billionaire-abducted-in-hong-kong
622889021	20170201	201702	2017	2017.0849	GBR	EDINBURGH	GBR								EDU	PROFESSOR						EDU			1	040	040	04	1	1.0	6	1	6	0.55632823365786	2	California, United States	US	USCA	36.17	-119.746	CA	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170201	http://www.studentnewspaper.org/edinburgh-chemists-develop-solar-technology-for-water-purification-in-india/
622889113	20170201	201702	2017	2017.0849	GOV	PRESIDENT						GOV			CHNGOV	XI JINPING	CHN					GOV			0	050	050	05	1	3.5	87	1	87	-4.13446484454578	1	China	CH	CH	35	105	CH	3	Santa Monica, California, United States	US	USCA	34.0195	-118.491	1652792	1	China	CH	CH	35	105	CH	20170201	http://www.northkoreatimes.com/index.php/sid/251360765
622889467	20170201	201702	2017	2017.0849	JUD	JUDGE						JUD			EDU	SCHOOL						EDU			0	060	060	06	2	6.0	1	1	1	1.71171171171171	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719458.shtml
622889726	20170201	201702	2017	2017.0849	MEX	MEXICO	MEX								CVL	IMMIGRANT						CVL			1	170	170	17	4	-7.0	2	1	2	-1.96078431372549	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170201	http://econintersect.com/pages/contributors/contributor.php?post=201701311823
622889742	20170201	201702	2017	2017.0849	MIL	ARMY						MIL			USA	DAKOTA	USA								1	060	060	06	2	6.0	1	1	1	0	1	Canada	CA	CA	60	-95	CA	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170201	http://www.reuters.com/article/us-northdakota-pipeline-idUSKBN15G357
622889743	20170201	201702	2017	2017.0849	MIL	ARMY						MIL			USA	DAKOTA	USA								1	060	060	06	2	6.0	1	1	1	0	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	1	Canada	CA	CA	60	-95	CA	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170201	http://www.reuters.com/article/us-northdakota-pipeline-idUSKBN15G357
622889787	20170201	201702	2017	2017.0849	MOS	MUSLIM				MOS					IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			1	020	020	02	1	3.0	6	3	6	-2.28339385014144	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170201	http://www.asahi.com/ajw/articles/AJ201702010013.html
622889824	20170201	201702	2017	2017.0849	MOS	MUSLIM				MOS					kas	KASHMIRI			kas						1	120	120	12	3	-4.0	6	1	3	-8.75034181022697	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170201	http://www.indiaeveryday.in/news-trump-muslim-ban-woes-kashmiri-athlete-denied-u-s-visa-1001-3172997.htm
622889884	20170201	201702	2017	2017.0849	NMR	NORTH AMERICA	NMR								CHN	CHINA	CHN								0	012	012	01	1	-0.4	4	1	4	-2.52145922746781	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170201	http://www.usatoday.com/story/news/2017/01/31/bannon-odds-islam-china-decades-us-foreign-policy-doctrine/97292068/?hootPostID=f270510ca62d88ba5e8b34eec5db0c3b
622889886	20170201	201702	2017	2017.0849	NMR	NORTH AMERICA	NMR								MOS	ISLAM				MOS					0	012	012	01	1	-0.4	4	1	4	-2.52145922746781	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170201	http://www.usatoday.com/story/news/2017/01/31/bannon-odds-islam-china-decades-us-foreign-policy-doctrine/97292068/?hootPostID=f270510ca62d88ba5e8b34eec5db0c3b
622890148	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	3	1	3	1.71171171171171	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719458.shtml
622890224	20170201	201702	2017	2017.0849	USA	NEW YORK	USA								CHN	CHINA	CHN								0	012	012	01	1	-0.4	2	1	2	-1.24352331606218	1	India	IN	IN	20	77	IN	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://www.abc-7.com/story/34394769/trumpolicy-day-12
622890228	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	051	051	05	1	3.4	7	3	7	-1.83234674357853	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719458.shtml
622890229	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	051	051	05	1	3.4	1	1	1	1.71171171171171	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719458.shtml
622890231	20170201	201702	2017	2017.0849	USA	NEW YORK	USA								CHN	CHINESE	CHN								1	051	051	05	1	3.4	6	1	6	-0.88300220750552	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20170201	http://sglinks.com/pages/88497296-chinese-billionaire-abducted-in-hong-kong
622890233	20170201	201702	2017	2017.0849	USA	WASHINGTON	USA								CHN	CHINA	CHN								1	111	111	11	3	-2.0	4	1	4	-3.20855614973262	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://voiceofvienna.org/2017/02/01/eus-donald-tusk-sees-trump-as-threat-to-europe/
622890234	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	111	111	11	3	-2.0	4	1	4	-3.20855614973262	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170201	http://voiceofvienna.org/2017/02/01/eus-donald-tusk-sees-trump-as-threat-to-europe/
622890291	20170201	201702	2017	2017.0849	USA	THE US	USA								GBR	UNITED KINGDOM	GBR								1	110	110	11	3	-2.0	6	3	6	-3.82038830569119	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170201	http://leadership.ng/news/569506/sans-tackle-us-ndlea-over-kashamu
622890343	20170201	201702	2017	2017.0849	USA	UNITED STATES	USA								IRQ	IRAQ	IRQ								0	163	163	16	4	-8.0	1	1	1	-1.90156599552572	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	1	India	IN	IN	20	77	IN	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	20170201	http://gantdaily.com/2017/01/31/trumpolicy-day-12/
622890542	20170201	201702	2017	2017.0849	USAGOV	THE WHITE HOUSE	USA					GOV			CHN	CHINA	CHN								1	051	051	05	1	3.4	1	1	1	1.71171171171171	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719458.shtml
622890543	20170201	201702	2017	2017.0849	USAGOV	THE WHITE HOUSE	USA					GOV			CHNJUD	CHINA	CHN					JUD			1	051	051	05	1	3.4	1	1	1	1.71171171171171	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719458.shtml
622891745	20170201	201702	2017	2017.0849											OPP	PROTESTER						OPP			0	051	051	05	1	3.4	4	1	4	-1.0738255033557	0							1	Mexico	MX	MX	23	-102	MX	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	20170201	http://www.annistonstar.com/news/anniston/protesters-object-to-rep-mike-rogers-support-of-trump/article_ae828e18-e807-11e6-96ad-8f795d432b70.html
622891766	20170201	201702	2017	2017.0849											USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-0.19801980198019	0							3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	1	Canada	CA	CA	60	-95	CA	20170201	http://www.eurasiareview.com/01022017-anti-trump-americans-find-out-immigrating-to-canada-not-easy-oped/
622891767	20170201	201702	2017	2017.0849											USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-0.19801980198019	0							1	Canada	CA	CA	60	-95	CA	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170201	http://www.eurasiareview.com/01022017-anti-trump-americans-find-out-immigrating-to-canada-not-easy-oped/
622891938	20170201	201702	2017	2017.0849	BUS	COMPANIES						BUS													0	020	020	02	1	3.0	2	1	2	-1.26475548060708	1	Mexico	MX	MX	23	-102	MX	0							3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	20170201	https://therivardreport.com/elected-officials-decry-proposed-tariff-defend-u-s-mexico-relationship/
622892036	20170201	201702	2017	2017.0849	CAN	CANADIAN	CAN								USA	AMERICAN	USA								1	070	070	07	2	7.0	3	1	3	-0.19801980198019	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170201	http://www.eurasiareview.com/01022017-anti-trump-americans-find-out-immigrating-to-canada-not-easy-oped/
622892039	20170201	201702	2017	2017.0849	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	172	172	17	4	-5.0	4	1	4	-5.89147286821706	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170201	http://www.theglobeandmail.com/news/politics/canadian-values-test-could-apply-to-white-supremacists-leitch/article33854629/
622892071	20170201	201702	2017	2017.0849	CHN	BEIJING	CHN								JUD	SUPREME COURT						JUD			1	012	012	01	1	-0.4	2	1	2	3.65853658536585	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719781.shtml
622892076	20170201	201702	2017	2017.0849	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-1.05566218809981	1	China	CH	CH	35	105	CH	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170201	http://thevillager.com/2017/01/31/fighting-trump-with-love-in-tompkins-square-park/
622892078	20170201	201702	2017	2017.0849	CHN	CHINA	CHN								USAGOV	THE WHITE HOUSE	USA					GOV			0	010	010	01	1	0.0	2	1	2	3.65853658536585	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719781.shtml
622892079	20170201	201702	2017	2017.0849	CHN	CHINA	CHN								USAGOV	UNITED STATES	USA					GOV			0	130	130	13	3	-4.4	20	1	20	-0.127577142502518	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://m.philstar.com/breakingnews/show/30308057a7dd4d666c92fd02507e10fb?t=q6huma4po6ot1c202e3pvmh5t0
622892148	20170201	201702	2017	2017.0849	CRM	GANG						CRM			GOV	GOVERNMENT						GOV			0	1124	112	11	3	-2.0	4	1	4	-4.35356200527704	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170201	https://www.nytimes.com/2017/01/31/opinion/a-government-on-edge-and-in-the-dark.html
622892150	20170201	201702	2017	2017.0849	CRM	GANG						CRM			GOV	GOVERNMENT						GOV			0	114	114	11	3	-2.0	4	1	4	-4.35356200527704	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170201	https://www.nytimes.com/2017/01/31/opinion/a-government-on-edge-and-in-the-dark.html
622892153	20170201	201702	2017	2017.0849	CRM	GANG						CRM			GOV	GOVERNMENT						GOV			0	193	193	19	4	-10.0	4	1	4	-4.35356200527704	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	https://www.nytimes.com/2017/01/31/opinion/a-government-on-edge-and-in-the-dark.html
622892561	20170201	201702	2017	2017.0849	GOV	PRESIDENT						GOV			MOS	MUSLIM				MOS					1	046	046	04	1	7.0	2	1	2	-5.44412607449857	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170201	http://hollywoodlife.com/2017/01/31/white-house-staffers-phone-numbers-released-anonymous-kellyanne-conway/
622892562	20170201	201702	2017	2017.0849	GOV	PRESIDENT						GOV			MOS	MUSLIM				MOS					1	046	046	04	1	7.0	4	1	4	-5.44412607449857	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170201	http://hollywoodlife.com/2017/01/31/white-house-staffers-phone-numbers-released-anonymous-kellyanne-conway/
622892938	20170201	201702	2017	2017.0849	LEG	SENATE						LEG													1	110	110	11	3	-2.0	3	1	3	-3.49233390119251	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							3	Cool Springs, Texas, United States	US	USTX	31.9796	-94.8972	1333276	20170201	http://www.997wtn.com/news/tensions-erupt-in-senate-after-chaotic-day-on-trump-nominees/
622892954	20170201	201702	2017	2017.0849	LEG	SENATE						LEG			JUDJUD	APPEALS COURT						JUD	JUD		1	020	020	02	1	3.0	2	1	2	3.65853658536585	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170201	http://english.sina.com/world/am/2017-02-01/detail-ifxzyxmt1719781.shtml
622893049	20170201	201702	2017	2017.0849	MEX	MEXICO	MEX								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	4.84330484330484	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	1	United States	US	US	38	-97	US	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170201	http://www.newsmax.com/Headline/evangelicals-SCOTUS-Neil-Gorsuch-nomination/2017/01/31/id/771372/
622893050	20170201	201702	2017	2017.0849	MEX	UNITED STATES OF MEXICO	MEX								IGOUNO	UNITED NATIONS		UNO				IGO			0	010	010	01	1	0.0	2	1	2	-1.0738255033557	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170201	http://www.annistonstar.com/news/anniston/protesters-object-to-rep-mike-rogers-support-of-trump/article_ae828e18-e807-11e6-96ad-8f795d432b70.html
622893051	20170201	201702	2017	2017.0849	MEX	UNITED STATES OF MEXICO	MEX								IGOUNO	UNITED NATIONS		UNO				IGO			0	0874	087	08	2	10.0	2	1	2	-1.0738255033557	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170201	http://www.annistonstar.com/news/anniston/protesters-object-to-rep-mike-rogers-support-of-trump/article_ae828e18-e807-11e6-96ad-8f795d432b70.html
622893052	20170201	201702	2017	2017.0849	MEX	MEXICO	MEX								IGOUNO	UNITED NATIONS		UNO				IGO			0	0874	087	08	2	10.0	2	1	2	-1.0738255033557	1	Mexico	MX	MX	23	-102	MX	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	20170201	http://www.annistonstar.com/news/anniston/protesters-object-to-rep-mike-rogers-support-of-trump/article_ae828e18-e807-11e6-96ad-8f795d432b70.html
