613277816	20170101	201701	2017	2017.0027	BUS	BANK						BUS			CHN	CHINA	CHN								0	111	111	11	3	-2.0	1	1	1	-1.89655172413793	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170101	http://www.nbcnews.com/business/consumer/amazon-reviewers-are-trolling-ivanka-trump-won-t-decide-her-n699181?cid=public-rss_20170101
613277856	20170101	201701	2017	2017.0027	CHN	CHINA	CHN								BUS	BANK						BUS			0	040	040	04	1	1.0	2	1	2	-1.89655172413793	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170101	http://www.nbcnews.com/business/consumer/amazon-reviewers-are-trolling-ivanka-trump-won-t-decide-her-n699181?cid=public-rss_20170101
613278042	20170101	201701	2017	2017.0027	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	110	110	11	3	-2.0	2	1	2	-0.74626865671642	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170101	http://forward.com/opinion/358800/how-and-why-tribes-are-taking-over/
613278043	20170101	201701	2017	2017.0027	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	2	1	2	-0.74626865671642	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	2	California, United States	US	USCA	36.17	-119.746	CA	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	20170101	http://forward.com/opinion/358800/how-and-why-tribes-are-taking-over/
613278044	20170101	201701	2017	2017.0027	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	1	1	1	-0.74626865671642	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	20170101	http://forward.com/opinion/358800/how-and-why-tribes-are-taking-over/
613278045	20170101	201701	2017	2017.0027	GBR	BRITON	GBR								USA	AMERICAN	USA								1	110	110	11	3	-2.0	4	1	4	-0.74626865671642	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170101	http://forward.com/opinion/358800/how-and-why-tribes-are-taking-over/
613278055	20170101	201701	2017	2017.0027	GOV	GOVERNMENT						GOV													1	010	010	01	1	0.0	12	3	12	-2.09020902090209	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170101	http://www.calgaryherald.com/michael+tandt+bernier+will+next+conservative+leader+other+predictions+2017/12623352/story.html
613278102	20170101	201701	2017	2017.0027	GOV	REGIME						GOV			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	3	1	3	-0.92165898617512	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170101	http://www.independent.ie/business/media/tv-stations-inquire-about-postbrexit-move-to-dublin-35331267.html
613278383	20170101	201701	2017	2017.0027	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	012	012	01	1	-0.4	2	1	2	-1.73116089613035	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170101	http://www.mexicostar.com/index.php/sid/250584551
613278384	20170101	201701	2017	2017.0027	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	012	012	01	1	-0.4	30	1	30	-1.27281737455852	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	2	California, United States	US	USCA	36.17	-119.746	CA	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170101	http://www.mexicostar.com/index.php/sid/250584529
613278390	20170101	201701	2017	2017.0027	MEXJUD	MEXICAN	MEX					JUD			USA	UNITED STATES	USA								0	012	012	01	1	-0.4	6	1	6	-1.73116089613035	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170101	http://www.mexicostar.com/index.php/sid/250584551
613278391	20170101	201701	2017	2017.0027	MEXJUD	MEXICAN	MEX					JUD			USA	UNITED STATES	USA								0	012	012	01	1	-0.4	56	1	56	-1.61563291676421	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	2	California, United States	US	USCA	36.17	-119.746	CA	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170101	http://www.mexicostar.com/index.php/sid/250584529
613278495	20170101	201701	2017	2017.0027	RAD	EXTREMIST						RAD			CVL	CITIZEN						CVL			1	060	060	06	2	6.0	2	1	2	-1.93905817174516	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170101	https://www.osac.gov/Pages/ContentReportDetails.aspx?cid=20978
613278755	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	014	014	01	1	0.0	177	1	177	-0.940484797858352	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170101	http://www.mexicostar.com/index.php/sid/250584391
613278756	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	020	020	02	1	3.0	2	1	2	1.99386503067485	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170101	http://www.foxnews.com/politics/2015/04/07/texas-legislature-begins-push-to-repeal-state-dream-act-over-objections.html
613278757	20170101	201701	2017	2017.0027	USA	SAN DIEGO	USA								MEX	TIJUANA	MEX								1	046	046	04	1	7.0	6	1	6	0.97276264591439	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170101	http://www.sandiegouniontribune.com/obituaries/sd-me-trumpfheller-obit-20161231-story.html
613279517	20170101	201701	2017	2017.0027	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-3.81917381137958	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170101	http://www.nbcnews.com/storyline/2016-year-in-review/analysis-what-will-trump-do-about-north-korea-s-kim-n698216?cid=public-rss_20170101
613280006	20170101	201701	2017	2017.0027	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-3.81917381137958	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170101	http://www.nbcnews.com/storyline/2016-year-in-review/analysis-what-will-trump-do-about-north-korea-s-kim-n698216?cid=public-rss_20170101
613280127	20170101	201701	2017	2017.0027	TWN	TAIWAN	TWN								RUS	RUSSIA	RUS								1	130	130	13	3	-4.4	11	6	11	-1.61510238484803	1	Taiwan	TW	TW	23.5	121	TW	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170101	http://www.canberratimes.com.au/world/donald-trump-keeps-door-open-to-meeting-taiwan-president-tsai-ingwen-20170101-gtkee9.html
613280187	20170101	201701	2017	2017.0027	USA	AMERICAN	USA																		0	071	071	07	2	7.4	2	1	2	1.58730158730158	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							1	Mexico	MX	MX	23	-102	MX	20170101	http://www.gosanangelo.com/story/news/2016/12/31/pete-o-chapa-longtime-advocate-veterans-battling-life/96000052/
613280283	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA								TWN	TAIWANESE	TWN								1	046	046	04	1	7.0	4	1	4	0.64327485380117	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170101	http://www.newstoday.com.bd/?option=details&news_id=2460913&date=2017-01-01
613280388	20170101	201701	2017	2017.0027	VNM	VIETNAM	VNM								MEX	MEXICO	MEX								0	190	190	19	4	-10.0	1	1	1	1.58730158730158	3	Central High School, Texas, United States	US	USTX	29.4363	-98.485	1332569	1	Mexico	MX	MX	23	-102	MX	3	Central High School, Texas, United States	US	USTX	29.4363	-98.485	1332569	20170101	http://www.gosanangelo.com/story/news/2016/12/31/pete-o-chapa-longtime-advocate-veterans-battling-life/96000052/
613280390	20170101	201701	2017	2017.0027	VNM	VIETNAM	VNM								MIL	ARMY RESERVE						MIL			0	190	190	19	4	-10.0	1	1	1	1.58730158730158	3	Central High School, Texas, United States	US	USTX	29.4363	-98.485	1332569	1	Mexico	MX	MX	23	-102	MX	3	Central High School, Texas, United States	US	USTX	29.4363	-98.485	1332569	20170101	http://www.gosanangelo.com/story/news/2016/12/31/pete-o-chapa-longtime-advocate-veterans-battling-life/96000052/
613280913	20161231	201612	2016	2016.9890	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	193	193	19	4	-10.0	2	1	2	-2.14285714285714	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170101	http://indiatoday.intoday.in/story/vijay-mallya-pm-narendra-modi-enforcement-directorate-ub-group/1/847001.html
613280971	20170101	201701	2017	2017.0027											MEX	MEXICAN	MEX								1	046	046	04	1	7.0	2	1	2	-2.89855072463768	0							2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	20170101	http://www.santafenewmexican.com/news/local_news/migrants-revisit-mexico-homelands/article_6a1cf62b-3dcc-5609-b44a-ad5b7d8d4648.html
613281082	20170101	201701	2017	2017.0027	CAN	CANADA	CAN								USA	HOUSTON	USA								1	010	010	01	1	0.0	3	1	3	0.71942446043166	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	20170101	https://hypebeast.com/2016/12/travis-scott-announces-astroworld
613281470	20170101	201701	2017	2017.0027	MEX	MEXICAN	MEX																		1	046	046	04	1	7.0	2	1	2	-2.89855072463768	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	0							4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	20170101	http://www.santafenewmexican.com/news/local_news/migrants-revisit-mexico-homelands/article_6a1cf62b-3dcc-5609-b44a-ad5b7d8d4648.html
613281474	20170101	201701	2017	2017.0027	MEX	MEXICO	MEX								USA	WASHINGTON	USA								1	010	010	01	1	0.0	6	1	6	3.1496062992126	4	Guadalajara, Jalisco, Mexico	MX	MX14	20.6667	-103.333	-1669612	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20170101	http://theglobalherald.com/mexico-soggy-santa-makes-a-splash-in-guadalajara-zoo/156623/
613281475	20170101	201701	2017	2017.0027	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-2.89855072463768	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170101	http://www.santafenewmexican.com/news/local_news/migrants-revisit-mexico-homelands/article_6a1cf62b-3dcc-5609-b44a-ad5b7d8d4648.html
613281477	20170101	201701	2017	2017.0027	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	-2.89855072463768	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	20170101	http://www.santafenewmexican.com/news/local_news/migrants-revisit-mexico-homelands/article_6a1cf62b-3dcc-5609-b44a-ad5b7d8d4648.html
613281478	20170101	201701	2017	2017.0027	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	-2.89855072463768	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	20170101	http://www.santafenewmexican.com/news/local_news/migrants-revisit-mexico-homelands/article_6a1cf62b-3dcc-5609-b44a-ad5b7d8d4648.html
613281695	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	8	2	8	-1.90796857463524	1	India	IN	IN	20	77	IN	0							1	United States	US	US	38	-97	US	20170101	http://www.thesundayleader.lk/2017/01/01/indian-missiles-need-for-security-or-world-power-ambitions/
613281751	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	4	1	4	-2.89855072463768	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170101	http://www.santafenewmexican.com/news/local_news/migrants-revisit-mexico-homelands/article_6a1cf62b-3dcc-5609-b44a-ad5b7d8d4648.html
613281752	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	046	046	04	1	7.0	4	1	4	-2.89855072463768	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	20170101	http://www.santafenewmexican.com/news/local_news/migrants-revisit-mexico-homelands/article_6a1cf62b-3dcc-5609-b44a-ad5b7d8d4648.html
613281753	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	046	046	04	1	7.0	4	1	4	-2.89855072463768	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	4	Torreon, Coahuila de Zaragoza, Mexico	MX	MX07	25.55	-103.433	-1706487	20170101	http://www.santafenewmexican.com/news/local_news/migrants-revisit-mexico-homelands/article_6a1cf62b-3dcc-5609-b44a-ad5b7d8d4648.html
613282479	20170101	201701	2017	2017.0027											IND	PUNE	IND								1	042	042	04	1	1.9	16	1	16	2.67175572519084	0							1	United States	US	US	38	-97	US	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170101	http://www.firstpost.com/bollywood/insight-2017-progressive-rock-and-metal-might-just-be-the-best-bet-for-promoters-and-fans-3181576.html
613282522	20170101	201701	2017	2017.0027											USA	AMERICAN	USA								0	036	036	03	1	4.0	5	1	5	2.67175572519084	0							1	United States	US	US	38	-97	US	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170101	http://www.firstpost.com/bollywood/insight-2017-progressive-rock-and-metal-might-just-be-the-best-bet-for-promoters-and-fans-3181576.html
613282645	20170101	201701	2017	2017.0027	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	3	1	3	-5.7676685621446	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170101	http://pakobserver.net/world-in-bitter-transformations/
613282899	20170101	201701	2017	2017.0027	EUR	EUROPE	EUR								USA	UNITED STATES	USA								1	012	012	01	1	-0.4	2	1	2	-0.6423982869379	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170101	http://www.qatar-tribune.com/news-details/id/41524
613283122	20170101	201701	2017	2017.0027	IRN	IRAN	IRN								RAD	EXTREMIST						RAD			1	030	030	03	1	4.0	1	1	1	-0.9433962264151	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170101	http://pakobserver.net/rise-of-the-new-bloc/
613283123	20170101	201701	2017	2017.0027	IRN	IRAN	IRN								RAD	EXTREMIST						RAD			1	030	030	03	1	4.0	4	1	4	-0.9433962264151	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170101	http://pakobserver.net/rise-of-the-new-bloc/
613283128	20170101	201701	2017	2017.0027	IRQ	IRAQI	IRQ																		0	051	051	05	1	3.4	4	2	4	-2.70231905453306	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	20170101	http://www.deccanherald.com/content/589322/istanbul-attack-revives-terror-jitters.html
613283266	20170101	201701	2017	2017.0027	MEX	MEXICO CITY	MEX								GOV	GOVERNMENT						GOV			1	141	141	14	3	-6.5	6	1	6	-3.19089797757157	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170101	http://www.qatar-tribune.com/news-details/id/41522
613283516	20170101	201701	2017	2017.0027	TUR	ISTANBUL	TUR																		1	051	051	05	1	3.4	6	2	6	-2.56910546966303	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	20170101	http://www.thedailystar.net/world/istanbul-attack-revives-terror-jitters-new-year-1338673
613283532	20170101	201701	2017	2017.0027	TWN	TAIWAN	TWN								CHN	CHINESE	CHN								0	020	020	02	1	3.0	2	1	2	-5.7676685621446	1	Taiwan	TW	TW	23.5	121	TW	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170101	http://pakobserver.net/world-in-bitter-transformations/
613283539	20170101	201701	2017	2017.0027	TWN	TAIWAN	TWN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-5.7676685621446	1	Taiwan	TW	TW	23.5	121	TW	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170101	http://pakobserver.net/world-in-bitter-transformations/
613283573	20170101	201701	2017	2017.0027	USA	AMERICAN	USA																		0	036	036	03	1	4.0	15	1	15	2.67175572519084	1	United States	US	US	38	-97	US	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170101	http://www.firstpost.com/bollywood/insight-2017-progressive-rock-and-metal-might-just-be-the-best-bet-for-promoters-and-fans-3181576.html
613283602	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	2	1	2	2.72488509520682	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	India	IN	IN	20	77	IN	20170101	http://hauteliving.com/2016/08/inside-the-glamorous-world-of-marchesas-georgina-chapman/619727/?market=miami/page/534/feed/&haute-magazine=true
613283604	20170101	201701	2017	2017.0027	USA	AMERICAN	USA																		0	120	120	12	3	-4.0	2	1	2	2.67175572519084	1	United States	US	US	38	-97	US	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170101	http://www.firstpost.com/bollywood/insight-2017-progressive-rock-and-metal-might-just-be-the-best-bet-for-promoters-and-fans-3181576.html
613283605	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA																		0	125	125	12	3	-5.0	2	1	2	2.72488509520682	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	India	IN	IN	20	77	IN	20170101	http://hauteliving.com/2016/08/inside-the-glamorous-world-of-marchesas-georgina-chapman/619727/?market=miami/page/534/feed/&haute-magazine=true
613283607	20170101	201701	2017	2017.0027	USA	AMERICAN	USA																		0	130	130	13	3	-4.4	10	1	10	2.67175572519084	1	United States	US	US	38	-97	US	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170101	http://www.firstpost.com/bollywood/insight-2017-progressive-rock-and-metal-might-just-be-the-best-bet-for-promoters-and-fans-3181576.html
613283619	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	3	1	3	-0.24330900243309	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	United Kingdom	UK	UK	54	-2	UK	20170101	http://www.centralctcommunications.com/newbritainherald/article_9092ed9a-cfba-11e6-abd2-9ff44eb12fbf.html
613283628	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA								CHN	BEIJING	CHN								0	112	112	11	3	-2.0	5	2	5	-2.60806174957118	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170101	http://pakobserver.net/rise-of-the-new-bloc/
613283764	20170101	201701	2017	2017.0027	USAGOV	OBAMA	USA					GOV			EUR	EUROPE	EUR								0	051	051	05	1	3.4	10	1	10	1.75824175824176	1	United States	US	US	38	-97	US	4	Bali, Goa, India	IN	IN33	15.1667	74.0333	-2089967	1	United States	US	US	38	-97	US	20170101	http://www.foxnews.com/politics/2015/04/09/on-his-way-to-americas-summit-obama-says-wants-to-promote-competitiveness-trade.html
613283765	20170101	201701	2017	2017.0027	USAGOV	OBAMA	USA					GOV			EUR	EUROPE	EUR								0	054	054	05	1	6.0	8	1	8	1.75824175824176	1	United States	US	US	38	-97	US	4	Bali, Goa, India	IN	IN33	15.1667	74.0333	-2089967	4	Bali, Goa, India	IN	IN33	15.1667	74.0333	-2089967	20170101	http://www.foxnews.com/politics/2015/04/09/on-his-way-to-americas-summit-obama-says-wants-to-promote-competitiveness-trade.html
613283766	20170101	201701	2017	2017.0027	USAGOV	OBAMA	USA					GOV			EUR	EUROPE	EUR								0	054	054	05	1	6.0	2	1	2	1.75824175824176	1	United States	US	US	38	-97	US	4	Bali, Goa, India	IN	IN33	15.1667	74.0333	-2089967	1	United States	US	US	38	-97	US	20170101	http://www.foxnews.com/politics/2015/04/09/on-his-way-to-americas-summit-obama-says-wants-to-promote-competitiveness-trade.html
613283792	20170101	201701	2017	2017.0027	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0.27472527472528	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170101	http://www.qatar-tribune.com/news-details/id/41522
613284388	20170101	201701	2017	2017.0027											USA	NEW MEXICO	USA								1	043	043	04	1	2.8	1	1	1	4.06504065040651	0							4	Monterrey, Nuevo LeóX, Mexico	MX	MX19	25.6667	-100.317	-1684228	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170101	http://www.expressnews.com/news/local/article/Downtown-bustles-with-New-Year-s-revelry-10829067.php
613284706	20170101	201701	2017	2017.0027	IGOUNOGOV	THE UN		UNO				IGO	GOV		USA	UNITED STATES	USA								0	1721	172	17	4	-5.0	9	2	9	-2.59821197711151	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Rawalpindi, Punjab, Pakistan	PK	PK04	33.6	73.0667	-2772585	20170101	http://idrw.org/china-offers-new-proof-that-it-is-a-major-challenge-for-modi/
613284722	20170101	201701	2017	2017.0027	ISR	ISRAEL	ISR								CRM	THIEVES						CRM			1	081	081	08	2	5.0	2	1	2	-6.82730923694779	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170101	http://www.redressonline.com/2016/12/
613284832	20170101	201701	2017	2017.0027	OPP	ACTIVIST						OPP			USA	DAKOTA	USA								0	012	012	01	1	-0.4	2	1	2	-0.37369207772795	1	China	CH	CH	35	105	CH	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	1	China	CH	CH	35	105	CH	20170101	http://www.nbcnews.com/news/us-news/what-could-trump-administration-mean-environment-n697416?cid=public-rss_20170101
613284950	20170101	201701	2017	2017.0027	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	051	051	05	1	3.4	1	1	1	0.34013605442177	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170101	http://losangeles.cbslocal.com/2016/12/31/star-wars-superfans-say-goodbye-to-carrie-fisher/
613284975	20170101	201701	2017	2017.0027	USA	UNITED STATES OF AMERICA	USA								IND	NEW DELHI	IND								0	010	010	01	1	0.0	4	1	4	-3.91705069124424	1	United States	US	US	38	-97	US	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	Bangladesh	BG	BG	24	90	BG	20170101	http://idrw.org/why-ajit-dovals-doctrine-for-kashmir-fell-flat/
613285636	20170101	201701	2017	2017.0027											GBR	GREAT BRITAIN	GBR								0	061	061	06	2	6.4	2	1	2	-0.0594177064765296	0							1	United Kingdom	UK	UK	54	-2	UK	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20170101	https://www.ucg.org/beyond-today/beyond-today-television-program/a-prophet-a-president-and-a-people
613285639	20170101	201701	2017	2017.0027											GOV	THE PM						GOV			0	010	010	01	1	0.0	2	1	2	-3.32829046898638	0							4	Manipur, Uttar Pradesh, India	IN	IN36	27.0529	79.3583	10452605	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170101	http://news.rediff.com/commentary/2017/jan/01/liveupdates.htm
613285767	20170101	201701	2017	2017.0027	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-0.14471780028943	4	Winnipeg, Manitoba, Canada	CA	CA03	49.8833	-97.1667	-576096	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170101	http://www.newkerala.com/news/2016/fullnews-160278.html
