620431905	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	043	043	04	1	2.8	5	1	5	-0.31762837480148	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170125	http://newspaperpost.com/2017/01/25/facing-trump-mexicans-think-the-unthinkable-leaving-nafta/
620431907	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	046	046	04	1	7.0	2	1	2	-1.17056856187291	1	United States	US	US	38	-97	US	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	1	United States	US	US	38	-97	US	20170125	http://gulfnews.com/news/americas/mexico/mexico-draws-red-lines-on-us-talks-1.1967402
620431908	20170125	201701	2017	2017.0685	USA	TEXAS	USA								MEX	MEXICO	MEX								0	071	071	07	2	7.4	1	1	1	-0.31762837480148	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170125	http://newspaperpost.com/2017/01/25/facing-trump-mexicans-think-the-unthinkable-leaving-nafta/
620431910	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	190	190	19	4	-10.0	4	1	4	-2.18160377358491	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170125	http://www.kdhx.org/articles/10-music-news-reviews/music-news/464-an-american-band-takes-their-biggest-stand-an-interview-with-drive-by-truckers-mike-cooley
620431912	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								MEXGOV	MEXICAN	MEX					GOV			0	046	046	04	1	7.0	14	1	14	-1.17056856187291	1	United States	US	US	38	-97	US	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	1	United States	US	US	38	-97	US	20170125	http://gulfnews.com/news/americas/mexico/mexico-draws-red-lines-on-us-talks-1.1967402
620431913	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								MIL	MILITARY						MIL			0	020	020	02	1	3.0	5	5	5	-1.8709914141291	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170125	http://nation.com.pk/international/25-Jan-2017/china-hits-back-at-us-over-islands
620431963	20170125	201701	2017	2017.0685	USA	AMERICAN	USA								USAGOV	UNITED STATES	USA					GOV			1	020	020	02	1	3.0	1	1	1	2.29779411764706	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170125	http://www.ctvnews.ca/politics/canadian-reactions-to-trump-s-keystone-xl-pipeline-order-1.3255353
620431976	20170125	201701	2017	2017.0685	USABUS	DETROIT	USA					BUS			BUS	INDUSTRY						BUS			0	0874	087	08	2	10.0	6	1	6	-0.353982300884961	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170125	http://www.wmal.com/2017/01/24/watch-trump-to-meet-with-big-three-auto-ceos-at-white-house/
620433238	20170125	201701	2017	2017.0685											RUS	SIBERIA	RUS								0	042	042	04	1	1.9	1	1	1	-0.12706480304956	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170125	http://www.russiaherald.com/index.php/sid/251178643
620433293	20170125	201701	2017	2017.0685											USAGOV	UNITED STATES	USA					GOV			0	030	030	03	1	4.0	4	2	4	0.0773399368360599	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170125	http://gas2.org/2017/01/24/trump-us-car-company-execs-who-said-what-and-why/
620433427	20170125	201701	2017	2017.0685	BEL	BELGIUM	BEL								BELGOV	BELGIUM	BEL					GOV			1	173	173	17	4	-5.0	3	1	3	-10.3151862464183	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170125	https://financialtribune.com/articles/international/58110/israel-s-livni-skips-belgium-trip-amid-threat-of-arrest
620433431	20170125	201701	2017	2017.0685	BGD	BANGLADESHI	BGD								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	1.37362637362637	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	20170125	http://www.freepressjournal.in/india/president-trumps-first-chat-with-prime-minister-modi/1007823
620433432	20170125	201701	2017	2017.0685	BGD	BANGLADESHI	BGD								USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	2	4	1.8442205942206	1	Bangladesh	BG	BG	24	90	BG	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	20170125	http://www.freepressjournal.in/india/president-trumps-first-chat-with-prime-minister-modi/1007823
620433547	20170125	201701	2017	2017.0685	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	0.7451564828614	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170125	http://redalertpolitics.com/2017/01/24/hope-millennials-trump-done-office-far/
620433550	20170125	201701	2017	2017.0685	CAN	OTTAWA	CAN								USA	WASHINGTON	USA								0	046	046	04	1	7.0	3	1	3	0.56657223796034	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433551	20170125	201701	2017	2017.0685	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	046	046	04	1	7.0	1	1	1	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433552	20170125	201701	2017	2017.0685	CAN	OTTAWA	CAN								USA	WASHINGTON	USA								0	046	046	04	1	7.0	1	1	1	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433555	20170125	201701	2017	2017.0685	CANGOVMIL	CANADA	CAN					GOV	MIL		CAN	CANADA	CAN								0	010	010	01	1	0.0	1	1	1	0.56657223796034	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433556	20170125	201701	2017	2017.0685	CANGOVMIL	CANADA	CAN					GOV	MIL		CAN	OTTAWA	CAN								0	010	010	01	1	0.0	1	1	1	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433557	20170125	201701	2017	2017.0685	CANGOVMIL	CANADIAN	CAN					GOV	MIL		USA	WASHINGTON	USA								0	010	010	01	1	0.0	4	1	4	0.56657223796034	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433558	20170125	201701	2017	2017.0685	CANGOVMIL	CANADA	CAN					GOV	MIL		USA	WASHINGTON	USA								0	010	010	01	1	0.0	1	1	1	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433563	20170125	201701	2017	2017.0685	CHN	CHINA	CHN																		1	013	013	01	1	0.4	6	4	6	1.60356184375864	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170125	http://www.china.org.cn/world/2017-01/25/content_40176469.htm
620433564	20170125	201701	2017	2017.0685	CHN	CHINA	CHN																		0	013	013	01	1	0.4	4	3	4	1.69657053129929	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170125	http://www.china.org.cn/world/2017-01/25/content_40176469.htm
620433584	20170125	201701	2017	2017.0685	CHN	CHINA	CHN								MIL	MILITARY						MIL			0	172	172	17	4	-5.0	1	1	1	-2.0366598778004	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170125	https://www.yahoo.com/news/beijing-warns-u-act-cautiously-024050904.html
620433586	20170125	201701	2017	2017.0685	CHN	CHINESE	CHN								SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	1	1	1	0.42826552462527	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170125	http://www.tnp.sg/entertainment/movies/want-score-your-big-break-hollywood
620433589	20170125	201701	2017	2017.0685	CHN	CHINESE	CHN								TWN	TAIWAN	TWN								0	042	042	04	1	1.9	2	1	2	0.42826552462527	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	1	Singapore	SN	SN	1.3667	103.8	SN	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170125	http://www.tnp.sg/entertainment/movies/want-score-your-big-break-hollywood
620433590	20170125	201701	2017	2017.0685	CHN	CHINESE	CHN								TWN	TAIWAN	TWN								0	042	042	04	1	1.9	2	1	2	0.42826552462527	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	1	Taiwan	TW	TW	23.5	121	TW	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170125	http://www.tnp.sg/entertainment/movies/want-score-your-big-break-hollywood
620433593	20170125	201701	2017	2017.0685	CHN	CHINESE	CHN								USA	NEW YORK	USA								1	061	061	06	2	6.4	2	1	2	-1.2401352874859	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	20170125	http://www.china.org.cn/opinion/2017-01/25/content_40176407.htm
620433693	20170125	201701	2017	2017.0685	CRM	EXTORTIONIST						CRM			FRAMED	AGENCE FRANCE PRESS	FRA					MED			0	013	013	01	1	0.4	1	1	1	-1.35338345864662	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170125	http://www.manilatimes.net/mexico-ready-quit-nafta-us-talks-fail/308673/
620433694	20170125	201701	2017	2017.0685	CRM	EXTORTIONIST						CRM			FRAMED	AGENCE FRANCE PRESS	FRA					MED			0	013	013	01	1	0.4	1	1	1	-1.35338345864662	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170125	http://www.manilatimes.net/mexico-ready-quit-nafta-us-talks-fail/308673/
620433942	20170125	201701	2017	2017.0685	GBR	UNITED KINGDOM	GBR								CAN	OTTAWA	CAN								0	010	010	01	1	0.0	1	1	1	0.56657223796034	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433952	20170125	201701	2017	2017.0685	GBR	BRITISH	GBR								RUS	SIBERIA	RUS								0	042	042	04	1	1.9	2	1	2	-0.12706480304956	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170125	http://www.russiaherald.com/index.php/sid/251178643
620433956	20170125	201701	2017	2017.0685	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								0	010	010	01	1	0.0	2	1	2	0.56657223796034	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620433961	20170125	201701	2017	2017.0685	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	193	193	19	4	-10.0	1	1	1	2.63157894736842	1	United Kingdom	UK	UK	54	-2	UK	3	Park City, Georgia, United States	US	USGA	34.9456	-85.2669	332606	1	United Kingdom	UK	UK	54	-2	UK	20170125	http://www.dailymail.co.uk/tvshowbiz/article-4154560/Elle-Fanning-rocks-big-blue-bow-tie-Park-City.html
620434051	20170125	201701	2017	2017.0685	GOV	PRESIDENT						GOV			CAN	CANADA	CAN								0	061	061	06	2	6.4	3	1	3	-0.15948963317385	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170125	http://guardianlv.com/2017/01/trump-hits-the-office-running/
620434053	20170125	201701	2017	2017.0685	GOV	PRESIDENT						GOV			CAN	CANADA	CAN								0	112	112	11	3	-2.0	1	1	1	-0.15948963317385	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	20170125	http://guardianlv.com/2017/01/trump-hits-the-office-running/
620434097	20170125	201701	2017	2017.0685	GOV	PRESIDENT						GOV			MEX	MEXICO	MEX								0	061	061	06	2	6.4	1	1	1	-0.15948963317385	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170125	http://guardianlv.com/2017/01/trump-hits-the-office-running/
620434098	20170125	201701	2017	2017.0685	GOV	PRESIDENT						GOV			MEX	MEXICO	MEX								0	061	061	06	2	6.4	2	1	2	-0.15948963317385	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Canada	CA	CA	60	-95	CA	20170125	http://guardianlv.com/2017/01/trump-hits-the-office-running/
620434099	20170125	201701	2017	2017.0685	GOV	PRESIDENT						GOV			MEX	MEXICO	MEX								0	112	112	11	3	-2.0	9	3	9	-4.53676133740381	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170125	http://guardianlv.com/2017/01/trump-hits-the-office-running/
620434134	20170125	201701	2017	2017.0685	GOV	FOREIGN MINIST						GOV			USA	WASHINGTON	USA								0	010	010	01	1	0.0	8	1	8	-2.0366598778004	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170125	https://www.yahoo.com/news/beijing-warns-u-act-cautiously-024050904.html
620434145	20170125	201701	2017	2017.0685	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	1.37362637362637	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170125	http://www.freepressjournal.in/india/president-trumps-first-chat-with-prime-minister-modi/1007823
620434184	20170125	201701	2017	2017.0685	GOVMIL	DEFENSE SECRETARY						GOV	MIL		GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	2	1	2	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620434185	20170125	201701	2017	2017.0685	GOVMIL	DEFENSE SECRETARY						GOV	MIL		GBR	BRITISH	GBR								1	010	010	01	1	0.0	4	1	4	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620434258	20170125	201701	2017	2017.0685	IGOWSTNAT	NATO	WST	NAT				IGO			MIL	MILITARY						MIL			1	111	111	11	3	-2.0	8	1	8	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620434259	20170125	201701	2017	2017.0685	IGOWSTNAT	NATO	WST	NAT				IGO			MIL	MILITARY						MIL			1	111	111	11	3	-2.0	2	1	2	0.56657223796034	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620434494	20170125	201701	2017	2017.0685	LAB	WORKER						LAB			USA	UNITED STATES	USA								0	080	080	08	2	5.0	3	1	3	-0.78917700112739	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170125	http://www.nbcnews.com/tech/tech-news/oracle-federal-lawsuit-indicative-larger-problem-tech-n708941?cid=public-rss_20170125
620434633	20170125	201701	2017	2017.0685	MED	MEDIA						MED			USAGOVAGR	THE US	USA					GOV	AGR		1	172	172	17	4	-5.0	9	1	9	-3.87658962220366	1	China	CH	CH	35	105	CH	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	20170125	http://home.nzcity.co.nz/news/article.aspx?id=241494&fm=psp,tst
620434642	20170125	201701	2017	2017.0685	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	0.7451564828614	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170125	http://redalertpolitics.com/2017/01/24/hope-millennials-trump-done-office-far/
620434645	20170125	201701	2017	2017.0685	MEX	MEXICO	MEX								USA	SAN DIEGO	USA								1	150	150	15	4	-7.2	4	2	4	-4.03458213256484	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170125	http://www.unionleader.com/politics/Trump-expected-to-sign-executive-orders-on-immigration-01242017
620434817	20170125	201701	2017	2017.0685	NMR	NORTH AMERICA	NMR								USA	UNITED STATES	USA								1	030	030	03	1	4.0	1	1	1	1.11607142857143	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	Pomona, California, United States	US	USCA	34.0553	-117.752	1661247	20170125	http://www.bassplayer.com/artists/1171/paz-lenchantin-and-the-pixies-announce-2017-north-american-tour/61633
620434821	20170125	201701	2017	2017.0685	NMR	NORTH AMERICA	NMR								USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	1.11607142857143	1	United Kingdom	UK	UK	54	-2	UK	3	Pomona, California, United States	US	USCA	34.0553	-117.752	1661247	1	United Kingdom	UK	UK	54	-2	UK	20170125	http://www.bassplayer.com/artists/1171/paz-lenchantin-and-the-pixies-announce-2017-north-american-tour/61633
620434918	20170125	201701	2017	2017.0685	RUS	SIBERIA	RUS																		0	043	043	04	1	2.8	1	1	1	-0.12706480304956	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170125	http://www.russiaherald.com/index.php/sid/251178643
620434921	20170125	201701	2017	2017.0685	RUS	SIBERIA	RUS								GBR	BRITISH	GBR								0	043	043	04	1	2.8	2	1	2	-0.12706480304956	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170125	http://www.russiaherald.com/index.php/sid/251178643
620434981	20170125	201701	2017	2017.0685	SGP	SINGAPORE	SGP								CHN	CHINESE	CHN								0	043	043	04	1	2.8	1	1	1	0.42826552462527	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170125	http://www.tnp.sg/entertainment/movies/want-score-your-big-break-hollywood
620435123	20170125	201701	2017	2017.0685	TWN	TAIWAN	TWN								CHN	CHINESE	CHN								0	043	043	04	1	2.8	2	1	2	0.42826552462527	1	Singapore	SN	SN	1.3667	103.8	SN	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170125	http://www.tnp.sg/entertainment/movies/want-score-your-big-break-hollywood
620435124	20170125	201701	2017	2017.0685	TWN	TAIWAN	TWN								CHN	CHINESE	CHN								0	043	043	04	1	2.8	2	1	2	0.42826552462527	1	Taiwan	TW	TW	23.5	121	TW	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170125	http://www.tnp.sg/entertainment/movies/want-score-your-big-break-hollywood
620435165	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA																		1	030	030	03	1	4.0	2	1	2	1.11607142857143	1	United Kingdom	UK	UK	54	-2	UK	0							3	Pomona, California, United States	US	USCA	34.0553	-117.752	1661247	20170125	http://www.bassplayer.com/artists/1171/paz-lenchantin-and-the-pixies-announce-2017-north-american-tour/61633
620435188	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	4	1	4	2.63157894736842	3	Park City, Georgia, United States	US	USGA	34.9456	-85.2669	332606	0							1	United Kingdom	UK	UK	54	-2	UK	20170125	http://www.dailymail.co.uk/tvshowbiz/article-4154560/Elle-Fanning-rocks-big-blue-bow-tie-Park-City.html
620435290	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	036	036	03	1	4.0	2	1	2	0.7451564828614	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170125	http://redalertpolitics.com/2017/01/24/hope-millennials-trump-done-office-far/
620435292	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	046	046	04	1	7.0	1	1	1	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620435293	20170125	201701	2017	2017.0685	USA	WASHINGTON	USA								CAN	OTTAWA	CAN								0	046	046	04	1	7.0	1	1	1	0.56657223796034	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170125	http://www.globalsecurity.org/military/library/news/2017/01/mil-170124-presstv07.htm
620435301	20170125	201701	2017	2017.0685	USA	WASHINGTON	USA								CHN	CHINA	CHN								0	172	172	17	4	-5.0	1	1	1	-2.0366598778004	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170125	https://www.yahoo.com/news/beijing-warns-u-act-cautiously-024050904.html
620435446	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								MED	MEDIA						MED			1	013	013	01	1	0.4	1	1	1	-1.98581560283688	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170125	http://www.cnn.com/2017/01/24/us/arizona-man-saves-trooper-speaks/
620435450	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	036	036	03	1	4.0	2	1	2	0.7451564828614	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Canada	CA	CA	60	-95	CA	20170125	http://redalertpolitics.com/2017/01/24/hope-millennials-trump-done-office-far/
620435452	20170125	201701	2017	2017.0685	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	193	193	19	4	-10.0	2	1	2	-1.98581560283688	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170125	http://www.cnn.com/2017/01/24/us/arizona-man-saves-trooper-speaks/
620435603	20170125	201701	2017	2017.0685	USAGOV	UNITED STATES	USA					GOV			USA	WASHINGTON	USA								0	020	020	02	1	3.0	1	1	1	0.89399744572159	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170125	https://www.thenews.com.pk/print/181485-Briefs
620435699	20170125	201701	2017	2017.0685	nai	NATIVE AMERICAN			nai						CVL	ENGINEER						CVL			0	051	051	05	1	3.4	1	1	1	-2.8811524609844	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	3	Morton County, North Dakota, United States	US	USND	46.7722	-101.262	1034207	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170125	http://www.interaksyon.com/article/136504/trump-revives-controversial-oil-pipeline-projects
