646974489	20170415	201704	2017	2017.2877	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	1	1	1	-1.18782479584261	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170415	http://www.bostonglobe.com/news/nation/2017/04/14/warren-book-policy-focused-work-that-targets-corporations-and-republicans/Du5GT4ORHjwF28MZ8folFJ/story.html
646974492	20170415	201704	2017	2017.2877	GBR	UNITED KINGDOM	GBR								LEG	SENATE						LEG			0	051	051	05	1	3.4	4	1	4	-1.18782479584261	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170415	http://www.bostonglobe.com/news/nation/2017/04/14/warren-book-policy-focused-work-that-targets-corporations-and-republicans/Du5GT4ORHjwF28MZ8folFJ/story.html
646974493	20170415	201704	2017	2017.2877	GBR	UNITED KINGDOM	GBR								LEG	SENATE						LEG			0	190	190	19	4	-10.0	4	1	4	-1.18782479584261	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170415	http://www.bostonglobe.com/news/nation/2017/04/14/warren-book-policy-focused-work-that-targets-corporations-and-republicans/Du5GT4ORHjwF28MZ8folFJ/story.html
646974499	20170415	201704	2017	2017.2877	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-1.18782479584261	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170415	http://www.bostonglobe.com/news/nation/2017/04/14/warren-book-policy-focused-work-that-targets-corporations-and-republicans/Du5GT4ORHjwF28MZ8folFJ/story.html
646974613	20170415	201704	2017	2017.2877	IRL	IRELAND	IRL								EUR	EUROPE	EUR								1	075	075	07	2	7.0	1	1	1	0.48484848484848	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170415	http://www.irishtimes.com/news/environment/stars-of-the-watery-underworld-in-danger-from-farm-pollution-1.3044944
646974680	20170415	201704	2017	2017.2877	LEG	SENATE						LEG			GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	4	1	4	-1.18782479584261	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170415	http://www.bostonglobe.com/news/nation/2017/04/14/warren-book-policy-focused-work-that-targets-corporations-and-republicans/Du5GT4ORHjwF28MZ8folFJ/story.html
646974735	20170415	201704	2017	2017.2877	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	013	013	01	1	0.4	2	1	2	-6.31578947368421	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170415	http://www.thehindu.com/news/international/united-airlines-passenger-says-scorpion-bit-him-on-flight-from-texas/article18045274.ece
646975054	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								EUR	EUROPE	EUR								1	075	075	07	2	7.0	1	1	1	0.48484848484848	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://www.irishtimes.com/news/environment/stars-of-the-watery-underworld-in-danger-from-farm-pollution-1.3044944
646975055	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								EUR	EUROPE	EUR								1	075	075	07	2	7.0	1	1	1	0.48484848484848	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170415	http://www.irishtimes.com/news/environment/stars-of-the-watery-underworld-in-danger-from-farm-pollution-1.3044944
646975057	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	4	1	4	-1.18782479584261	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170415	http://www.bostonglobe.com/news/nation/2017/04/14/warren-book-policy-focused-work-that-targets-corporations-and-republicans/Du5GT4ORHjwF28MZ8folFJ/story.html
646975075	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	111	111	11	3	-2.0	2	1	2	-6.31578947368421	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170415	http://www.thehindu.com/news/international/united-airlines-passenger-says-scorpion-bit-him-on-flight-from-texas/article18045274.ece
646975924	20170415	201704	2017	2017.2877	AUS	AUSTRALIA	AUS								PHL	PHILIPPINE	PHL								1	012	012	01	1	-0.4	1	1	1	0.30257186081695	1	United States	US	US	38	-97	US	4	Visayas, Philippines (general), Philippines	RP	RP00	11	123.5	-2459959	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://news.mb.com.ph/2017/04/15/tourists-still-coming-despite-travel-advisories/
646975926	20170415	201704	2017	2017.2877	AUS	AUSTRALIA	AUS								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	1	1	1	0.30257186081695	1	United States	US	US	38	-97	US	4	Visayas, Philippines (general), Philippines	RP	RP00	11	123.5	-2459959	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://news.mb.com.ph/2017/04/15/tourists-still-coming-despite-travel-advisories/
646975964	20170415	201704	2017	2017.2877	BUS	MANUFACTURER						BUS			MED	MEDIA						MED			1	043	043	04	1	2.8	5	1	5	0.18484288354899	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20170415	https://www.thestar.com/autos/2017/04/15/nyc-is-the-perfect-setting-for-an-auto-show.html
646975971	20170415	201704	2017	2017.2877	BUS	MANUFACTURER						BUS			USA	NEW YORK	USA								1	043	043	04	1	2.8	5	1	5	0.18484288354899	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20170415	https://www.thestar.com/autos/2017/04/15/nyc-is-the-perfect-setting-for-an-auto-show.html
646975987	20170415	201704	2017	2017.2877	CAN	TORONTO	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.65466448445171	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170415	http://www.howestreet.com/2017/04/14/kevin-olearys-investing-fund-misadventure/
646975998	20170415	201704	2017	2017.2877	CHN	CHINA	CHN																		0	070	070	07	2	7.0	2	1	2	-0.53523639607493	1	China	CH	CH	35	105	CH	0							1	United States	US	US	38	-97	US	20170415	http://www.freepressjournal.in/analysis/break-the-grand-feudal-pakistani-alliance-bharat-jhunjhunwala/1052369
646975999	20170415	201704	2017	2017.2877	CHN	CHINA	CHN																		1	080	080	08	2	5.0	2	1	2	-1.21212121212121	1	China	CH	CH	35	105	CH	0							3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	20170415	http://contacto-latino.com/en/news/201403/106643540/trump-to-china-help-us-rein-in-north-korea-and-well-back-off-on-trade-issues-los-angeles-times/
646976011	20170415	201704	2017	2017.2877	CHN	CHINA	CHN								GOV	EMBASSY						GOV			1	120	120	12	3	-4.0	10	1	10	0.68259385665529	1	China	CH	CH	35	105	CH	3	Kualoa Ranch, Hawaii, United States	US	USHI	21.5233	-157.84	1904753	1	China	CH	CH	35	105	CH	20170415	http://www.hawaiinewsnow.com/story/35155854/thousands-of-skin-care-companys-business-partners-converge-on-islands
646976023	20170415	201704	2017	2017.2877	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-1.21212121212121	1	China	CH	CH	35	105	CH	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	20170415	http://contacto-latino.com/en/news/201403/106643540/trump-to-china-help-us-rein-in-north-korea-and-well-back-off-on-trade-issues-los-angeles-times/
646976316	20170415	201704	2017	2017.2877	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-3.45394736842105	3	Richland County, Wisconsin, United States	US	USWI	43.3833	-90.4335	1581112	1	India	IN	IN	20	77	IN	3	Richland County, Wisconsin, United States	US	USWI	43.3833	-90.4335	1581112	20170415	http://latribunadecanarias.com/2017/04/15/fugitive-wanted-for-gun-thefts-captured-in-wisconsin/
646976317	20170415	201704	2017	2017.2877	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-3.45394736842105	3	Richland County, Wisconsin, United States	US	USWI	43.3833	-90.4335	1581112	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170415	http://latribunadecanarias.com/2017/04/15/fugitive-wanted-for-gun-thefts-captured-in-wisconsin/
646976323	20170415	201704	2017	2017.2877	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-3.45394736842105	1	China	CH	CH	35	105	CH	3	Richland County, Wisconsin, United States	US	USWI	43.3833	-90.4335	1581112	3	Richland County, Wisconsin, United States	US	USWI	43.3833	-90.4335	1581112	20170415	http://latribunadecanarias.com/2017/04/15/fugitive-wanted-for-gun-thefts-captured-in-wisconsin/
646976423	20170415	201704	2017	2017.2877	JUD	ATTORNEY						JUD													0	190	190	19	4	-10.0	4	1	4	-3.85232744783307	1	United States	US	US	38	-97	US	0							1	Mexico	MX	MX	23	-102	MX	20170415	http://mynewsla.com/orange-county/2017/04/14/santa-ana-murderer-gunned-down-sisters-boyfriend-sentenced-50-years-to-life/
646976432	20170415	201704	2017	2017.2877	JUD	ATTORNEY						JUD			MEX	MEXICO	MEX								0	015	015	01	1	0.0	2	1	2	-3.85232744783307	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170415	http://mynewsla.com/orange-county/2017/04/14/santa-ana-murderer-gunned-down-sisters-boyfriend-sentenced-50-years-to-life/
646976433	20170415	201704	2017	2017.2877	JUD	ATTORNEY						JUD			MEX	MEXICO	MEX								0	015	015	01	1	0.0	2	1	2	-3.85232744783307	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170415	http://mynewsla.com/orange-county/2017/04/14/santa-ana-murderer-gunned-down-sisters-boyfriend-sentenced-50-years-to-life/
646976434	20170415	201704	2017	2017.2877	JUD	ATTORNEY						JUD			MEX	MEXICO	MEX								0	193	193	19	4	-10.0	4	1	4	-3.85232744783307	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170415	http://mynewsla.com/orange-county/2017/04/14/santa-ana-murderer-gunned-down-sisters-boyfriend-sentenced-50-years-to-life/
646976491	20170415	201704	2017	2017.2877	MEX	MEXICO	MEX								USA	AMERICAN	USA								0	061	061	06	2	6.4	8	1	8	-1.71890798786654	1	Mexico	MX	MX	23	-102	MX	3	Van Wert County, Ohio, United States	US	USOH	40.8667	-84.5833	1074092	3	Van Wert County, Ohio, United States	US	USOH	40.8667	-84.5833	1074092	20170415	http://www.timesbulletin.com/Content/News/News/Article/Soybean-s-rise-is-corn-s-loss/2/4/209254
646976612	20170415	201704	2017	2017.2877	PHL	PHILIPPINE	PHL								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	1	1	1	0.30257186081695	4	Visayas, Philippines (general), Philippines	RP	RP00	11	123.5	-2459959	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://news.mb.com.ph/2017/04/15/tourists-still-coming-despite-travel-advisories/
646976626	20170415	201704	2017	2017.2877	PHL	PHILIPPINE	PHL								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	0.30257186081695	4	Visayas, Philippines (general), Philippines	RP	RP00	11	123.5	-2459959	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://news.mb.com.ph/2017/04/15/tourists-still-coming-despite-travel-advisories/
646976663	20170415	201704	2017	2017.2877	RUS	RUSSIA	RUS																		1	010	010	01	1	0.0	1	1	1	-6.73267326732673	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	China	CH	CH	35	105	CH	20170415	http://leisuretravelaid.com/2017/04/russian-federation-vetoes-united-nations-resolution-ona79/
646976801	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								CAN	TORONTO	CAN								0	020	020	02	1	3.0	2	1	2	0.65466448445171	1	United States	US	US	38	-97	US	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	1	United States	US	US	38	-97	US	20170415	http://www.howestreet.com/2017/04/14/kevin-olearys-investing-fund-misadventure/
646976804	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								CAN	TORONTO	CAN								0	043	043	04	1	2.8	2	1	2	0.65466448445171	1	United States	US	US	38	-97	US	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	1	United States	US	US	38	-97	US	20170415	http://www.howestreet.com/2017/04/14/kevin-olearys-investing-fund-misadventure/
646976806	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	071	071	07	2	7.4	4	1	4	-0.53523639607493	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170415	http://www.freepressjournal.in/analysis/break-the-grand-feudal-pakistani-alliance-bharat-jhunjhunwala/1052369
646976807	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	071	071	07	2	7.4	2	1	2	-0.53523639607493	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170415	http://www.freepressjournal.in/analysis/break-the-grand-feudal-pakistani-alliance-bharat-jhunjhunwala/1052369
646976810	20170415	201704	2017	2017.2877	USA	WASHINGTON	USA								CHN	CHINA	CHN								1	114	114	11	3	-2.0	1	1	1	-4.28410372040586	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Yalu, Zhejiang, China	CH	CH02	29.023	120.014	6041436	4	Yalu, Zhejiang, China	CH	CH02	29.023	120.014	6041436	20170415	http://watchingamerica.com/WA/2017/04/15/us-must-choose-correct-path-to-achieve-breakthrough-on-north-korean-nuclear-issue/
646976887	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								PHL	VISAYAS	PHL								1	012	012	01	1	-0.4	3	1	3	0.30257186081695	1	United States	US	US	38	-97	US	4	Visayas, Philippines (general), Philippines	RP	RP00	11	123.5	-2459959	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://news.mb.com.ph/2017/04/15/tourists-still-coming-despite-travel-advisories/
646976889	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	1	1	1	0.30257186081695	1	United States	US	US	38	-97	US	4	Visayas, Philippines (general), Philippines	RP	RP00	11	123.5	-2459959	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://news.mb.com.ph/2017/04/15/tourists-still-coming-despite-travel-advisories/
646977753	20170415	201704	2017	2017.2877	CHN	CHINA	CHN																		0	020	020	02	1	3.0	1	1	1	-2.08955223880597	1	United States	US	US	38	-97	US	0							1	China	CH	CH	35	105	CH	20170415	http://www.newsnation.in/world-news/us-puts-china-japan-and-others-on-monitoring-list-for-currency-practices-article-168299.html
646977986	20170415	201704	2017	2017.2877	GOV	ADMINISTRATION						GOV													0	050	050	05	1	3.5	15	15	15	-2.71632210771251	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170415	http://democratherald.com/news/world/chinese-foreign-minister-no-winners-if-korea-war-breaks-out/article_490ac34c-9fc1-5f88-a745-1bd0bc3b562f.html
646978031	20170415	201704	2017	2017.2877	GOV	AUTHORITIES						GOV			MEX	MEXICO	MEX								1	063	063	06	2	7.4	4	2	4	-11.4745011086475	1	Mexico	MX	MX	23	-102	MX	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170415	http://www.kvoa.com/story/35156655/immigration-detainee-from-mexico-dies-in-california
646978266	20170415	201704	2017	2017.2877	MEX	MEXICO	MEX								JUD	LAWYER						JUD			1	010	010	01	1	0.0	2	1	2	-1.52284263959391	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	1	Mexico	MX	MX	23	-102	MX	20170415	http://www.clarionledger.com/story/news/local/2017/04/15/mississippi-father-gets-deportation-delay/100494350/
646978419	20170415	201704	2017	2017.2877	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								0	111	111	11	3	-2.0	3	2	3	-7.55449907235624	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	20170415	http://www.mirror.co.uk/news/world-news/north-korea-warns-allies-retaliate-10229990
646978550	20170415	201704	2017	2017.2877	USA	TAMPA	USA																		1	120	120	12	3	-4.0	6	2	6	2.07373271889401	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	0							1	Canada	CA	CA	60	-95	CA	20170415	http://www.theledger.com/news/20170414/duke-energy-to-raise-rates-as-teco-declines-to-seek-raise
646978580	20170415	201704	2017	2017.2877	USA	TAMPA	USA								BUS	CONGLOMERATE						BUS			1	120	120	12	3	-4.0	10	2	10	2.07373271889401	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170415	http://www.theledger.com/news/20170414/duke-energy-to-raise-rates-as-teco-declines-to-seek-raise
646978582	20170415	201704	2017	2017.2877	USA	TAMPA	USA								CAN	CANADIAN	CAN								1	120	120	12	3	-4.0	4	2	4	2.07373271889401	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170415	http://www.theledger.com/news/20170414/duke-energy-to-raise-rates-as-teco-declines-to-seek-raise
646978632	20170415	201704	2017	2017.2877	USA	WEST VIRGINIA	USA								GBRGOV	UNITED KINGDOM	GBR					GOV			1	051	051	05	1	3.4	1	1	1	1.70648464163823	3	Middletown, Ohio, United States	US	USOH	40.7737	-82.7918	1056424	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://www.wsaz.com/content/news/Non-profit-university-ministry-organization-names-new-pastor--419517443.html
646978633	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								GBRGOV	UNITED KINGDOM	GBR					GOV			1	051	051	05	1	3.4	1	1	1	1.70648464163823	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://www.wsaz.com/content/news/Non-profit-university-ministry-organization-names-new-pastor--419517443.html
646978645	20170415	201704	2017	2017.2877	USA	FLORIDA	USA								ISR	JERUSALEM	ISR								0	051	051	05	1	3.4	1	1	1	-2.13849287169043	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://giftedviz.com/2017/04/15/senior-new-york-judge-sheila-abdus-salaam-found-dead-in/
646978686	20170415	201704	2017	2017.2877	USA	FLORIDA	USA								SYR	SYRIA	SYR								0	012	012	01	1	-0.4	1	1	1	-2.13849287169043	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	United Kingdom	UK	UK	54	-2	UK	1	Syria	SY	SY	35	38	SY	20170415	http://giftedviz.com/2017/04/15/senior-new-york-judge-sheila-abdus-salaam-found-dead-in/
646979672	20160415	201604	2016	2016.2877	GBR	LONDON	GBR								USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	3	4	3.87688668797266	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Hunan, Jiangsu, China	CH	CH04	32.9274	120.18	10865123	20170415	http://europe.chinadaily.com.cn/culture/2017-04/15/content_28941343.htm
646979763	20170415	201704	2017	2017.2877											GBR	BRITAIN	GBR								0	051	051	05	1	3.4	2	1	2	-3.80952380952381	0							1	United Kingdom	UK	UK	54	-2	UK	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170415	http://www.bostonglobe.com/ideas/2017/04/15/opposing-immigration-wasn-always-racist/ZToPxnulS41s95cP53PdHM/story.html
646979972	20170415	201704	2017	2017.2877	CHN	CHINA	CHN								REF	REFUGEE						REF			1	012	012	01	1	-0.4	2	1	2	-4.56769983686786	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170415	http://www.graffiotech.com/2017/04/15/china-fears-north-korea-us-conflict-at-any-moment/
646979974	20170415	201704	2017	2017.2877	CHN	CHINESE	CHN								RUS	RUSSIA	RUS								0	044	044	04	1	2.5	26	12	26	-3.47030579224311	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170415	http://www.dnaindia.com/world/report-us-officially-declines-to-label-china-as-currency-manipulator-2402748
646979976	20170415	201704	2017	2017.2877	CHN	CHINESE	CHN								USA	FLORIDA	USA								0	040	040	04	1	1.0	96	14	90	-3.46547381115282	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170415	http://www.dnaindia.com/world/report-us-officially-declines-to-label-china-as-currency-manipulator-2402748
646980194	20170415	201704	2017	2017.2877	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	036	036	03	1	4.0	9	2	9	-3.25157875657339	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170415	http://www.themalaymailonline.com/showbiz/article/benedict-cumberbatch-to-play-rockefeller-imposter
646980246	20170415	201704	2017	2017.2877	GOV	GOVERNOR						GOV			CAN	CANADA	CAN								1	050	050	05	1	3.5	2	1	2	0.12091898428053	1	Canada	CA	CA	60	-95	CA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	1	Canada	CA	CA	60	-95	CA	20170415	http://www.berkshireeagle.com/stories/former-acting-gov-jane-swift-speaks-at-mcla,504516
646980746	20170415	201704	2017	2017.2877	RUS	RUSSIA	RUS								CHN	CHINESE	CHN								0	044	044	04	1	2.5	26	12	26	-3.47030579224311	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170415	http://www.dnaindia.com/world/report-us-officially-declines-to-label-china-as-currency-manipulator-2402748
646980932	20170415	201704	2017	2017.2877	USA	FLORIDA	USA								CHN	CHINESE	CHN								0	040	040	04	1	1.0	96	14	90	-3.46547381115282	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170415	http://www.dnaindia.com/world/report-us-officially-declines-to-label-china-as-currency-manipulator-2402748
646980946	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								DEU	GERMANY	DEU								0	051	051	05	1	3.4	1	1	1	-3.80952380952381	1	Germany	GM	GM	51	9	GM	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://www.bostonglobe.com/ideas/2017/04/15/opposing-immigration-wasn-always-racist/ZToPxnulS41s95cP53PdHM/story.html
646980948	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								DEU	GERMANY	DEU								0	110	110	11	3	-2.0	1	1	1	-3.80952380952381	1	Germany	GM	GM	51	9	GM	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://www.bostonglobe.com/ideas/2017/04/15/opposing-immigration-wasn-always-racist/ZToPxnulS41s95cP53PdHM/story.html
646980963	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	8	1	8	-2.98508283646125	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	20170415	http://www.themalaymailonline.com/showbiz/article/benedict-cumberbatch-to-play-rockefeller-imposter
646980964	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	3	1	3	-3.80952380952381	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170415	http://www.bostonglobe.com/ideas/2017/04/15/opposing-immigration-wasn-always-racist/ZToPxnulS41s95cP53PdHM/story.html
646980966	20170415	201704	2017	2017.2877	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	-3.80952380952381	1	Germany	GM	GM	51	9	GM	1	United Kingdom	UK	UK	54	-2	UK	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170415	http://www.bostonglobe.com/ideas/2017/04/15/opposing-immigration-wasn-always-racist/ZToPxnulS41s95cP53PdHM/story.html
646982069	20170415	201704	2017	2017.2877	CHN	CHENGDU	CHN								USA	WASHINGTON	USA								1	043	043	04	1	2.8	18	3	18	2.8071040912958	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	20170415	http://en.people.cn/n3/2017/0415/c90000-9203342.html
646982222	20170415	201704	2017	2017.2877	EDUEDU	UNIVERSITY						EDU	EDU		VEN	CARACAS	VEN								1	190	190	19	4	-10.0	2	1	2	-4.375	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Caracas, Distrito Federal, Venezuela	VE	VE25	10.5	-66.9167	-938457	1	Mexico	MX	MX	23	-102	MX	20170415	http://journaldumaghreb.com/2017/04/15/venezuela-court-drops-bid-to-strip-congress-of-power/
