618501271	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA								CHRPRO230HLH	METHODIST				CHR	PRO	HLH			1	010	010	01	1	0.0	17	6	17	0.507174489324363	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170119	http://www.12news.com/news/local/former-president-george-hw-bush-hospitalized-in-houston/387153309
618501677	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA								chr	CHEROKEE			chr						0	017	017	01	1	0.0	1	1	1	0.10224948875256	3	Tahlequah, Oklahoma, United States	US	USOK	35.9154	-94.97	1098721	3	Tahlequah, Oklahoma, United States	US	USOK	35.9154	-94.97	1098721	3	Tahlequah, Oklahoma, United States	US	USOK	35.9154	-94.97	1098721	20170119	http://www.cherokeephoenix.org/Article/index/10941
618501679	20170119	201701	2017	2017.0521	USA	PHOENIX	USA								chr	CHEROKEE			chr						0	036	036	03	1	4.0	10	1	10	0.10224948875256	3	Marble City, Oklahoma, United States	US	USOK	35.5804	-94.8211	1095134	3	Marble City, Oklahoma, United States	US	USOK	35.5804	-94.8211	1095134	3	Marble City, Oklahoma, United States	US	USOK	35.5804	-94.8211	1095134	20170119	http://www.cherokeephoenix.org/Article/index/10941
618501712	20170119	201701	2017	2017.0521	USAEDU	NEBRASKA	USA					EDU			CHRCTH	CATHOLIC				CHR	CTH				1	010	010	01	1	0.0	6	1	6	3.05343511450382	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	20170119	https://www.catholicculture.org/news/headlines/index.cfm?storyid=30518
618501791	20170119	201701	2017	2017.0521	USAGOV	UNITED STATES	USA					GOV			CHRPRO230HLH	METHODIST				CHR	PRO	HLH			1	010	010	01	1	0.0	8	6	8	-0.693176338704551	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170119	http://wqad.com/2017/01/18/george-hw-bush-in-icu-wife-also-hospitalized/
618501931	20170119	201701	2017	2017.0521	USAMED	ASSOCIATED PRESS	USA					MED			JEW	JEWISH				JEW					1	012	012	01	1	-0.4	1	1	1	-6	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170119	http://newsok.com/fbi-investigating-threats-to-jewish-centers/article/feed/1151719
618501932	20170119	201701	2017	2017.0521	USAMED	ASSOCIATED PRESS	USA					MED			JEW	JEWISH				JEW					1	012	012	01	1	-0.4	2	2	2	-5.60115606936416	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170119	http://newsok.com/fbi-investigating-threats-to-jewish-centers/article/feed/1151719
618501933	20170119	201701	2017	2017.0521	USAMED	ASSOCIATED PRESS	USA					MED			JEW	JEWISH				JEW					1	012	012	01	1	-0.4	1	1	1	-6	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170119	http://newsok.com/fbi-investigating-threats-to-jewish-centers/article/feed/1151719
618501934	20170119	201701	2017	2017.0521	USAMED	ASSOCIATED PRESS	USA					MED			JEW	JEWISH				JEW					1	012	012	01	1	-0.4	1	1	1	-6	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170119	http://newsok.com/fbi-investigating-threats-to-jewish-centers/article/feed/1151719
618501935	20170119	201701	2017	2017.0521	USAMED	ASSOCIATED PRESS	USA					MED			JEW	JEWISH				JEW					1	012	012	01	1	-0.4	1	1	1	-6	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170119	http://newsok.com/fbi-investigating-threats-to-jewish-centers/article/feed/1151719
618502003	20170119	201701	2017	2017.0521	arp	ARAPAHO			arp																1	070	070	07	2	7.0	20	2	20	0.37453183520599	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	0							3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	20170119	http://kingfm.com/4-things-to-learn-from-wyoming-native-american-tribes/
618502006	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr																1	017	017	01	1	0.0	3	1	3	-0.0364166059723301	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	0							2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170119	http://www.cherokeephoenix.org/Article/Index/10940
618502007	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						CVL	CITIZEN						CVL			1	110	110	11	3	-2.0	4	1	4	2.36106066109699	3	Sequoyah, Oklahoma, United States	US	USOK	36.3734	-95.5608	1100824	3	Sequoyah, Oklahoma, United States	US	USOK	36.3734	-95.5608	1100824	3	Sequoyah, Oklahoma, United States	US	USOK	36.3734	-95.5608	1100824	20170119	http://www.cherokeephoenix.org/Article/index/10939
618502009	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	2.36106066109699	3	Muskogee, Oklahoma, United States	US	USOK	35.7479	-95.3697	1095717	3	Muskogee, Oklahoma, United States	US	USOK	35.7479	-95.3697	1095717	3	Muskogee, Oklahoma, United States	US	USOK	35.7479	-95.3697	1095717	20170119	http://www.cherokeephoenix.org/Article/index/10939
618502010	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						JUD	ATTORNEY						JUD			1	090	090	09	2	-2.0	3	1	3	-4.68227424749164	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170119	http://wwlp.com/2017/01/18/2-people-remain-in-critical-condition-after-suv-crash-in-springfield/
618502011	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						USA	PHOENIX	USA								0	036	036	03	1	4.0	10	1	10	0.10224948875256	3	Marble City, Oklahoma, United States	US	USOK	35.5804	-94.8211	1095134	3	Marble City, Oklahoma, United States	US	USOK	35.5804	-94.8211	1095134	3	Marble City, Oklahoma, United States	US	USOK	35.5804	-94.8211	1095134	20170119	http://www.cherokeephoenix.org/Article/index/10941
618502012	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						USA	CONNECTICUT	USA								1	090	090	09	2	-2.0	7	1	7	-4.68227424749164	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170119	http://wwlp.com/2017/01/18/2-people-remain-in-critical-condition-after-suv-crash-in-springfield/
618502013	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						USA	UNITED STATES	USA								0	100	100	10	3	-5.0	20	1	20	-0.271037460966987	3	Grand Lake, Arkansas, United States	US	USAR	33.0923	-91.2107	77051	3	Grand Lake, Arkansas, United States	US	USAR	33.0923	-91.2107	77051	3	Grand Lake, Arkansas, United States	US	USAR	33.0923	-91.2107	77051	20170119	http://www.cherokeephoenix.org/Article/index/10941
618502014	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						USA	UNITED STATES	USA								0	100	100	10	3	-5.0	4	1	4	0.10224948875256	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170119	http://www.cherokeephoenix.org/Article/index/10941
618502015	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-4.68227424749164	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	3	Springfield, Massachusetts, United States	US	USMA	42.1015	-72.5898	609092	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170119	http://wwlp.com/2017/01/18/2-people-remain-in-critical-condition-after-suv-crash-in-springfield/
618502016	20170119	201701	2017	2017.0521	chr	CHEROKEE			chr						USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-4.68227424749164	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	3	Springfield, Massachusetts, United States	US	USMA	42.1015	-72.5898	609092	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170119	http://wwlp.com/2017/01/18/2-people-remain-in-critical-condition-after-suv-crash-in-springfield/
618502017	20170119	201701	2017	2017.0521	dak	SIOUX			dak						USA	SOUTH DAKOTA	USA								1	040	040	04	1	1.0	10	1	10	0	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	20170119	https://kentuckymarijuanaparty.com/2017/01/18/executive-clemency-for-leonard-peltier/
618502020	20170119	201701	2017	2017.0521	idg	INDIGENOUS			idg																1	051	051	05	1	3.4	9	3	9	3.45977678434061	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	0							3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	20170119	http://kwbe.com/featured-news/nebraska-bill-would-swap-columbus-day-for-standing-bear-day/
618502021	20170119	201701	2017	2017.0521	idg	INDIGENOUS			idg						USA	UNITED STATES	USA								1	051	051	05	1	3.4	16	3	16	3.45977678434061	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	20170119	http://kwbe.com/featured-news/nebraska-bill-would-swap-columbus-day-for-standing-bear-day/
618502023	20170119	201701	2017	2017.0521	idgOPP	INDIGENOUS			idg			OPP													1	190	190	19	4	-10.0	10	1	10	-1.84899845916795	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170119	http://grist.org/briefly/heading-to-d-c-this-week-theres-a-climate-themed-protest-for-you/
618502025	20170119	201701	2017	2017.0521	iro	IROQUOIS			iro																1	018	018	01	1	3.4	3	1	3	1.71821305841925	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170119	http://www.interviewmagazine.com/music/new-again-jamiroquai
618502030	20170119	201701	2017	2017.0521	nai	NATIVE AMERICAN			nai																1	020	020	02	1	3.0	4	2	4	3.37807097361237	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	0							3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	20170119	http://kwbe.com/featured-news/nebraska-bill-would-swap-columbus-day-for-standing-bear-day/
618502031	20170119	201701	2017	2017.0521	nai	NATIVE AMERICAN			nai																1	051	051	05	1	3.4	6	2	6	3.37807097361237	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	0							3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	20170119	http://kwbe.com/featured-news/nebraska-bill-would-swap-columbus-day-for-standing-bear-day/
618502032	20170119	201701	2017	2017.0521	nai	NATIVE AMERICAN			nai						USA	UNITED STATES	USA								1	020	020	02	1	3.0	6	2	6	3.37807097361237	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	20170119	http://kwbe.com/featured-news/nebraska-bill-would-swap-columbus-day-for-standing-bear-day/
618502033	20170119	201701	2017	2017.0521	nai	NATIVE AMERICAN			nai						USA	UNITED STATES	USA								1	051	051	05	1	3.4	6	2	6	3.37807097361237	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	3	Ponca, Nebraska, United States	US	USNE	42.5625	-96.7056	832300	20170119	http://kwbe.com/featured-news/nebraska-bill-would-swap-columbus-day-for-standing-bear-day/
618502034	20170119	201701	2017	2017.0521	nai	NATIVE AMERICAN			nai						USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-5.55555555555556	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170119	http://morningstaronline.co.uk/a-1355-Obama-commutes-Mannings-sentence
618502035	20170119	201701	2017	2017.0521	nai	NATIVE AMERICAN			nai						USAOPP	UNITED STATES	USA					OPP			1	173	173	17	4	-5.0	2	1	2	-5.55555555555556	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170119	http://morningstaronline.co.uk/a-1355-Obama-commutes-Mannings-sentence
618502036	20170119	201701	2017	2017.0521	nav	NAVAJO			nav																0	015	015	01	1	0.0	6	3	6	-3.58412614733736	3	Farmington, New Mexico, United States	US	USNM	36.7281	-108.219	902246	0							3	Farmington, New Mexico, United States	US	USNM	36.7281	-108.219	902246	20170119	http://medicinehatnews.com/news/world-news/2017/01/18/slain-girls-dad-sues-navajo-nation-for-lack-of-alert-system/
618503703	20170119	201701	2017	2017.0521											CHR	CHRISTIAN				CHR					1	031	031	03	1	5.2	5	1	5	3.36448598130841	0							3	Corsicana, Texas, United States	US	USTX	32.0954	-96.4689	1333395	3	Corsicana, Texas, United States	US	USTX	32.0954	-96.4689	1333395	20170119	http://obituaries.corsicanadailysun.com/story/lewis-moore-866595402
618503705	20170119	201701	2017	2017.0521											CHRPRO331	CHURCH OF CHRIST				CHR	PRO				1	043	043	04	1	2.8	5	1	5	2.42290748898678	0							2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170119	https://www.whiznews.com/2017/01/230581/
618503880	20170119	201701	2017	2017.0521											MOS	MUSLIM				MOS					0	040	040	04	1	1.0	2	1	2	-3.95956192080876	0							3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170119	http://courthousenews.com/high-court-signals-reversal-in-muslim-roundup-case/
618503881	20170119	201701	2017	2017.0521											MOS	MUSLIM				MOS					0	040	040	04	1	1.0	3	1	3	-3.95956192080876	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170119	http://courthousenews.com/high-court-signals-reversal-in-muslim-roundup-case/
618503882	20170119	201701	2017	2017.0521											MOS	ISLAM				MOS					0	111	111	11	3	-2.0	20	2	20	-7.8491968470737	0							3	Youngstown, Ohio, United States	US	USOH	41.0998	-80.6495	1058156	3	Youngstown, Ohio, United States	US	USOH	41.0998	-80.6495	1058156	20170119	http://smallwarsjournal.com/blog/trump-pledges-war-on-radical-islamic-terrorism
618503883	20170119	201701	2017	2017.0521											MOS	ISLAM				MOS					0	130	130	13	3	-4.4	20	2	20	-7.8491968470737	0							3	Youngstown, Ohio, United States	US	USOH	41.0998	-80.6495	1058156	3	Youngstown, Ohio, United States	US	USOH	41.0998	-80.6495	1058156	20170119	http://smallwarsjournal.com/blog/trump-pledges-war-on-radical-islamic-terrorism
618504310	20170119	201701	2017	2017.0521	CHR	ARCHDIOCESE				CHR															1	051	051	05	1	3.4	5	1	5	5.10396975425331	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	0							3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	20170119	http://www.angelusnews.com/articles/onelife-la-to-draw-thousands-in-celebration-of-beauty-and-dignity-of-every-human-life-saturday-at-exposition-park
618504313	20170119	201701	2017	2017.0521	CHR	CHRISTIAN				CHR					MIL	MILITARY						MIL			1	051	051	05	1	3.4	10	1	10	8.38323353293413	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170119	http://whopam.com/local-news/31389
618504316	20170119	201701	2017	2017.0521	CHRPRO	METHODIST CHURCH				CHR	PRO				USA	UNITED STATES	USA								1	036	036	03	1	4.0	6	1	6	-1.47058823529411	3	Baytown, Texas, United States	US	USTX	29.7355	-94.9774	1380966	3	Baytown, Texas, United States	US	USTX	29.7355	-94.9774	1380966	3	Baytown, Texas, United States	US	USTX	29.7355	-94.9774	1380966	20170119	http://baytownsun.com/obituaries/article_b8682f16-ddc4-11e6-b89a-7fa9f7587d87.html
618504317	20170119	201701	2017	2017.0521	CHRPRO	METHODIST CHURCH				CHR	PRO				USA	TEXAS	USA								1	036	036	03	1	4.0	4	1	4	-1.47058823529411	3	Baytown, Texas, United States	US	USTX	29.7355	-94.9774	1380966	2	Texas, United States	US	USTX	31.106	-97.6475	TX	3	Baytown, Texas, United States	US	USTX	29.7355	-94.9774	1380966	20170119	http://baytownsun.com/obituaries/article_b8682f16-ddc4-11e6-b89a-7fa9f7587d87.html
618504318	20170119	201701	2017	2017.0521	CHRPRO	EPISCOPAL				CHR	PRO				USA	HOUSTON	USA								1	173	173	17	4	-5.0	5	1	5	-2.66666666666667	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170119	http://keyetv.com/news/local/last-astronaut-on-the-moon-to-be-buried-in-austin
618504320	20170119	201701	2017	2017.0521	CHRPRO230HLH	METHODIST				CHR	PRO	HLH			USA	HOUSTON	USA								1	042	042	04	1	1.9	2	1	2	-1.48305084745763	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170119	http://www.closerweekly.com/posts/george-h-w-bush-wife-barbara-bush-hospitalized-123408
618504321	20170119	201701	2017	2017.0521	CHRPRO230HLH	METHODIST				CHR	PRO	HLH			USA	HOUSTON	USA								1	042	042	04	1	1.9	2	1	2	-1.48305084745763	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170119	http://www.closerweekly.com/posts/george-h-w-bush-wife-barbara-bush-hospitalized-123408
618504322	20170119	201701	2017	2017.0521	CHRPRO331	CHURCH OF CHRIST				CHR	PRO														1	042	042	04	1	1.9	5	1	5	2.42290748898678	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	0							2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170119	https://www.whiznews.com/2017/01/230581/
618504323	20170119	201701	2017	2017.0521	CHRPRO331	CHURCH OF CHRIST				CHR	PRO				MED	WEBSITE						MED			1	042	042	04	1	1.9	5	1	5	2.42290748898678	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170119	https://www.whiznews.com/2017/01/230581/
618504324	20170119	201701	2017	2017.0521	CHRPRO331	CHURCH OF CHRIST				CHR	PRO				USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	3.36448598130841	3	Corsicana, Texas, United States	US	USTX	32.0954	-96.4689	1333395	3	Corsicana, Texas, United States	US	USTX	32.0954	-96.4689	1333395	3	Corsicana, Texas, United States	US	USTX	32.0954	-96.4689	1333395	20170119	http://obituaries.corsicanadailysun.com/story/lewis-moore-866595402
618504451	20170119	201701	2017	2017.0521	COPCOP	POLICE						COP	COP		CHRPRO230HLH	METHODIST				CHR	PRO	HLH			1	084	084	08	2	7.0	8	1	8	-5.64184995384664	3	Putnam County, Indiana, United States	US	USIN	39.6445	-86.8647	450384	3	Indianapolis, Indiana, United States	US	USIN	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	39.7684	-86.158	452890	20170119	http://www.mywabashvalley.com/news/greencastle-man-arrested-following-gun-incident-with-deputy-sheriff/642333124
618504640	20170119	201701	2017	2017.0521	EDU	STUDENT						EDU			CHRCTH	CATHOLIC				CHR	CTH				1	010	010	01	1	0.0	5	1	5	0.77369439071567	3	Utah Valley University, Utah, United States	US	USUT	40.2222	-111.659	1449138	3	Utah Valley University, Utah, United States	US	USUT	40.2222	-111.659	1449138	3	Utah Valley University, Utah, United States	US	USUT	40.2222	-111.659	1449138	20170119	http://www.icatholic.org/article/around-the-diocese-1169615
618505375	20170119	201701	2017	2017.0521	JEW	RABBI				JEW					USA	MONTANA	USA								1	042	042	04	1	1.9	20	10	20	-2.79895674017402	3	Flathead Valley, Montana, United States	US	USMT	48.0608	-113.985	783521	3	Whitefish, Montana, United States	US	USMT	48.4111	-114.338	793219	3	Flathead Valley, Montana, United States	US	USMT	48.0608	-113.985	783521	20170119	http://www.wistv.com/story/34290857/rabbis-plan-response-to-white-supremacist-threats-in-montana
618505376	20170119	201701	2017	2017.0521	JEWCVL	JEWISH				JEW		CVL													1	051	051	05	1	3.4	124	18	124	-2.438300597501	2	Montana, United States	US	USMT	46.9048	-110.326	MT	0							2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170119	http://www.wistv.com/story/34290857/rabbis-plan-response-to-white-supremacist-threats-in-montana
618505377	20170119	201701	2017	2017.0521	JEWCVL	JEWISH				JEW		CVL			CVLCOP	VILLAGE						CVL	COP		1	190	190	19	4	-10.0	2	1	2	-2.8	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	20170119	http://www.wcpo.com/news/local-news/hamilton-county/amberley-village/mayerson-jcc-evacuation-one-of-many-across-country
618505378	20170119	201701	2017	2017.0521	JEWCVL	JEWISH				JEW		CVL			JEW	JEWISH				JEW					1	1383	138	13	3	-7.0	5	1	5	-2.8	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	20170119	http://www.wcpo.com/news/local-news/hamilton-county/amberley-village/mayerson-jcc-evacuation-one-of-many-across-country
618505380	20170119	201701	2017	2017.0521	JEWCVL	JEWISH				JEW		CVL			USACVL	UNITED STATES	USA					CVL			1	190	190	19	4	-10.0	8	1	8	-2.8	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	3	Amberley, Ohio, United States	US	USOH	39.2048	-84.428	1037396	20170119	http://www.wcpo.com/news/local-news/hamilton-county/amberley-village/mayerson-jcc-evacuation-one-of-many-across-country
618505381	20170119	201701	2017	2017.0521	JEWEDU	JEWISH				JEW		EDU			POL	POLAND	POL								0	0231	023	02	1	3.4	10	10	10	-2.79895674017402	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Missoula, Canada (general), Canada	CA	CA00	49.0167	-117.617	-571120	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	20170119	http://www.wistv.com/story/34290857/rabbis-plan-response-to-white-supremacist-threats-in-montana
618505382	20170119	201701	2017	2017.0521	JEWEDU	JEWISH				JEW		EDU			USA	UNITED STATES	USA								0	0231	023	02	1	3.4	10	10	10	-2.79895674017402	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	20170119	http://www.wistv.com/story/34290857/rabbis-plan-response-to-white-supremacist-threats-in-montana
618505485	20170119	201701	2017	2017.0521	JUD	SUPREME COURT						JUD			MOS	ISLAMIC				MOS					0	042	042	04	1	1.9	10	1	10	-6.41711229946524	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170119	https://heatst.com/culture-wars/womens-march-on-washington-bans-pro-life-feminists-unless-theyre-muslim/
618505506	20170119	201701	2017	2017.0521	JUD	ATTORNEY						JUD			osa	OSAGE			osa						1	030	030	03	1	4.0	2	1	2	-10.6741573033708	3	Osage County, Kansas, United States	US	USKS	38.65	-95.7336	485033	3	Osage County, Kansas, United States	US	USKS	38.65	-95.7336	485033	3	Osage County, Kansas, United States	US	USKS	38.65	-95.7336	485033	20170119	http://salinapost.com/2017/01/18/sheriff-kansas-man-jailed-for-series-of-vehicle-thefts/
618505654	20170119	201701	2017	2017.0521	MED	WEBSITE						MED			CHRPRO331	CHURCH OF CHRIST				CHR	PRO				1	043	043	04	1	2.8	5	1	5	2.42290748898678	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170119	https://www.whiznews.com/2017/01/230581/
618505668	20170119	201701	2017	2017.0521	MED	BLOGGER						MED			JEW	JEWISH				JEW					1	0831	083	08	2	5.0	1	1	1	-5.38116591928251	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170119	http://forward.com/fast-forward/360433/do-fellow-bigots-regret-toppling-neo-nazi-mike-enoch/
618505681	20170119	201701	2017	2017.0521	MED	MEDIA						MED			MOS	MUSLIM				MOS					1	174	174	17	4	-5.0	5	1	5	-6.41711229946524	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170119	https://heatst.com/culture-wars/womens-march-on-washington-bans-pro-life-feminists-unless-theyre-muslim/
618505811	20170119	201701	2017	2017.0521	MILJUD	ARMY						MIL	JUD		IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			0	051	051	05	1	3.4	6	1	6	-5.4140127388535	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170119	http://ksevradio.com/pentagon-recommended-manning-commutation/
618505888	20170119	201701	2017	2017.0521	MOS	ISLAMIC				MOS															1	010	010	01	1	0.0	11	2	11	-3.30080707224184	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170119	https://heatst.com/culture-wars/womens-march-on-washington-bans-pro-life-feminists-unless-theyre-muslim/
618505890	20170119	201701	2017	2017.0521	MOS	MUSLIM				MOS															0	040	040	04	1	1.0	2	1	2	-3.95956192080876	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	0							3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170119	http://courthousenews.com/high-court-signals-reversal-in-muslim-roundup-case/
618505891	20170119	201701	2017	2017.0521	MOS	MUSLIM				MOS															0	040	040	04	1	1.0	3	1	3	-3.95956192080876	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170119	http://courthousenews.com/high-court-signals-reversal-in-muslim-roundup-case/
