626861265	20170213	201702	2017	2017.1178											CHR	CHRISTIAN				CHR					0	100	100	10	3	-5.0	5	1	5	0.61255742725881	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170213	http://slinkingtowardretirement.com/?p=261624
626861556	20170213	201702	2017	2017.1178	BUS	CORPORATION						BUS			MOS	ISLAMIC				MOS					0	190	190	19	4	-10.0	2	1	2	-2.20048899755501	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170213	http://rightwingnews.com/top-news/facebook-twitter-execs-meet-leftists-part-resistance/
626861634	20170213	201702	2017	2017.1178	CHR	CHRISTIAN				CHR															0	020	020	02	1	3.0	5	1	5	0.61255742725881	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170213	http://slinkingtowardretirement.com/?p=261624
626861638	20170213	201702	2017	2017.1178	CHR	CHRISTIAN				CHR					SPY	INTELLIGENCE						SPY			0	010	010	01	1	0.0	5	1	5	0.61255742725881	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170213	http://slinkingtowardretirement.com/?p=261624
626861645	20170213	201702	2017	2017.1178	CHRCTH	THE POPE				CHR	CTH				CVL	IMMIGRANT						CVL			1	043	043	04	1	2.8	6	2	6	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861646	20170213	201702	2017	2017.1178	CHRCTH	CATHOLIC				CHR	CTH				EDU	STUDENT						EDU			0	042	042	04	1	1.9	2	1	2	-4.72049689440994	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861647	20170213	201702	2017	2017.1178	CHRCTH	CATHOLIC				CHR	CTH				EDU	STUDENT						EDU			1	042	042	04	1	1.9	14	2	14	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861648	20170213	201702	2017	2017.1178	CHRCTH	THE POPE				CHR	CTH				REF	REFUGEE						REF			1	043	043	04	1	2.8	6	2	6	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861653	20170213	201702	2017	2017.1178	CHRCTH	CATHOLIC				CHR	CTH				USA	WASHINGTON	USA								1	043	043	04	1	2.8	6	1	6	-4.72049689440994	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://slinkingtowardretirement.com/?p=261760
626861654	20170213	201702	2017	2017.1178	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-4.72049689440994	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861655	20170213	201702	2017	2017.1178	CHRCTH	CATHOLICISM				CHR	CTH				USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	2	2	-4.331051366913	4	Rome, Lazio, Italy	IT	IT07	41.9	12.4833	-126693	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861656	20170213	201702	2017	2017.1178	CHRCTH	CATHOLICISM				CHR	CTH				USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	2	2	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861741	20170213	201702	2017	2017.1178	CVL	IMMIGRANT						CVL			CHRCTH	THE POPE				CHR	CTH				1	042	042	04	1	1.9	6	2	6	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861806	20170213	201702	2017	2017.1178	EDU	PROFESSOR						EDU			CHR	CHRISTIAN				CHR					0	010	010	01	1	0.0	3	1	3	0.61255742725881	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170213	http://slinkingtowardretirement.com/?p=261624
626861807	20170213	201702	2017	2017.1178	EDU	STUDENT						EDU			CHRCTH	CATHOLIC				CHR	CTH				1	010	010	01	1	0.0	12	2	12	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861808	20170213	201702	2017	2017.1178	EDU	STUDENT						EDU			CHRCTH	CATHOLIC				CHR	CTH				0	043	043	04	1	2.8	2	1	2	-4.72049689440994	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861809	20170213	201702	2017	2017.1178	EDU	STUDENT						EDU			CHRCTH	CATHOLIC				CHR	CTH				1	043	043	04	1	2.8	14	2	14	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626861846	20170213	201702	2017	2017.1178	FRA	FRANCE	FRA								CHRCTH	CATHOLICISM				CHR	CTH				0	120	120	12	3	-4.0	1	1	1	-4.72049689440994	1	France	FR	FR	46	2	FR	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://slinkingtowardretirement.com/?p=261760
626861976	20170213	201702	2017	2017.1178	GOV	CABINET						GOV			MOSREB	MUSLIM				MOS		REB			0	046	046	04	1	7.0	73	17	73	-7.37175231592805	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170213	http://www.dnaindia.com/world/report-ex-philippine-leader-ramos-concerned-about-impunity-duterte-unilateralism-2321069
626862297	20170213	201702	2017	2017.1178	MOSREB	MUSLIM				MOS		REB			GOV	CABINET						GOV			0	046	046	04	1	7.0	73	17	73	-7.37175231592805	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170213	http://www.dnaindia.com/world/report-ex-philippine-leader-ramos-concerned-about-impunity-duterte-unilateralism-2321069
626862298	20170213	201702	2017	2017.1178	MOSREB	MUSLIM				MOS		REB			PHL	PHILIPPINE	PHL								0	046	046	04	1	7.0	37	14	37	-7.74642484855311	1	United States	US	US	38	-97	US	4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	1	United States	US	US	38	-97	US	20170213	http://www.dnaindia.com/world/report-ex-philippine-leader-ramos-concerned-about-impunity-duterte-unilateralism-2321069
626862327	20170213	201702	2017	2017.1178	NGOUSACHRCTH	CATHOLIC RELIEF SERVICES	USA			CHR	CTH	NGO			USAGOV	UNITED STATES	USA					GOV			0	051	051	05	1	3.4	8	2	8	-2.9294441764739	1	Syria	SY	SY	35	38	SY	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://www.angelusnews.com/articles/christian-groups-divided-over-safe-zones-for-syrian-refugees
626862421	20170213	201702	2017	2017.1178	PHL	PHILIPPINE	PHL								MOSREB	MUSLIM				MOS		REB			0	046	046	04	1	7.0	37	14	37	-7.74642484855311	4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170213	http://www.dnaindia.com/world/report-ex-philippine-leader-ramos-concerned-about-impunity-duterte-unilateralism-2321069
626862455	20170213	201702	2017	2017.1178	REF	REFUGEE						REF			CHRCTH	THE POPE				CHR	CTH				1	042	042	04	1	1.9	6	2	6	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626862511	20170213	201702	2017	2017.1178	SIK010	KHALSA				SIK															1	051	051	05	1	3.4	6	1	6	4.07407407407407	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	0							2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170213	http://sikhsiyasat.net/2017/02/13/united-sikhs-connecticut-chapter-started-norwich-usa/
626862512	20170213	201702	2017	2017.1178	SIK010	KHALSA				SIK					USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	4.07407407407407	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170213	http://sikhsiyasat.net/2017/02/13/united-sikhs-connecticut-chapter-started-norwich-usa/
626862635	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					0	010	010	01	1	0.0	2	1	2	0.61255742725881	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170213	http://slinkingtowardretirement.com/?p=261624
626862636	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHRCTH	THE POPE				CHR	CTH				0	010	010	01	1	0.0	4	1	4	-4.72049689440994	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://slinkingtowardretirement.com/?p=261760
626862637	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	2	1	2	-4.72049689440994	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://slinkingtowardretirement.com/?p=261760
626862638	20170213	201702	2017	2017.1178	USA	WASHINGTON	USA								CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	6	1	6	-4.72049689440994	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626862639	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				1	051	051	05	1	3.4	4	1	4	0.61255742725881	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170213	http://slinkingtowardretirement.com/?p=261624
626862640	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHRCTH	CATHOLICISM				CHR	CTH				1	190	190	19	4	-10.0	2	2	2	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Rome, Lazio, Italy	IT	IT07	41.9	12.4833	-126693	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626862641	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHRCTH	CATHOLICISM				CHR	CTH				1	190	190	19	4	-10.0	2	2	2	-4.331051366913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626862642	20170213	201702	2017	2017.1178	USA	PROVIDENCE	USA								CHRPRO300	PRESBYTERIAN				CHR	PRO				0	010	010	01	1	0.0	7	1	7	0.61255742725881	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170213	http://slinkingtowardretirement.com/?p=261624
626862698	20170213	201702	2017	2017.1178	USA	VIRGINIA	USA								MOS	MUSLIM				MOS					0	130	130	13	3	-4.4	8	1	8	-3.75	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	20170213	http://www.newdelhitimes.com/opponents-of-trumps-travel-ban-look-to-score-another-win123/
626862699	20170213	201702	2017	2017.1178	USA	VIRGINIA	USA								MOS	MUSLIM				MOS					0	130	130	13	3	-4.4	2	1	2	-3.75	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170213	http://www.newdelhitimes.com/opponents-of-trumps-travel-ban-look-to-score-another-win123/
626862740	20170213	201702	2017	2017.1178	USAEDU	BOSTON	USA					EDU			CHRCTH	CATHOLICISM				CHR	CTH				0	120	120	12	3	-4.0	4	2	4	-4.331051366913	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170213	http://slinkingtowardretirement.com/?p=261760
626862741	20170213	201702	2017	2017.1178	USAEDU	BOSTON	USA					EDU			CHRCTH	CATHOLICISM				CHR	CTH				0	120	120	12	3	-4.0	3	1	3	-4.72049689440994	1	France	FR	FR	46	2	FR	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://slinkingtowardretirement.com/?p=261760
626863970	20170213	201702	2017	2017.1178	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	2.85714285714286	3	Abilene, Texas, United States	US	USTX	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	32.4487	-99.7331	1329173	20170213	http://www.ktxs.com/news/tim-tebow-makes-weekend-appearances-in-abilene/330813295
626864164	20170213	201702	2017	2017.1178	FRA	FRANCE	FRA								CHRCTH	CATHOLIC				CHR	CTH				1	111	111	11	3	-2.0	1	1	1	-3.30578512396694	3	Lyle Creek, Virginia, United States	US	USVA	36.9682	-78.3378	1469947	3	Lyle Creek, Virginia, United States	US	USVA	36.9682	-78.3378	1469947	3	Lyle Creek, Virginia, United States	US	USVA	36.9682	-78.3378	1469947	20170213	http://www.citizen-times.com/story/news/local/2017/02/12/visiting-our-past-odyssey-clyde-pioneer-jacob-shook/97763680/
626864314	20170213	201702	2017	2017.1178	GOV	PRESIDENT						GOV			MOS	MUSLIM				MOS					1	141	141	14	3	-6.5	4	1	4	-0.22271714922049	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://www.newarkpostonline.com/news/article_4e5a2b3f-7560-5763-8b7c-703f3189dbc7.html
626864551	20170213	201702	2017	2017.1178	JUD	JUDGE						JUD			MOS	MUSLIM				MOS					1	150	150	15	4	-7.2	2	1	2	-6.07287449392713	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170213	http://fairydetox.org/2017/02/13/threats-against-judges-in-trump-muslim-ban-case-prompt.html
626864552	20170213	201702	2017	2017.1178	JUD	JUDGE						JUD			MOS	MUSLIM				MOS					1	150	150	15	4	-7.2	6	1	6	-6.07287449392713	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://fairydetox.org/2017/02/13/threats-against-judges-in-trump-muslim-ban-case-prompt.html
626864553	20170213	201702	2017	2017.1178	JUD	JUDGE						JUD			MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	2	1	2	-6.07287449392713	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170213	http://fairydetox.org/2017/02/13/threats-against-judges-in-trump-muslim-ban-case-prompt.html
626864603	20170213	201702	2017	2017.1178	LBY	LIBYA	LBY								MOS	MUSLIM				MOS					1	084	084	08	2	7.0	2	1	2	0	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	Libya	LY	LY	25	17	LY	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170213	http://www.filmibeat.com/bollywood/news/2017/sad-that-my-name-is-khan-still-relevant-shahrukh-khan-254048.html
626864649	20170213	201702	2017	2017.1178	MED	WRITER						MED			CHRCTH	CATHOLIC				CHR	CTH				1	111	111	11	3	-2.0	7	1	7	-3.30578512396694	3	Lyle Creek, Virginia, United States	US	USVA	36.9682	-78.3378	1469947	3	Lyle Creek, Virginia, United States	US	USVA	36.9682	-78.3378	1469947	3	Lyle Creek, Virginia, United States	US	USVA	36.9682	-78.3378	1469947	20170213	http://www.citizen-times.com/story/news/local/2017/02/12/visiting-our-past-odyssey-clyde-pioneer-jacob-shook/97763680/
626864723	20170213	201702	2017	2017.1178	MOS	IMAM				MOS															0	010	010	01	1	0.0	1	1	1	-0.22271714922049	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	0							2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	20170213	http://www.newarkpostonline.com/news/article_4e5a2b3f-7560-5763-8b7c-703f3189dbc7.html
626864724	20170213	201702	2017	2017.1178	MOS	IMAM				MOS					USA	DELAWARE	USA								0	010	010	01	1	0.0	3	1	3	-0.22271714922049	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	20170213	http://www.newarkpostonline.com/news/article_4e5a2b3f-7560-5763-8b7c-703f3189dbc7.html
626865030	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	4	1	4	2.85714285714286	3	Abilene, Texas, United States	US	USTX	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	32.4487	-99.7331	1329173	20170213	http://www.ktxs.com/news/tim-tebow-makes-weekend-appearances-in-abilene/330813295
626865133	20170213	201702	2017	2017.1178	USAGOV	UNITED STATES	USA					GOV			MOS	MUSLIM				MOS					1	141	141	14	3	-6.5	1	1	1	-0.22271714922049	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170213	http://www.newarkpostonline.com/news/article_4e5a2b3f-7560-5763-8b7c-703f3189dbc7.html
626865142	20170213	201702	2017	2017.1178	USAJUD	UNITED STATES	USA					JUD			MOS	MUSLIM				MOS					1	150	150	15	4	-7.2	2	1	2	-6.07287449392713	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170213	http://fairydetox.org/2017/02/13/threats-against-judges-in-trump-muslim-ban-case-prompt.html
626865143	20170213	201702	2017	2017.1178	USAJUD	UNITED STATES	USA					JUD			MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	2	1	2	-6.07287449392713	1	Yemen	YM	YM	15	48	YM	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170213	http://fairydetox.org/2017/02/13/threats-against-judges-in-trump-muslim-ban-case-prompt.html
626865193	20170213	201702	2017	2017.1178	nai	NATIVE AMERICAN			nai																0	010	010	01	1	0.0	4	2	4	3.00250208507089	2	Montana, United States	US	USMT	46.9048	-110.326	MT	0							2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170213	http://www.kbzk.com/story/34485768/msu-native-american-student-montana-wilson-wins-prestigious-gates-cambridge-scholarship
626865195	20170213	201702	2017	2017.1178	nai	NATIVE AMERICAN			nai						USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	2	2	3.00250208507089	2	Montana, United States	US	USMT	46.9048	-110.326	MT	2	Montana, United States	US	USMT	46.9048	-110.326	MT	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170213	http://www.kbzk.com/story/34485768/msu-native-american-student-montana-wilson-wins-prestigious-gates-cambridge-scholarship
626866001	20170213	201702	2017	2017.1178											NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			1	020	020	02	1	3.0	8	1	8	2.58397932816537	0							3	Montgomery County, Kentucky, United States	US	USKY	38.0501	-83.9166	516933	3	Montgomery County, Kentucky, United States	US	USKY	38.0501	-83.9166	516933	20170213	http://www.yourconroenews.com/news/article/Local-artists-restyle-furniture-for-Habitat-for-10927722.php
626866002	20170213	201702	2017	2017.1178											NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			1	020	020	02	1	3.0	2	1	2	2.58397932816537	0							2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170213	http://www.yourconroenews.com/news/article/Local-artists-restyle-furniture-for-Habitat-for-10927722.php
626866003	20170213	201702	2017	2017.1178											NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			1	033	033	03	1	5.2	10	1	10	2.58397932816537	0							3	Montgomery County, Kentucky, United States	US	USKY	38.0501	-83.9166	516933	3	Montgomery County, Kentucky, United States	US	USKY	38.0501	-83.9166	516933	20170213	http://www.yourconroenews.com/news/article/Local-artists-restyle-furniture-for-Habitat-for-10927722.php
626866248	20170213	201702	2017	2017.1178	CHR	CHRISTIAN				CHR					ELI	RETIRED						ELI			0	051	051	05	1	3.4	6	1	6	1.59211523881729	3	North Central, Pennsylvania, United States	US	USPA	39.9751	-75.163	1202847	3	North Central, Pennsylvania, United States	US	USPA	39.9751	-75.163	1202847	3	North Central, Pennsylvania, United States	US	USPA	39.9751	-75.163	1202847	20170213	http://www.bradfordera.com/news/o-mara-leaves-long-legacy-in-bradford-community/article_7256edee-f1a3-11e6-88ae-a7fc75dfc844.html
626866250	20170213	201702	2017	2017.1178	CHR	CHRISTIAN				CHR					MOSCHR	MUSLIM				MOS	CHR				1	020	020	02	1	3.0	5	1	5	-2.02702702702703	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170213	https://lstcccme.wordpress.com/2017/02/13/muslims-and-christians-unite-to-call-for-bridges-not-walls/
626866252	20170213	201702	2017	2017.1178	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	1.59211523881729	3	Erie, Pennsylvania, United States	US	USPA	42.1292	-80.0851	1174305	3	Erie, Pennsylvania, United States	US	USPA	42.1292	-80.0851	1174305	3	Erie, Pennsylvania, United States	US	USPA	42.1292	-80.0851	1174305	20170213	http://www.bradfordera.com/news/o-mara-leaves-long-legacy-in-bradford-community/article_7256edee-f1a3-11e6-88ae-a7fc75dfc844.html
626867028	20170213	201702	2017	2017.1178	MOSREB	MUSLIM				MOS		REB			PHL	PHILIPPINE	PHL								0	046	046	04	1	7.0	2	2	2	-7.20005182689817	1	United States	US	US	38	-97	US	4	Manila, Manila, Philippines	RP	RPD9	14.6042	120.982	-2437894	1	United States	US	US	38	-97	US	20170213	http://www.channelnewsasia.com/news/asiapacific/ex-philippine-leader-ramos-concerned-about-impunity-duterte-un/3514670.html
626867071	20170213	201702	2017	2017.1178	NGOCHR	HABITAT FOR HUMANITY				CHR		NGO													1	060	060	06	2	6.0	2	1	2	2.58397932816537	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	0							2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170213	http://www.yourconroenews.com/news/article/Local-artists-restyle-furniture-for-Habitat-for-10927722.php
626867133	20170213	201702	2017	2017.1178	PHL	PHILIPPINE	PHL								MOSREB	MUSLIM				MOS		REB			0	046	046	04	1	7.0	2	2	2	-7.20005182689817	4	Manila, Manila, Philippines	RP	RPD9	14.6042	120.982	-2437894	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170213	http://www.channelnewsasia.com/news/asiapacific/ex-philippine-leader-ramos-concerned-about-impunity-duterte-un/3514670.html
626867416	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHRPRO230	METHODIST				CHR	PRO				1	010	010	01	1	0.0	1	1	1	-0.5730659025788	3	Oroville Dam, California, United States	US	USCA	39.5388	-121.486	230109	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	Oroville Dam, California, United States	US	USCA	39.5388	-121.486	230109	20170213	http://www.salon.com/2017/02/13/10-things-to-know-for-monday-14/
626867417	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								CHRPRO230	METHODIST				CHR	PRO				1	010	010	01	1	0.0	1	1	1	-0.5730659025788	2	California, United States	US	USCA	36.17	-119.746	CA	3	Oroville Dam, California, United States	US	USCA	39.5388	-121.486	230109	3	Oroville Dam, California, United States	US	USCA	39.5388	-121.486	230109	20170213	http://www.salon.com/2017/02/13/10-things-to-know-for-monday-14/
626867484	20170213	201702	2017	2017.1178	USA	UNITED STATES	USA								NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			1	060	060	06	2	6.0	6	1	6	2.58397932816537	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170213	http://www.yourconroenews.com/news/article/Local-artists-restyle-furniture-for-Habitat-for-10927722.php
626868212	20170213	201702	2017	2017.1178											CHRPRO166	CHURCH OF THE BRETHREN				CHR	PRO				1	043	043	04	1	2.8	2	1	2	3.17919075144509	0							3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	3	Hagerstown, Maryland, United States	US	USMD	39.6418	-77.72	598385	20170213	http://www.heraldmailmedia.com/news/local/romantic-rachmaninoff-provides-a-good-date-for-valentine-s-weekend/article_ea1e1e12-f183-11e6-8078-c7630ec6ee1e.html
