636987237	20170315	201703	2017	2017.2055	CHN	BEIJING	CHN								GOV	SECRETARY OF STATE						GOV			0	043	043	04	1	2.8	1	1	1	0.47281323877069	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636987243	20170315	201703	2017	2017.2055	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	013	013	01	1	0.4	6	1	6	-3.18949343339587	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	https://www.washingtonpost.com/world/china-tells-trump-we-dont-want-a-trade-war-but-us-firms-would-suffer-most/2017/03/15/4e93c3da-0942-11e7-8884-96e6a6713f4b_story.html
636987244	20170315	201703	2017	2017.2055	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	10	4	10	3.62352140128965	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636987245	20170315	201703	2017	2017.2055	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	20	4	20	3.62352140128965	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636987247	20170315	201703	2017	2017.2055	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	2	4	4.21139892970879	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636987248	20170315	201703	2017	2017.2055	CHN	BEIJING	CHN								USAGOV	UNITED STATES	USA					GOV			0	043	043	04	1	2.8	1	1	1	0.47281323877069	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636987253	20170315	201703	2017	2017.2055	CHNGOV	LI KEQIANG	CHN					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-3.18949343339587	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	https://www.washingtonpost.com/world/china-tells-trump-we-dont-want-a-trade-war-but-us-firms-would-suffer-most/2017/03/15/4e93c3da-0942-11e7-8884-96e6a6713f4b_story.html
636987440	20170315	201703	2017	2017.2055	FRA	FRENCH	FRA																		0	010	010	01	1	0.0	1	1	1	-0.21551724137931	1	Canada	CA	CA	60	-95	CA	0							1	United States	US	US	38	-97	US	20170315	https://globenewswire.com/news-release/2017/03/15/937735/0/en/CREDIT-AGRICOLE-SA-Cr%C3%A9dit-Agricole-Group-announces-the-successful-sale-of-56-720-400-Amundi-preferential-subscription-rights-for-approximately-67-million-euros.html
636987491	20170315	201703	2017	2017.2055	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	2	3	-1.46678170836928	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170315	http://chronicle.gi/2017/03/empowering-women/
636987609	20170315	201703	2017	2017.2055	GOV	MINIST OF TRADE						GOV			BUS	INDUSTRY						BUS			1	061	061	06	2	6.4	5	1	5	-0.43859649122807	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170315	http://news.xinhuanet.com/english/2017-03/15/c_136130734.htm
636987615	20170315	201703	2017	2017.2055	GOV	SECRETARY OF STATE						GOV			CHN	BEIJING	CHN								0	042	042	04	1	1.9	1	1	1	0.47281323877069	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636987616	20170315	201703	2017	2017.2055	GOV	DIPLOMAT						GOV			CHN	BEIJING	CHN								1	043	043	04	1	2.8	4	2	4	-1.18961833605138	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636987653	20170315	201703	2017	2017.2055	GOV	MINIST						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	042	042	04	1	1.9	4	1	4	5.26315789473684	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170315	http://chronicle.gi/2017/03/empowering-women/
636987991	20170315	201703	2017	2017.2055	JPN	TOKYO	JPN								USAGOV	UNITED STATES	USA					GOV			0	043	043	04	1	2.8	1	1	1	0.47281323877069	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988063	20170315	201703	2017	2017.2055	KOR	SOUTH KOREA	KOR								USA	AMERICAN	USA								1	043	043	04	1	2.8	4	4	4	-2.95728497934231	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://mynorthwest.com/573357/north-korea-threat-looms-over-us-envoy-tillersons-asia-trip/
636988067	20170315	201703	2017	2017.2055	KOR	SEOUL	KOR								USAGOV	UNITED STATES	USA					GOV			0	043	043	04	1	2.8	1	1	1	0.47281323877069	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988149	20170315	201703	2017	2017.2055	MED	BLOGGER						MED													1	042	042	04	1	1.9	8	2	8	-2.23301661862567	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170315	https://www.eveningexpress.co.uk/pipe/news/international/cancer-con-blogger-faces-fine-over-charity-donations-claims/
636988180	20170315	201703	2017	2017.2055	MEDEDU	WRITER						MED	EDU		USAGOV	NASA	USA					GOV			1	042	042	04	1	1.9	2	1	2	1.11248454882571	4	Kuanti, Shaanxi, China	CH	CH26	34.7128	109.443	-1907023	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Kuanti, Shaanxi, China	CH	CH26	34.7128	109.443	-1907023	20170315	http://www.terradaily.com/reports/Early_Earth_had_a_hazy_methane_filled_atmosphere_999.html
636988241	20170315	201703	2017	2017.2055	MNCUSAMED	GOOGLE	USA					MNC	MED		GBR	BRITAIN	GBR								0	172	172	17	4	-5.0	2	1	2	-4.34782608695652	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170315	http://www.ibtimes.co.uk/facebook-twitter-google-slammed-by-mps-over-hate-speech-accused-commercial-prostitution-1611638
636988321	20170315	201703	2017	2017.2055	NMR	NORTH AMERICA	NMR																		1	010	010	01	1	0.0	2	1	2	2.16919739696313	3	World Bank, District of Columbia, United States	US	USDC	38.899	-77.0422	2002658	0							1	Mexico	MX	MX	23	-102	MX	20170315	http://www.newdelhitimes.com/sxsw-panelists-updating-nafta-could-aid-all-3-signatories123/
636988325	20170315	201703	2017	2017.2055	NMR	NORTH AMERICA	NMR								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	2.16919739696313	3	World Bank, District of Columbia, United States	US	USDC	38.899	-77.0422	2002658	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170315	http://www.newdelhitimes.com/sxsw-panelists-updating-nafta-could-aid-all-3-signatories123/
636988595	20170315	201703	2017	2017.2055	TWN	TAIWAN	TWN								USA	WASHINGTON	USA								0	036	036	03	1	4.0	1	1	1	0.47281323877069	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Taiwan	TW	TW	23.5	121	TW	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988596	20170315	201703	2017	2017.2055	TWN	TAIWAN	TWN								USA	WASHINGTON	USA								0	036	036	03	1	4.0	4	1	4	0.47281323877069	1	Taiwan	TW	TW	23.5	121	TW	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988597	20170315	201703	2017	2017.2055	TWN	TAIPEI	TWN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	10	4	10	3.62352140128965	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988599	20170315	201703	2017	2017.2055	TWN	TAIPEI	TWN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	2	4	4.21139892970879	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988676	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								CHN	BEIJING	CHN								1	043	043	04	1	2.8	10	4	10	3.62352140128965	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988677	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								CHN	BEIJING	CHN								1	043	043	04	1	2.8	20	4	20	3.62352140128965	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988679	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								CHN	BEIJING	CHN								1	043	043	04	1	2.8	4	2	4	4.21139892970879	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988709	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	3	2	3	-1.46678170836928	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170315	http://chronicle.gi/2017/03/empowering-women/
636988710	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	35	4	35	3.62352140128965	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988711	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	2	2	2	4.21139892970879	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988734	20170315	201703	2017	2017.2055	USA	AMERICAN	USA								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	4	4	4	-2.95728497934231	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://mynorthwest.com/573357/north-korea-threat-looms-over-us-envoy-tillersons-asia-trip/
636988765	20170315	201703	2017	2017.2055	USA	WASHINGTON	USA								TWN	TAIWAN	TWN								0	036	036	03	1	4.0	4	1	4	0.47281323877069	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Taiwan	TW	TW	23.5	121	TW	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988766	20170315	201703	2017	2017.2055	USA	WASHINGTON	USA								TWN	TAIWAN	TWN								0	036	036	03	1	4.0	1	1	1	0.47281323877069	1	Taiwan	TW	TW	23.5	121	TW	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988767	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								TWN	TAIPEI	TWN								1	043	043	04	1	2.8	10	4	10	3.62352140128965	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988769	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								TWN	TAIPEI	TWN								1	043	043	04	1	2.8	4	2	4	4.21139892970879	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://www.cio-today.com/article/index.php?story_id=033000KSNMRO
636988778	20170315	201703	2017	2017.2055	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	043	043	04	1	2.8	1	1	1	0.47281323877069	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988803	20170315	201703	2017	2017.2055	USAGOV	UNITED STATES	USA					GOV			CHN	BEIJING	CHN								0	042	042	04	1	1.9	1	1	1	0.47281323877069	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988807	20170315	201703	2017	2017.2055	USAGOV	UNITED STATES	USA					GOV			GOVPTY	RULING PARTY						GOV			1	046	046	04	1	7.0	2	1	2	2.41935483870968	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170315	http://www.djc.com/news/re/12098453.html
636988809	20170315	201703	2017	2017.2055	USAGOV	UNITED STATES	USA					GOV			JPN	TOKYO	JPN								0	042	042	04	1	1.9	1	1	1	0.47281323877069	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988810	20170315	201703	2017	2017.2055	USAGOV	UNITED STATES	USA					GOV			KOR	SEOUL	KOR								0	042	042	04	1	1.9	1	1	1	0.47281323877069	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636988816	20170315	201703	2017	2017.2055	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	0.47281323877069	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://focustaiwan.tw/news/aipl/201703150006.aspx
636990538	20170315	201703	2017	2017.2055											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	5	10	-1.87709882418748	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170315	http://www.deccanherald.com/content/601458/chinese-premier-cautions-us-against.html
636990680	20170315	201703	2017	2017.2055											USA	NEW JERSEY	USA								1	042	042	04	1	1.9	1	1	1	2.54629629629629	0							1	Canada	CA	CA	60	-95	CA	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170315	http://www.newjerseyhills.com/hunterdon_review/news/nj-conservation-foundations-preserves-acres-in-sourland-mountains/article_54ea58c9-a5b3-5af9-bd04-a635b1b2ed40.html
636990682	20170315	201703	2017	2017.2055											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	2.54629629629629	0							2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	1	Canada	CA	CA	60	-95	CA	20170315	http://www.newjerseyhills.com/hunterdon_review/news/nj-conservation-foundations-preserves-acres-in-sourland-mountains/article_54ea58c9-a5b3-5af9-bd04-a635b1b2ed40.html
636990911	20170315	201703	2017	2017.2055	CHN	CHINA	CHN																		1	016	016	01	1	-2.0	1	1	1	-4.72636815920398	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	0							4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170315	http://www.chinatopix.com/articles/112439/20170315/anbang-insurance-denies-investment-manhattan-building-owned-trump-s-son.htm
636990912	20170315	201703	2017	2017.2055	CHN	CHINA	CHN																		0	043	043	04	1	2.8	8	4	8	-2.49214612498654	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170315	http://www.deccanherald.com/content/601458/chinese-premier-cautions-us-against.html
636990927	20170315	201703	2017	2017.2055	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	016	016	01	1	-2.0	1	1	1	-4.72636815920398	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170315	http://www.chinatopix.com/articles/112439/20170315/anbang-insurance-denies-investment-manhattan-building-owned-trump-s-son.htm
636990964	20170315	201703	2017	2017.2055	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	016	016	01	1	-2.0	3	1	3	-4.72636815920398	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170315	http://www.chinatopix.com/articles/112439/20170315/anbang-insurance-denies-investment-manhattan-building-owned-trump-s-son.htm
636990965	20170315	201703	2017	2017.2055	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	016	016	01	1	-2.0	3	1	3	-4.72636815920398	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170315	http://www.chinatopix.com/articles/112439/20170315/anbang-insurance-denies-investment-manhattan-building-owned-trump-s-son.htm
636990966	20170315	201703	2017	2017.2055	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	2	6	3.23160304901023	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170315	http://business.newsfactor.com/news/Zentera-Systems-CEO-Honored/story.xhtml?story_id=033000KSNMRO
636990968	20170315	201703	2017	2017.2055	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	120	120	12	3	-4.0	9	1	5	-4.72636815920398	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170315	http://www.chinatopix.com/articles/112439/20170315/anbang-insurance-denies-investment-manhattan-building-owned-trump-s-son.htm
636990969	20170315	201703	2017	2017.2055	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	1	-4.72636815920398	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170315	http://www.chinatopix.com/articles/112439/20170315/anbang-insurance-denies-investment-manhattan-building-owned-trump-s-son.htm
636990970	20170315	201703	2017	2017.2055	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	120	120	12	3	-4.0	4	1	4	-4.72636815920398	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170315	http://www.chinatopix.com/articles/112439/20170315/anbang-insurance-denies-investment-manhattan-building-owned-trump-s-son.htm
636991190	20170315	201703	2017	2017.2055	EDU	SCHOOL						EDU			GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	3.93873085339168	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170315	http://www.bbc.co.uk/news/uk-wales-39261215
636991276	20170315	201703	2017	2017.2055	GBR	UNITED KINGDOM	GBR																		1	020	020	02	1	3.0	1	1	1	2.36886632825719	1	United Kingdom	UK	UK	54	-2	UK	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170315	https://www.businessinsider.com.au/fintech-app-bink-seeking-25-million-series-a-expand-us-europe-2017-3
636991283	20170315	201703	2017	2017.2055	GBR	UNITED KINGDOM	GBR																		1	111	111	11	3	-2.0	2	1	2	2.36886632825719	1	United Kingdom	UK	UK	54	-2	UK	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170315	https://www.businessinsider.com.au/fintech-app-bink-seeking-25-million-series-a-expand-us-europe-2017-3
636991290	20170315	201703	2017	2017.2055	GBR	UNITED KINGDOM	GBR								DEU	GERMANY	DEU								1	020	020	02	1	3.0	1	1	1	2.36886632825719	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170315	https://www.businessinsider.com.au/fintech-app-bink-seeking-25-million-series-a-expand-us-europe-2017-3
636991293	20170315	201703	2017	2017.2055	GBR	UNITED KINGDOM	GBR								EDU	SCHOOL						EDU			0	042	042	04	1	1.9	2	1	2	3.93873085339168	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170315	http://www.bbc.co.uk/news/uk-wales-39261215
636991294	20170315	201703	2017	2017.2055	GBR	UNITED KINGDOM	GBR								EDU	COLLEGE						EDU			1	052	052	05	1	3.5	2	1	2	3.93873085339168	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170315	http://www.bbc.co.uk/news/uk-wales-39261215
636991295	20170315	201703	2017	2017.2055	GBR	UNITED KINGDOM	GBR								EDU	COLLEGE						EDU			1	052	052	05	1	3.5	2	1	2	3.93873085339168	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170315	http://www.bbc.co.uk/news/uk-wales-39261215
636991506	20170315	201703	2017	2017.2055	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-1.37524557956778	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170315	http://www.frontline.in/world-affairs/time-to-look-east/article9581645.ece
636991836	20170315	201703	2017	2017.2055	MED	TELEVISION						MED			USA	NEW YORK	USA								1	112	112	11	3	-2.0	6	6	6	-4.94213883367983	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170315	http://fox5sandiego.com/2017/03/14/el-chapo-guzman-suffering-effects-of-solitary-confinement-his-lawyers-say/
636991848	20170315	201703	2017	2017.2055	MEX	MEXICO	MEX								MNC	CHEVRON						MNC			0	043	043	04	1	2.8	4	1	4	-1.51515151515151	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	1	United States	US	US	38	-97	US	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170315	http://www.latinpost.com/articles/138035/20170315/mexico-signs-deepwater-exploration-production-contracts.htm
636991853	20170315	201703	2017	2017.2055	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-1.37524557956778	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170315	http://www.frontline.in/world-affairs/time-to-look-east/article9581645.ece
636991880	20170315	201703	2017	2017.2055	MNC	CHEVRON						MNC			MEX	MEXICO	MEX								0	042	042	04	1	1.9	2	1	2	-1.51515151515151	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170315	http://www.latinpost.com/articles/138035/20170315/mexico-signs-deepwater-exploration-production-contracts.htm
