641846393	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								JUD	JUDGE						JUD			0	111	111	11	3	-2.0	2	1	2	-3.87323943661972	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	http://www.seattletimes.com/nation-world/trump-university-lawsuits-face-final-hurdle-to-settlement/
641846401	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								MEXJUD	MEXICAN	MEX					JUD			0	111	111	11	3	-2.0	4	2	4	-4.36555930783529	3	Fort Lauderdale, Florida, United States	US	USFL	26.1223	-80.1434	282693	1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://wbt.com/trump-university-lawsuits-face-final-hurdle-to-settlement/
641846402	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								MEXJUD	MEXICAN	MEX					JUD			0	111	111	11	3	-2.0	94	46	94	-4.35896709032937	3	Fort Lauderdale, Florida, United States	US	USFL	26.1223	-80.1434	282693	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	http://www.wmcactionnews5.com/story/35029566/trump-university-lawsuits-face-final-hurdle-to-settlement
641846413	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								SPY	INTELLIGENCE						SPY			0	020	020	02	1	3.0	2	1	2	-4.48933782267115	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170330	http://www.globalsecurity.org/intell/library/news/2017/intell-170329-doj01.htm
641846415	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								SPY	INTELLIGENCE						SPY			0	046	046	04	1	7.0	2	1	2	-4.48933782267115	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20170330	http://www.globalsecurity.org/intell/library/news/2017/intell-170329-doj01.htm
641846456	20170330	201703	2017	2017.2466	USACOP	SACRAMENTO	USA					COP			MEX	MEXICO	MEX								0	063	063	06	2	7.4	4	2	4	-8.24295010845983	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170330	http://www.latimes.com/politics/la-pol-sac-skelton-sanctuary-state-bill-felons-20170330-story.html
641846507	20170330	201703	2017	2017.2466	USAMED	ASSOCIATED PRESS	USA					MED			USA	FLORIDA	USA								0	070	070	07	2	7.0	4	2	4	-4.14279631901324	1	Mexico	MX	MX	23	-102	MX	3	Fort Lauderdale, Florida, United States	US	USFL	26.1223	-80.1434	282693	3	Fort Lauderdale, Florida, United States	US	USFL	26.1223	-80.1434	282693	20170330	http://www.reflector.com/National-News/2017/03/30/Trump-University-lawsuits-face-final-hurdle-to-settlement.html
641848193	20170330	201703	2017	2017.2466											AUS	AUSTRALIAN	AUS								1	042	042	04	1	1.9	3	1	3	0.25510204081632	0							4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170330	http://in-cyprus.com/nadal-beats-sock-in-miami-quarters-nishikori-out/
641848361	20170330	201703	2017	2017.2466											USA	UNITED STATES	USA								1	057	057	05	1	8.0	6	1	6	0.560224089635858	0							1	United States	US	US	38	-97	US	4	Tepeapulco, Hidalgo, Mexico	MX	MX13	19.7833	-98.55	-1705049	20170330	http://www.ecns.cn/business/2017/03-30/251506.shtml
641848650	20170330	201703	2017	2017.2466	CAN	CANADA	CAN								MIL	COAST GUARD						MIL			0	090	090	09	2	-2.0	2	1	2	-0.63572790845518	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://www.castanet.net/edition/news-story-193073-4-.htm
641848651	20170330	201703	2017	2017.2466	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	0841	084	08	2	7.0	1	1	1	-0.63572790845518	3	Key Largo, Florida, United States	US	USFL	25.0865	-80.4473	294458	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Fort Lauderdale, Florida, United States	US	USFL	26.1223	-80.1434	282693	20170330	http://www.castanet.net/edition/news-story-193073-4-.htm
641848654	20170330	201703	2017	2017.2466	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	090	090	09	2	-2.0	8	3	8	-3.60887544488257	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Islamorada, Florida, United States	US	USFL	24.9243	-80.6278	284606	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://www.castanet.net/edition/news-story-193073-4-.htm
641848655	20170330	201703	2017	2017.2466	CAN	TORONTO	CAN								USA	FLORIDA	USA								1	090	090	09	2	-2.0	16	3	16	-3.60887544488257	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://www.castanet.net/edition/news-story-193073-4-.htm
641849036	20170330	201703	2017	2017.2466	GBR	UNITED KINGDOM	GBR																		1	112	112	11	3	-2.0	2	1	2	-4.01891252955083	1	United Kingdom	UK	UK	54	-2	UK	0							3	Tulsa, Oklahoma, United States	US	USOK	36.154	-95.9928	1100962	20170330	http://www.bournemouthecho.co.uk/news/15191643.Staff_facing_redundancy_at_engineering_firm_for_the_second_time_in_months/
641849079	20170330	201703	2017	2017.2466	GBR	BRITISH	GBR								GOV	KING						GOV			1	173	173	17	4	-5.0	3	2	3	-5.88947982792089	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	4	Belfast, Belfast, United Kingdom	UK	UKR3	54.5833	-5.93333	-2589607	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	20170330	http://www.theeagle.com/opinion/columnists/welcome-but-please-follow-our-rules/article_fa05a9d8-32c7-5bf3-8b16-ab7ef527d447.html
641849709	20170330	201703	2017	2017.2466	MEX	MEXICAN	MEX								USA	AMERICAN	USA								1	036	036	03	1	4.0	10	1	10	-8.43585237258348	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170330	http://www.dukechronicle.com/article/2017/03/beyond-the-wall
641849710	20170330	201703	2017	2017.2466	MEX	MEXICO	MEX								USA	AMERICAN	USA								1	043	043	04	1	2.8	4	1	4	-8.43585237258348	4	Reforma, Tabasco, Mexico	MX	MX27	18.2083	-93.3417	6227197	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Reforma, Tabasco, Mexico	MX	MX27	18.2083	-93.3417	6227197	20170330	http://www.dukechronicle.com/article/2017/03/beyond-the-wall
641849711	20170330	201703	2017	2017.2466	MEX	MEXICO	MEX								USA	AMERICAN	USA								1	043	043	04	1	2.8	6	1	6	-8.43585237258348	4	Reforma, Tabasco, Mexico	MX	MX27	18.2083	-93.3417	6227197	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	http://www.dukechronicle.com/article/2017/03/beyond-the-wall
641849714	20170330	201703	2017	2017.2466	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	071	071	07	2	7.4	7	3	7	0.637386843573982	4	Tepeapulco, Hidalgo, Mexico	MX	MX13	19.7833	-98.55	-1705049	1	United States	US	US	38	-97	US	4	Tepeapulco, Hidalgo, Mexico	MX	MX13	19.7833	-98.55	-1705049	20170330	http://www.ecns.cn/business/2017/03-30/251506.shtml
641849715	20170330	201703	2017	2017.2466	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	071	071	07	2	7.4	9	3	9	0.637386843573982	4	Tepeapulco, Hidalgo, Mexico	MX	MX13	19.7833	-98.55	-1705049	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170330	http://www.ecns.cn/business/2017/03-30/251506.shtml
641850118	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA																		0	030	030	03	1	4.0	4	3	4	0.637386843573982	1	United States	US	US	38	-97	US	0							1	China	CH	CH	35	105	CH	20170330	http://www.ecns.cn/business/2017/03-30/251506.shtml
641850142	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA																		1	057	057	05	1	8.0	42	3	42	0.648410094136571	1	United States	US	US	38	-97	US	0							4	Tepeapulco, Hidalgo, Mexico	MX	MX13	19.7833	-98.55	-1705049	20170330	http://www.ecns.cn/business/2017/03-30/251506.shtml
641850197	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								GOV	SECURITY COUNCIL						GOV			1	010	010	01	1	0.0	2	1	2	-0.27777777777778	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170330	http://indianexpress.com/article/world/nikki-haley-says-open-to-ideas-on-unsc-reform-4592218/
641850225	20170330	201703	2017	2017.2466	USA	AMERICAN	USA								MEX	MEXICAN	MEX								1	036	036	03	1	4.0	10	1	10	-8.43585237258348	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170330	http://www.dukechronicle.com/article/2017/03/beyond-the-wall
641850230	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								MNCKOR	HYUNDAI	KOR					MNC			0	013	013	01	1	0.4	3	2	3	-6.6179984729307	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170330	http://files.heraldscotland.com/news/15189854.PC_Keith_Palmer_died_after_chest_stab_wound_despite_wearing_body_armour/
641850597	20170330	201703	2017	2017.2466											USA	THE US	USA								0	042	042	04	1	1.9	4	1	4	-2.93040293040293	0							2	Louisiana, United States	US	USLA	31.1801	-91.8749	LA	1	China	CH	CH	35	105	CH	20170330	http://thehayride.com/2017/03/cassidy-to-reduce-carbon-emissions-we-need-more-manufacturing/
641850800	20170330	201703	2017	2017.2466	BUS	MERCHANT						BUS													1	036	036	03	1	4.0	1	1	1	5.05709624796085	1	United States	US	US	38	-97	US	0							1	China	CH	CH	35	105	CH	20170330	http://www.prweb.com/releases/2017/03/prweb14194642.htm
641850812	20170330	201703	2017	2017.2466	BUS	BUSINESS						BUS													1	057	057	05	1	8.0	1	1	1	3.96270396270397	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170330	http://www.prweb.com/releases/2017/03/prweb14197840.htm
641850841	20170330	201703	2017	2017.2466	BUS	BUSINESS						BUS			IND	MUMBAI	IND								1	057	057	05	1	8.0	1	1	1	3.96270396270397	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170330	http://www.prweb.com/releases/2017/03/prweb14197840.htm
641850884	20170330	201703	2017	2017.2466	CAN	TORONTO	CAN																		1	050	050	05	1	3.5	2	1	2	5.17241379310345	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	0							3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170330	http://www.4-traders.com/SAP-SE-436555/news/SAP-Dolphin-s-Process-Tracking-System-Achieves-Certified-Integration-with-SAP-S-4HANA-24128951/
641850885	20170330	201703	2017	2017.2466	CAN	TORONTO	CAN																		1	050	050	05	1	3.5	1	1	1	5.32110091743119	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170330	http://www.prweb.com/releases/2017/03/prweb14198158.htm
641850889	20170330	201703	2017	2017.2466	CAN	CANADA	CAN								CVL	VILLAGE						CVL			1	042	042	04	1	1.9	2	1	2	-4.93827160493827	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170330	http://www.ottawaherald.com/opinion/letters/belittling-argument/article_06ab9116-8391-5023-8988-e2bcb22437bb.html
641850897	20170330	201703	2017	2017.2466	CANGOV	CANADA	CAN					GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	8	1	8	-6.72963400236127	1	Canada	CA	CA	60	-95	CA	3	Samish Bay, Washington, United States	US	USWA	48.6057	-122.517	1525399	3	Samish Bay, Washington, United States	US	USWA	48.6057	-122.517	1525399	20170330	https://efoodalert.wordpress.com/2017/03/29/norovirus-contaminated-oysters-sicken-hundreds-in-canada-usa/
641850898	20170330	201703	2017	2017.2466	CANGOV	CANADA	CAN					GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-6.72963400236127	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	3	Samish Bay, Washington, United States	US	USWA	48.6057	-122.517	1525399	20170330	https://efoodalert.wordpress.com/2017/03/29/norovirus-contaminated-oysters-sicken-hundreds-in-canada-usa/
641850946	20170330	201703	2017	2017.2466	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-3.50235232618924	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	https://www.juancole.com/?p=167458&text=Why%20would%20Trump%20Spend%20$54%20Billion%20More%20on%20the%20Pentagon?%20To%20Start%20a%20War,%20Obviously.
641850948	20170330	201703	2017	2017.2466	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	051	051	05	1	3.4	10	1	10	0.30864197530864	1	China	CH	CH	35	105	CH	2	Wyoming, United States	US	USWY	42.7475	-107.209	WY	2	Wyoming, United States	US	USWY	42.7475	-107.209	WY	20170330	http://ekosvoice.com/2017/03/30/china-urges-trump-to-honour-united-states-commitment-to.html
641850954	20170330	201703	2017	2017.2466	CHNGOV	XI JINPING	CHN					GOV			CHNGOV	CHINA	CHN					GOV			0	042	042	04	1	1.9	2	1	2	-3.50235232618924	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	https://www.juancole.com/?p=167458&text=Why%20would%20Trump%20Spend%20$54%20Billion%20More%20on%20the%20Pentagon?%20To%20Start%20a%20War,%20Obviously.
641850957	20170330	201703	2017	2017.2466	CHNGOV	CHINA	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			0	043	043	04	1	2.8	2	1	2	-3.50235232618924	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	https://www.juancole.com/?p=167458&text=Why%20would%20Trump%20Spend%20$54%20Billion%20More%20on%20the%20Pentagon?%20To%20Start%20a%20War,%20Obviously.
641851028	20170330	201703	2017	2017.2466	CVL	TRAVELER						CVL													0	014	014	01	1	0.0	1	1	1	1.06075216972035	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170330	http://www.hospitality-industry.com/index.php/news/comments/ficci-avalon-releases-knowledge-paper-on-the-future-of-travel
641851224	20170330	201703	2017	2017.2466	GBR	UNITED KINGDOM	GBR																		1	190	190	19	4	-10.0	2	1	2	-0.75187969924812	1	Canada	CA	CA	60	-95	CA	0							3	Bloomington, Indiana, United States	US	USIN	39.1653	-86.5264	431207	20170330	http://www.prweb.com/releases/battleworn/chantelletaylor/prweb14199000.htm
641851350	20170330	201703	2017	2017.2466	GOV	PRESIDENT						GOV			BUS	BUSINESS						BUS			1	010	010	01	1	0.0	6	1	6	2.77324632952692	3	Duluth, Minnesota, United States	US	USMN	46.7833	-92.1066	661145	4	Great Lakes, Canada (general), Canada	CA	CA00	45	-85	-565579	4	Great Lakes, Canada (general), Canada	CA	CA00	45	-85	-565579	20170330	http://www.railpage.com.au/news/s/twin-ports-look-to-be-more-competitive-with-new-rail-partnership
641851629	20170330	201703	2017	2017.2466	JPN	JAPAN	JPN								BUS	COMPANY						BUS			0	010	010	01	1	0.0	4	1	4	2.77324632952692	3	Duluth, Minnesota, United States	US	USMN	46.7833	-92.1066	661145	4	Great Lakes, Canada (general), Canada	CA	CA00	45	-85	-565579	4	Great Lakes, Canada (general), Canada	CA	CA00	45	-85	-565579	20170330	http://www.railpage.com.au/news/s/twin-ports-look-to-be-more-competitive-with-new-rail-partnership
641851825	20170330	201703	2017	2017.2466	MEX	MEXICO	MEX								CRM	DRUG KINGPIN						CRM			1	090	090	09	2	-2.0	8	4	8	-1.47212194143602	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://y105music.com/michael-bay-el-chapo-movie/
641851826	20170330	201703	2017	2017.2466	MEX	MEXICO	MEX								MEXCRM	MEXICO	MEX					CRM			1	090	090	09	2	-2.0	8	4	8	-1.47212194143602	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://y105music.com/michael-bay-el-chapo-movie/
641851827	20170330	201703	2017	2017.2466	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	173	173	17	4	-5.0	8	4	8	-1.47212194143602	1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Mexico	MX	MX	23	-102	MX	20170330	http://y105music.com/michael-bay-el-chapo-movie/
641851919	20170330	201703	2017	2017.2466	NGA	NIGERIAN	NGA								CVL	RESIDENTS						CVL			1	112	112	11	3	-2.0	10	1	10	-13.2558139534884	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170330	http://www.pressreleasepoint.com/india-ignores-its-own-hate-crimes
641852276	20170330	201703	2017	2017.2466	USA	THE US	USA																		0	043	043	04	1	2.8	4	1	4	-2.93040293040293	2	Louisiana, United States	US	USLA	31.1801	-91.8749	LA	0							1	China	CH	CH	35	105	CH	20170330	http://thehayride.com/2017/03/cassidy-to-reduce-carbon-emissions-we-need-more-manufacturing/
641852323	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	043	043	04	1	2.8	2	1	2	-3.50235232618924	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	https://www.juancole.com/?p=167458&text=Why%20would%20Trump%20Spend%20$54%20Billion%20More%20on%20the%20Pentagon?%20To%20Start%20a%20War,%20Obviously.
641852325	20170330	201703	2017	2017.2466	USA	SAN FRANCISCO	USA								CHN	CHINA	CHN								1	173	173	17	4	-5.0	4	2	4	6.76655033628839	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Huangdi, Fujian, China	CH	CH07	25.5931	117.023	6060698	1	Singapore	SN	SN	1.3667	103.8	SN	20170330	http://www.chinadaily.com.cn/china/2017-03/30/content_28740634.htm
641852343	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								GBR	BRITON	GBR								1	020	020	02	1	3.0	4	2	4	-2.57218014195844	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170330	http://www.independent.com.mt/articles/2017-03-30/world-news/Essay-Britain-strikes-historic-blow-to-EU-will-go-it-alone-6736172286
641852344	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	012	012	01	1	-0.4	2	1	2	-2.93040293040293	1	China	CH	CH	35	105	CH	2	Louisiana, United States	US	USLA	31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA	31.1801	-91.8749	LA	20170330	http://thehayride.com/2017/03/cassidy-to-reduce-carbon-emissions-we-need-more-manufacturing/
641852400	20170330	201703	2017	2017.2466	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	2.77324632952692	3	Duluth, Minnesota, United States	US	USMN	46.7833	-92.1066	661145	3	Duluth, Minnesota, United States	US	USMN	46.7833	-92.1066	661145	4	Great Lakes, Canada (general), Canada	CA	CA00	45	-85	-565579	20170330	http://www.railpage.com.au/news/s/twin-ports-look-to-be-more-competitive-with-new-rail-partnership
641855866	20170228	201702	2017	2017.1589	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-4.65116279069767	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	20170330	http://www.dailymail.co.uk/news/article-4362738/Mexican-state-prosecutor-charged-drug-smuggling-US.html
641855880	20170323	201703	2017	2017.2274	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								1	040	040	04	1	1.0	10	1	10	-4.21052631578947	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	https://www.bloomberg.com/politics/articles/2017-03-30/china-s-xi-to-meet-trump-next-week-at-mar-a-lago-xinhua-reports
641855888	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	0.14771048744461	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Canada	CA	CA	60	-95	CA	20170330	http://www.afr.com/news/politics/world/ivanka-trump-shifting-plans-will-become-a-federal-employee-20170330-gv9uyn
641855890	20170323	201703	2017	2017.2274	USA	FLORIDA	USA								CHN	CHINA	CHN								1	040	040	04	1	1.0	115	15	115	-0.930630572280356	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170330	http://in.reuters.com/article/china-usa-idINKBN1710PJ
641855891	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	040	040	04	1	1.0	38	13	38	-0.925663403063981	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://in.reuters.com/article/china-usa-idINKBN1710PJ
641855924	20170330	201703	2017	2017.2466											CHN	CHINESE	CHN								1	036	036	03	1	4.0	4	1	4	3.16529894490035	0							1	China	CH	CH	35	105	CH	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170330	http://cad.digitalmedianet.com/articles/viewarticle.jsp?type=news&id=4886629
641855959	20170330	201703	2017	2017.2466											EDU	STUDENT						EDU			0	043	043	04	1	2.8	22	11	22	2.05994799075131	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170330	http://www.tahlequahdailypress.com/news/nsu-program-lets-even-non-students-travel-abroad/article_04564ec1-f9ce-59b1-9fee-e773a223eebd.html
641856019	20170330	201703	2017	2017.2466											MEX	MEXICO	MEX								1	112	112	11	3	-2.0	1	1	1	-4.65116279069767	0							4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	http://www.dailymail.co.uk/news/article-4362738/Mexican-state-prosecutor-charged-drug-smuggling-US.html
641856289	20170330	201703	2017	2017.2466	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-0.65217391304348	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170330	http://www.4-traders.com/GLAXOSMITHKLINE-PLC-9590199/news/GSK-s-new-CEO-gets-short-term-win-from-generic-Advair-delay-24129018/
641856336	20170330	201703	2017	2017.2466	CHN	CHINA	CHN								GOV	AMBASSADOR						GOV			0	020	020	02	1	3.0	2	1	2	-7.63157894736844	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170330	http://news.lycos.com/topnews/philippine-lawmaker-pushes-for-duterte-impeachment-over-defeatist-china-stance-83f1db0e1492ff97e3602e4429fadd53/
641856337	20170330	201703	2017	2017.2466	CHN	BEIJING	CHN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	18	10	18	-0.933559331868017	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://in.reuters.com/article/china-usa-idINKBN1710PJ
641856340	20170330	201703	2017	2017.2466	CHN	CHINESE	CHN								GOV	GOVERNANCE						GOV			0	043	043	04	1	2.8	8	1	8	2.46516613076098	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170330	http://www.dailyprincetonian.com/article/2017/03/pucc-global-governance-forum
641856342	20170330	201703	2017	2017.2466	CHN	CHINESE	CHN								GOV	GOVERNANCE						GOV			0	043	043	04	1	2.8	2	1	2	2.46516613076098	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170330	http://www.dailyprincetonian.com/article/2017/03/pucc-global-governance-forum
641856369	20170330	201703	2017	2017.2466	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	17	11	17	-0.732359438779246	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170330	http://in.reuters.com/article/china-usa-idINKBN1710PJ
641856371	20170330	201703	2017	2017.2466	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	12	1	12	3.16529894490035	1	China	CH	CH	35	105	CH	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170330	http://cad.digitalmedianet.com/articles/viewarticle.jsp?type=news&id=4886629
