633415806	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	192	192	19	4	-9.5	8	3	8	-3.64798220046112	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170304	https://www.yahoo.com/news/exclusive-trump-administration-considering-separating-women-children-mexico-001114291.html
633415807	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	192	192	19	4	-9.5	6	2	6	-3.65523614640747	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170304	https://www.yahoo.com/news/exclusive-trump-administration-considering-separating-women-children-mexico-001114291.html
633415846	20170304	201703	2017	2017.1753	USA	NEW YORK	USA								JUD	FEDERAL JUDGE						JUD			1	051	051	05	1	3.4	10	1	10	-5.95238095238095	2	Louisiana, United States	US	USLA	31.1801	-91.8749	LA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170304	https://www.law360.com/articles/897969/5th-circ-won-t-revive-la-levee-board-s-coastal-damage-suit
633415871	20170304	201703	2017	2017.1753	USA	CALIFORNIA	USA								MEX	TIJUANA	MEX								0	0214	021	02	1	3.4	4	1	4	-5.42099192618224	2	California, United States	US	USCA	36.17	-119.746	CA	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	20170304	http://www.newsradioklbj.com/news/latest-news/national-headline-news/mexican-sewage-spill-flares-us-noses-and-tempers
633415872	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	031	031	03	1	5.2	3	1	3	-3.09278350515464	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170304	http://www.mankatofreepress.com/news/local_news/poll-u-s-shouldn-t-build-that-wall/article_c516ae12-0039-11e7-919b-ef134cdf8e57.html
633415889	20170304	201703	2017	2017.1753	USA	MASSACHUSETTS	USA								REF	REFUGEE						REF			0	036	036	03	1	4.0	1	1	1	0.41841004184101	1	Mexico	MX	MX	23	-102	MX	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	1	Mexico	MX	MX	23	-102	MX	20170304	http://www.unionleader.com/article/20170303/NEWS20/170309805/0/FRONTPAGE
633416014	20170304	201703	2017	2017.1753	USAGOV	UNITED STATES	USA					GOV			CVL	NATIONALS						CVL			0	042	042	04	1	1.9	2	1	2	-0.22727272727273	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170304	http://www.india.com/news/agencies/jaishankar-discusses-terrorism-afghanistan-with-u-s-officials-1891403/
633416015	20170304	201703	2017	2017.1753	USAGOV	UNITED STATES	USA					GOV			CVL	NATIONALS						CVL			0	043	043	04	1	2.8	2	1	2	-0.22727272727273	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	20170304	http://www.india.com/news/agencies/jaishankar-discusses-terrorism-afghanistan-with-u-s-officials-1891403/
633416299	20170304	201703	2017	2017.1753											GOV	AUTHORITIES						GOV			0	043	043	04	1	2.8	2	1	2	-9.44566740044027	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	Mexico	MX	MX	23	-102	MX	20170304	http://www.nwitimes.com/news/local/crime-and-courts/today-s-region-crime-roundup-police-looking-for-tips-after/collection_02d97b97-d01f-5f34-b9b9-8422ad8dcbce.html
633416820	20170304	201703	2017	2017.1753	EDU	SCHOOL						EDU			MEX	MEXICO	MEX								1	043	043	04	1	2.8	1	1	1	0.80645161290322	3	Morse High School, Maine, United States	US	USME	43.9142	-69.8206	571702	1	Mexico	MX	MX	23	-102	MX	3	Morse High School, Maine, United States	US	USME	43.9142	-69.8206	571702	20170304	http://www.sandiegouniontribune.com/military/honor/sd-me-peralta-commission-20170303-story.html
633416953	20170304	201703	2017	2017.1753	GOV	AUTHORITIES						GOV													0	042	042	04	1	1.9	2	1	2	-9.44566740044027	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							1	Mexico	MX	MX	23	-102	MX	20170304	http://www.nwitimes.com/news/local/crime-and-courts/today-s-region-crime-roundup-police-looking-for-tips-after/collection_02d97b97-d01f-5f34-b9b9-8422ad8dcbce.html
633416974	20170304	201703	2017	2017.1753	GOV	AUTHORITIES						GOV													0	160	160	16	4	-4.0	2	1	2	-9.44566740044027	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							1	Mexico	MX	MX	23	-102	MX	20170304	http://www.nwitimes.com/news/local/crime-and-courts/today-s-region-crime-roundup-police-looking-for-tips-after/collection_02d97b97-d01f-5f34-b9b9-8422ad8dcbce.html
633416989	20170304	201703	2017	2017.1753	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								0	014	014	01	1	0.0	1	1	1	-4.91071428571428	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170304	http://slinkingtowardretirement.com/?p=262914
633417042	20170304	201703	2017	2017.1753	GOV	AUTHORITIES						GOV			MEX	MEXICO	MEX								0	080	080	08	2	5.0	2	1	2	-9.44566740044027	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170304	http://www.nwitimes.com/news/local/crime-and-courts/today-s-region-crime-roundup-police-looking-for-tips-after/collection_02d97b97-d01f-5f34-b9b9-8422ad8dcbce.html
633417052	20170304	201703	2017	2017.1753	GOV	PRESIDENT						GOV			PRK	NORTH KOREA	PRK								0	040	040	04	1	1.0	1	1	1	-4.91071428571428	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170304	http://slinkingtowardretirement.com/?p=262914
633417332	20170304	201703	2017	2017.1753	JUD	STATE SUPREME COURT						JUD			USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	2	1	2	-1.81818181818182	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170304	https://www.law360.com/articles/898216/del-justices-uphold-chancery-ax-of-qualcomm-antitrust-suit
633417448	20170304	201703	2017	2017.1753	MEX	MEXICAN	MEX								USA	PHILADELPHIA	USA								1	010	010	01	1	0.0	4	1	4	-1.20845921450151	1	Mexico	MX	MX	23	-102	MX	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170304	http://philadelphia.cbslocal.com/2017/03/03/mexico-opens-center-of-defense-in-philadelphia/
633417452	20170304	201703	2017	2017.1753	MEX	MEXICO	MEX								USACVL	SAN DIEGO	USA					CVL			1	042	042	04	1	1.9	2	1	2	0.80645161290322	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	Morse High School, Maine, United States	US	USME	43.9142	-69.8206	571702	20170304	http://www.sandiegouniontribune.com/military/honor/sd-me-peralta-commission-20170303-story.html
633417604	20170304	201703	2017	2017.1753	PRK	NORTH KOREA	PRK								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	1	1	1	-4.91071428571428	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170304	http://slinkingtowardretirement.com/?p=262914
633417760	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	4	1	4	0.61532090010944	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170304	http://www.wacotrib.com/news/politics/flores-engages-with-voters-plans-mid-april-town-hall/article_931a724f-3b7e-562f-9fc3-b822b2bd1bb4.html
633417914	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	112	112	11	3	-2.0	4	1	4	-6.61322645290581	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	20170304	http://montrealgazette.com/news/local-news/police-search-for-more-victims-of-priest-charged-with-sexual-offences
633417918	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA								COP	POLICE						COP			0	036	036	03	1	4.0	4	1	4	-6.61322645290581	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	20170304	http://montrealgazette.com/news/local-news/police-search-for-more-victims-of-priest-charged-with-sexual-offences
633418016	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	2	1	2	0.80645161290322	3	Morse High School, Maine, United States	US	USME	43.9142	-69.8206	571702	1	Mexico	MX	MX	23	-102	MX	3	Morse High School, Maine, United States	US	USME	43.9142	-69.8206	571702	20170304	http://www.sandiegouniontribune.com/military/honor/sd-me-peralta-commission-20170303-story.html
633418017	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	2	1	2	0.80645161290322	3	Morse High School, Maine, United States	US	USME	43.9142	-69.8206	571702	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170304	http://www.sandiegouniontribune.com/military/honor/sd-me-peralta-commission-20170303-story.html
633418037	20170304	201703	2017	2017.1753	USA	UNITED STATES	USA								PRK	NORTH KOREA	PRK								0	100	100	10	3	-5.0	1	1	1	-4.91071428571428	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170304	http://slinkingtowardretirement.com/?p=262914
633418038	20170304	201703	2017	2017.1753	USA	WASHINGTON	USA								PRK	NORTH KOREA	PRK								0	113	113	11	3	-2.0	2	1	2	-4.91071428571428	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170304	http://slinkingtowardretirement.com/?p=262914
633418098	20170304	201703	2017	2017.1753	USACVL	SAN DIEGO	USA					CVL			MEX	MEXICO	MEX								1	043	043	04	1	2.8	2	1	2	0.80645161290322	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	3	Morse High School, Maine, United States	US	USME	43.9142	-69.8206	571702	20170304	http://www.sandiegouniontribune.com/military/honor/sd-me-peralta-commission-20170303-story.html
633418101	20170304	201703	2017	2017.1753	USAEDU	SAN DIEGO	USA					EDU			MEX	MEXICO	MEX								1	043	043	04	1	2.8	2	1	2	0.80645161290322	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	3	Morse High School, Maine, United States	US	USME	43.9142	-69.8206	571702	20170304	http://www.sandiegouniontribune.com/military/honor/sd-me-peralta-commission-20170303-story.html
633420304	20170304	201703	2017	2017.1753											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	1	1	1	0.40485829959514	0							3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633420414	20170304	201703	2017	2017.1753											USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	1.47275405007364	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170304	http://www.houstonchronicle.com/entertainment/restaurants-bars/bbq/article/At-Smokestak-a-brash-evolution-of-barbecue-in-10975869.php
633420643	20170304	201703	2017	2017.1753	CAN	CANADA	CAN								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	-0.66518847006652	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170304	http://www.cheknews.ca/schwarzenegger-on-celebrity-apprentice-i-quit-284144/
633420647	20170304	201703	2017	2017.1753	CAN	CANADA	CAN								MED	TELEVISION						MED			0	193	193	19	4	-10.0	2	1	2	1.45833333333334	4	Maple Bay, British Columbia, Canada	CA	CA02	48.8167	-123.6	-568689	3	Cedar Cove, California, United States	US	USCA	41.8421	-122.874	258112	4	Maple Bay, British Columbia, Canada	CA	CA02	48.8167	-123.6	-568689	20170304	http://www.cheknews.ca/exclusive-oscar-winner-casey-affleck-shoot-movie-maple-bay-284169/
633420648	20170304	201703	2017	2017.1753	CAN	CANADA	CAN								MED	MEDIA						MED			0	193	193	19	4	-10.0	4	1	4	-0.66518847006652	1	Canada	CA	CA	60	-95	CA	2	California, United States	US	USCA	36.17	-119.746	CA	1	Canada	CA	CA	60	-95	CA	20170304	http://www.cheknews.ca/schwarzenegger-on-celebrity-apprentice-i-quit-284144/
633420653	20170304	201703	2017	2017.1753	CAN	CANADA	CAN								USA	HAWAII	USA								1	051	051	05	1	3.4	1	1	1	-4.35875943000838	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170304	http://www.anti-semitism.net/libya/why-does-the-us-continue-to-arm-terrorists-in-syria-the-nation.php
633420654	20170304	201703	2017	2017.1753	CAN	CANADA	CAN								USA	HAWAII	USA								1	051	051	05	1	3.4	1	1	1	-4.35875943000838	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Syria	SY	SY	35	38	SY	20170304	http://www.anti-semitism.net/libya/why-does-the-us-continue-to-arm-terrorists-in-syria-the-nation.php
633420655	20170304	201703	2017	2017.1753	CAN	CANADA	CAN								USA	HAWAII	USA								1	060	060	06	2	6.0	1	1	1	-4.35875943000838	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170304	http://www.anti-semitism.net/libya/why-does-the-us-continue-to-arm-terrorists-in-syria-the-nation.php
633420656	20170304	201703	2017	2017.1753	CAN	CANADA	CAN								USA	HAWAII	USA								1	060	060	06	2	6.0	1	1	1	-4.35875943000838	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Syria	SY	SY	35	38	SY	20170304	http://www.anti-semitism.net/libya/why-does-the-us-continue-to-arm-terrorists-in-syria-the-nation.php
633421070	20170304	201703	2017	2017.1753	FRA	ORLEANS	FRA																		1	040	040	04	1	1.0	2	1	2	0.40485829959514	1	India	IN	IN	20	77	IN	0							3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421083	20170304	201703	2017	2017.1753	FRA	ORLEANS	FRA								AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	2	1	2	0.40485829959514	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421084	20170304	201703	2017	2017.1753	FRA	ORLEANS	FRA								AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	1	1	1	0.40485829959514	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421117	20170304	201703	2017	2017.1753	GBR	UNITED KINGDOM	GBR								BUS	INVESTOR						BUS			1	071	071	07	2	7.4	2	1	2	0.78328981723238	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170304	http://www.einnews.com/pr_news/369308374/onex-completes-acquisition-of-parkdean-resorts
633421127	20170304	201703	2017	2017.1753	GBR	LONDON	GBR								JPN	JAPANESE	JPN								1	051	051	05	1	3.4	1	1	1	1.47275405007364	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170304	http://www.houstonchronicle.com/entertainment/restaurants-bars/bbq/article/At-Smokestak-a-brash-evolution-of-barbecue-in-10975869.php
633421132	20170304	201703	2017	2017.1753	GBR	UNITED KINGDOM	GBR								PTY	POLITICIAN									0	051	051	05	1	3.4	2	1	2	-0.98403267731155	4	Waltham, Leicestershire, United Kingdom	UK	UKH5	52.8	-0.8	-2610829	4	Waltham, Leicestershire, United Kingdom	UK	UKH5	52.8	-0.8	-2610829	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	20170304	http://media.wrko.com/a/118603500/paul-ryan-wants-to-pass-obamacare-lite-rand-paul-says-no-3-3-17.htm
633421172	20170304	201703	2017	2017.1753	GOV	PRESIDENT						GOV													0	042	042	04	1	1.9	1	1	1	0.40485829959514	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	0							1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421195	20170304	201703	2017	2017.1753	GOV	AUTHORITIES						GOV													1	190	190	19	4	-10.0	8	3	8	-7.10643078539089	1	Mexico	MX	MX	23	-102	MX	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170304	https://www.rt.com/usa/379404-deport-el-chapo-immigration-cases/
633421209	20170304	201703	2017	2017.1753	GOV	PRESIDENT						GOV			CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	-0.66518847006652	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170304	http://www.cheknews.ca/schwarzenegger-on-celebrity-apprentice-i-quit-284144/
633421237	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	046	046	04	1	7.0	2	1	2	1.07334525939177	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170304	http://www.neworleanssun.com/index.php/sid/252173173
633421238	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	046	046	04	1	7.0	4	1	4	0.739101779493455	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421239	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	046	046	04	1	7.0	15	5	15	0.001477793313554	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	20170304	http://www.dnaindia.com/india/report-jaishankar-discusses-terrorism-afghanistan-with-us-officials-2342043
633421262	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			LEG	CONGRESS						LEG			0	040	040	04	1	1.0	6	1	6	0.40485829959514	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421263	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			LEG	CONGRESS						LEG			0	040	040	04	1	1.0	2	1	2	0.40485829959514	1	India	IN	IN	20	77	IN	1	Afghanistan	AF	AF	33	65	AF	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421264	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			LEG	CONGRESS						LEG			0	040	040	04	1	1.0	30	5	30	0.001477793313554	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170304	http://www.dnaindia.com/india/report-jaishankar-discusses-terrorism-afghanistan-with-us-officials-2342043
633421271	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			LEG	HOUSE SPEAKER						LEG			0	046	046	04	1	7.0	4	1	4	0.739101779493455	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421272	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			LEG	HOUSE SPEAKER						LEG			0	046	046	04	1	7.0	2	1	2	1.07334525939177	1	India	IN	IN	20	77	IN	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170304	http://www.neworleanssun.com/index.php/sid/252173173
633421273	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			LEG	HOUSE SPEAKER						LEG			0	046	046	04	1	7.0	3	1	3	0.24213075060533	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	20170304	http://www.dnaindia.com/india/report-jaishankar-discusses-terrorism-afghanistan-with-us-officials-2342043
633421325	20170304	201703	2017	2017.1753	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	0.40485829959514	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421326	20170304	201703	2017	2017.1753	GOV	PRESIDENT						GOV			USA	CINCINNATI	USA								0	042	042	04	1	1.9	2	1	2	0.40485829959514	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421329	20170304	201703	2017	2017.1753	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	1.07334525939177	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173173
633421338	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			USAGOV	UNITED STATES	USA					GOV			0	046	046	04	1	7.0	1	1	1	0.40485829959514	1	India	IN	IN	20	77	IN	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421345	20170304	201703	2017	2017.1753	GOV	FOREIGN SECRETARY						GOV			USALEG	UNITED STATES	USA					LEG			0	046	046	04	1	7.0	1	1	1	0.40485829959514	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421376	20170304	201703	2017	2017.1753	GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		GOV	FOREIGN SECRETARY						GOV			0	046	046	04	1	7.0	3	1	3	0.40485829959514	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421377	20170304	201703	2017	2017.1753	GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		GOV	FOREIGN SECRETARY						GOV			0	046	046	04	1	7.0	15	5	15	0.001477793313554	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170304	http://www.dnaindia.com/india/report-jaishankar-discusses-terrorism-afghanistan-with-us-officials-2342043
633421596	20170304	201703	2017	2017.1753	JUD	LAWYER						JUD			MEX	MEXICAN	MEX								0	013	013	01	1	0.4	1	1	1	-7.06638115631692	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170304	https://www.rt.com/usa/379404-deport-el-chapo-immigration-cases/
633421690	20170304	201703	2017	2017.1753	LEG	CONGRESS						LEG			GOV	FOREIGN SECRETARY						GOV			0	040	040	04	1	1.0	6	1	6	0.40485829959514	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421692	20170304	201703	2017	2017.1753	LEG	CONGRESS						LEG			GOV	FOREIGN SECRETARY						GOV			0	040	040	04	1	1.0	2	1	2	0.40485829959514	1	Afghanistan	AF	AF	33	65	AF	1	India	IN	IN	20	77	IN	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170304	http://www.neworleanssun.com/index.php/sid/252173255
633421694	20170304	201703	2017	2017.1753	LEG	CONGRESS						LEG			GOV	FOREIGN SECRETARY						GOV			0	040	040	04	1	1.0	30	5	30	0.001477793313554	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	20170304	http://www.dnaindia.com/india/report-jaishankar-discusses-terrorism-afghanistan-with-us-officials-2342043
633421700	20170304	201703	2017	2017.1753	LEG	HOUSE SPEAKER						LEG			GOV	FOREIGN SECRETARY						GOV			0	046	046	04	1	7.0	3	1	3	0.40485829959514	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170304	http://www.neworleanssun.com/index.php/sid/252173255
