630387073	20170223	201702	2017	2017.1452	IGOUNO	UNITED NATIONS		UNO				IGO			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	1	1	1	-3.49877949552481	2	California, United States	US	USCA	36.17	-119.746	CA	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170223	http://www.theglobeandmail.com/news/world/trumps-threat-of-mass-deportation-fills-mexican-migrant-towns-with-fear/article34116466/
630387180	20170223	201702	2017	2017.1452	JUD	ATTORNEY						JUD			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	2	1	2	-4.8076923076923	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170223	http://www.sacbee.com/news/local/article134385984.html
630387356	20170223	201702	2017	2017.1452	MEX	MEXICO	MEX																		0	172	172	17	4	-5.0	2	1	2	-3.49877949552481	4	San Luis De La Paz, Guerrero, Mexico	MX	MX12	21.3	-100.517	-1698730	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170223	http://www.theglobeandmail.com/news/world/trumps-threat-of-mass-deportation-fills-mexican-migrant-towns-with-fear/article34116466/
630387360	20170223	201702	2017	2017.1452	MEX	MEXICO CITY	MEX								CVL	IMMIGRANT						CVL			1	111	111	11	3	-2.0	37	4	37	-5.46439773599547	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170223	http://www.sinarharian.com.my/eng/mexico-rejects-new-us-border-policy-1.633110
630387368	20170223	201702	2017	2017.1452	MEX	MEXICAN	MEX								USA	AMERICAN	USA								0	112	112	11	3	-2.0	3	1	3	-3.87596899224806	1	Mexico	MX	MX	23	-102	MX	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170223	http://610kvnu.com/world/90c6bd6e396d0cdbdd58dc8f3b828dd8
630387371	20170223	201702	2017	2017.1452	MEXCVL	MEXICO	MEX					CVL			MEX	MEXICAN	MEX								1	130	130	13	3	-4.4	1	1	1	-3.49877949552481	4	San Luis De La Paz, Guerrero, Mexico	MX	MX12	21.3	-100.517	-1698730	4	San Luis De La Paz, Guerrero, Mexico	MX	MX12	21.3	-100.517	-1698730	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170223	http://www.theglobeandmail.com/news/world/trumps-threat-of-mass-deportation-fills-mexican-migrant-towns-with-fear/article34116466/
630387419	20170223	201702	2017	2017.1452	MNCUSA	GENERAL ELECTRIC	USA					MNC			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-0.81521739130435	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	1	Italy	IT	IT	42.8333	12.8333	IT	1	China	CH	CH	35	105	CH	20170223	https://www.investing.com/news/stock-market-news/trump-seeks-jobs-advice-from-some-firms-that-offshore-u.s.-work-461552
630387520	20170223	201702	2017	2017.1452	OPP	PROTESTER						OPP			MEXGOV	MEXICO	MEX					GOV			0	140	140	14	3	-6.5	2	1	2	-4.52538631346579	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170223	http://m.themalaymailonline.com/opinion/new-york-times/article/the-death-of-compassion-charles-m.-blow
630387553	20170223	201702	2017	2017.1452	PAKCVL	PAKISTAN	PAK					CVL													1	090	090	09	2	-2.0	2	1	2	-4.86486486486487	1	United States	US	US	38	-97	US	0							1	United Kingdom	UK	UK	54	-2	UK	20170223	http://nation.com.pk/columns/23-Feb-2017/kunan-poshpora-and-beyond
630387637	20170223	201702	2017	2017.1452	REF	REFUGEE						REF			UAF	TERRORIST						UAF			0	0233	023	02	1	3.4	2	1	2	-1.00939784197702	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	20170223	http://thesaker.is/american-fascists-co-opt-trump-protests-hiding-inside-civil-rights-movement/
630387638	20170223	201702	2017	2017.1452	REF	REFUGEE						REF			UAF	TERRORIST						UAF			0	0233	023	02	1	3.4	1	1	1	-1.00939784197702	1	United Kingdom	UK	UK	54	-2	UK	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	20170223	http://thesaker.is/american-fascists-co-opt-trump-protests-hiding-inside-civil-rights-movement/
630387641	20170223	201702	2017	2017.1452	REF	REFUGEE						REF			UAF	TERRORIST						UAF			0	042	042	04	1	1.9	2	1	2	-1.00939784197702	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	20170223	http://thesaker.is/american-fascists-co-opt-trump-protests-hiding-inside-civil-rights-movement/
630387642	20170223	201702	2017	2017.1452	REF	REFUGEE						REF			UAF	TERRORIST						UAF			0	042	042	04	1	1.9	1	1	1	-1.00939784197702	1	United Kingdom	UK	UK	54	-2	UK	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	20170223	http://thesaker.is/american-fascists-co-opt-trump-protests-hiding-inside-civil-rights-movement/
630387746	20170223	201702	2017	2017.1452	UAF	TERRORIST						UAF													0	042	042	04	1	1.9	3	1	3	-1.00939784197702	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							1	United Kingdom	UK	UK	54	-2	UK	20170223	http://thesaker.is/american-fascists-co-opt-trump-protests-hiding-inside-civil-rights-movement/
630387763	20170223	201702	2017	2017.1452	UAF	TERRORIST						UAF			REF	REFUGEE						REF			0	043	043	04	1	2.8	2	1	2	-1.00939784197702	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	20170223	http://thesaker.is/american-fascists-co-opt-trump-protests-hiding-inside-civil-rights-movement/
630387764	20170223	201702	2017	2017.1452	UAF	TERRORIST						UAF			REF	REFUGEE						REF			0	043	043	04	1	2.8	1	1	1	-1.00939784197702	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170223	http://thesaker.is/american-fascists-co-opt-trump-protests-hiding-inside-civil-rights-movement/
630387779	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	1	1	1	2.23463687150838	3	Smithsonian Institution, District of Columbia, United States	US	USDC	38.8887	-77.0258	531840	0							1	China	CH	CH	35	105	CH	20170223	http://news.xinhuanet.com/english/2017-02/23/c_136079107.htm
630387802	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	China	CH	CH	35	105	CH	20170223	http://wavy.com/2017/02/22/group-questioning-trump-gains-popularity-trump-supporters-plan-march/
630387836	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	1	1	1	-4.56928838951311	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	0							4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170223	http://ipolitics.ca/2017/02/22/sorry-tony-theres-no-easy-fix-for-the-border-hopping-problem/
630387848	20170223	201702	2017	2017.1452	USA	AMERICAN	USA																		1	174	174	17	4	-5.0	8	1	8	-4.57317073170732	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170223	http://ipolitics.ca/2017/02/22/opinion-brief-wednesday-february-22-2017/
630387873	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	-2.54545454545455	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	4	Indian Brook, Nova Scotia, Canada	CA	CA07	46.3667	-60.5167	-566565	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	20170223	http://www.huffingtonpost.ca/2017/02/22/snow-sculptures-mmiw_n_14946918.html
630387874	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	-2.54545454545455	1	United States	US	US	38	-97	US	4	Indian Brook, Nova Scotia, Canada	CA	CA07	46.3667	-60.5167	-566565	4	Indian Brook, Nova Scotia, Canada	CA	CA07	46.3667	-60.5167	-566565	20170223	http://www.huffingtonpost.ca/2017/02/22/snow-sculptures-mmiw_n_14946918.html
630387875	20170223	201702	2017	2017.1452	USA	VERMONT	USA								CAN	CANADA	CAN								1	192	192	19	4	-9.5	1	1	1	-4.56928838951311	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Yazidi, Abyan, Yemen	YM	YM01	13.7833	45.3667	-3182354	20170223	http://ipolitics.ca/2017/02/22/sorry-tony-theres-no-easy-fix-for-the-border-hopping-problem/
630387876	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	192	192	19	4	-9.5	2	1	2	-4.56928838951311	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20170223	http://ipolitics.ca/2017/02/22/sorry-tony-theres-no-easy-fix-for-the-border-hopping-problem/
630387878	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								CAN	TORONTO	CAN								1	193	193	19	4	-10.0	2	1	2	0.24509803921569	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170223	http://www.vulture.com/2017/02/gina-torres-impeccable-side-eye-may-return-in-suits-spinoff.html
630387880	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	036	036	03	1	4.0	6	3	6	-0.870708784341623	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170223	https://www.investing.com/news/stock-market-news/trump-seeks-jobs-advice-from-some-firms-that-offshore-u.s.-work-461552
630387881	20170223	201702	2017	2017.1452	USA	WASHINGTON	USA								CHN	CHINA	CHN								1	042	042	04	1	1.9	16	2	16	1.37365909070089	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Sichuan, Gansu, China	CH	CH15	35.1221	105.48	10650455	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	20170223	http://english.jschina.com.cn/./20322/201702/t20170223_3676020.shtml
630387935	20170223	201702	2017	2017.1452	USA	MIAMI	USA								GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	2	1	2	-6.13496932515337	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	United Kingdom	UK	UK	54	-2	UK	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170223	https://www.law360.com/articles/894738/feds-seek-to-reduce-rothstein-fund-manager-s-sentence
630387936	20170223	201702	2017	2017.1452	USA	MIAMI	USA								GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	2	1	2	-6.13496932515337	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170223	https://www.law360.com/articles/894738/feds-seek-to-reduce-rothstein-fund-manager-s-sentence
630387988	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	070	070	07	2	7.0	2	1	2	-3.21543408360128	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170223	http://www.theday.com/nationworld/20170222/trump-sends-top-aides-to-mexico-amid-deep-strains-with-us
630387990	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	190	190	19	4	-10.0	1	1	1	-4.8076923076923	3	Elk Grove, California, United States	US	USCA	38.4088	-121.372	277506	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170223	http://www.sacbee.com/news/local/article134385984.html
630387994	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								MNCUSA	GENERAL ELECTRIC	USA					MNC			0	036	036	03	1	4.0	2	1	2	-0.81521739130435	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170223	https://www.investing.com/news/stock-market-news/trump-seeks-jobs-advice-from-some-firms-that-offshore-u.s.-work-461552
630387995	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA								MNCUSA	GENERAL ELECTRIC	USA					MNC			0	036	036	03	1	4.0	6	3	6	-1.05973445627474	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170223	http://www.metro.us/news/trump-to-seek-jobs-advice-from-firms-that-offshore-u-s-work/NHFqbv---5UYqXv16L94EJ_iiPiBGMQ/
630388085	20170223	201702	2017	2017.1452	USAGOV	UNITED STATES	USA					GOV			CAN	CANADIAN	CAN								0	0831	083	08	2	5.0	2	1	2	-2.14917825537295	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	20170223	http://ipolitics.ca/2017/02/22/trudeaus-border-bill-is-a-sellout-of-our-sovereignty/
630389269	20170223	201702	2017	2017.1452	BUDMAH223	SOTO				BUD					GTMGOV	GUATEMALA CITY	GTM					GOV			1	044	044	04	1	2.5	4	1	4	-2.38095238095238	4	Guatemala City, Guatemala, Guatemala	GT	GT07	14.6211	-90.5269	-1133206	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170223	http://www.readingeagle.com/article/20170222/NEWS/302229218
630389270	20170223	201702	2017	2017.1452	BUDMAH223	SOTO				BUD					GTMGOV	GUATEMALA CITY	GTM					GOV			1	044	044	04	1	2.5	12	1	12	-2.38095238095238	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170223	http://www.readingeagle.com/article/20170222/NEWS/302229218
630389300	20170223	201702	2017	2017.1452	BUS	COMPANIES						BUS			GOV	GOVERNMENT						GOV			1	0214	021	02	1	3.4	5	1	5	-3.78378378378378	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170223	https://www.law360.com/articles/894815
630389361	20170223	201702	2017	2017.1452	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	8	1	8	0.33140221300898	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	3	Pittsfield, New York, United States	US	USNY	42.6387	-75.2813	960647	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	20170223	http://www.berkshireeagle.com/stories/berkshire-immigrant-stories-is-a-new-effort-of-berkshire-community-college,499141
630389384	20170223	201702	2017	2017.1452	CHN	CHINA	CHN																		1	020	020	02	1	3.0	2	1	2	-1.25588697017269	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170223	http://www.breitbart.com/national-security/2017/02/22/china-demands-submarines-identify-international-south-china-sea-waters/
630389389	20170223	201702	2017	2017.1452	CHN	CHINESE	CHN								CHNGOV	CHINESE	CHN					GOV			1	128	128	12	3	-5.0	3	1	3	-1.25588697017269	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170223	http://www.breitbart.com/national-security/2017/02/22/china-demands-submarines-identify-international-south-china-sea-waters/
630389398	20170223	201702	2017	2017.1452	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-1.25588697017269	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170223	http://www.breitbart.com/national-security/2017/02/22/china-demands-submarines-identify-international-south-china-sea-waters/
630389399	20170223	201702	2017	2017.1452	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-1.25588697017269	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170223	http://www.breitbart.com/national-security/2017/02/22/china-demands-submarines-identify-international-south-china-sea-waters/
630389403	20170223	201702	2017	2017.1452	CHN	CHINA	CHN								VNM	VIETNAMESE	VNM								1	020	020	02	1	3.0	1	1	1	-1.25588697017269	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170223	http://www.breitbart.com/national-security/2017/02/22/china-demands-submarines-identify-international-south-china-sea-waters/
630389404	20170223	201702	2017	2017.1452	CHN	CHINA	CHN								VNM	VIETNAMESE	VNM								1	020	020	02	1	3.0	1	1	1	-1.25588697017269	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170223	http://www.breitbart.com/national-security/2017/02/22/china-demands-submarines-identify-international-south-china-sea-waters/
630389450	20170223	201702	2017	2017.1452	COP	POLICE						COP			GBR	LONDON	GBR								0	043	043	04	1	2.8	1	1	1	-3.47826086956521	1	Iceland	IC	IC	65	-18	IC	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170223	http://www.aninews.in/newsdetail-NA/MzAxMTg3/l-amp-t-039-s-sikka-believes-worst-of-demonetisation-behind-us.html
630389737	20170223	201702	2017	2017.1452	GBR	LONDON	GBR								COP	POLICE						COP			0	042	042	04	1	1.9	1	1	1	-3.47826086956521	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	Iceland	IC	IC	65	-18	IC	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170223	http://www.aninews.in/newsdetail-NA/MzAxMTg3/l-amp-t-039-s-sikka-believes-worst-of-demonetisation-behind-us.html
630389746	20170223	201702	2017	2017.1452	GBR	BRITAIN	GBR								MIL	MILITARY						MIL			0	051	051	05	1	3.4	6	1	6	-2.17194570135746	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170223	http://www.marxist.com/why-french-troops-are-in-mali-and-why-the-french-supports-the-war.htm
630389754	20170223	201702	2017	2017.1452	GOV	ADMINISTRATION						GOV													0	010	010	01	1	0.0	4	1	4	-2.76816608996539	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170223	http://www.asahi.com/ajw/articles/AJ201702230017.html
630389854	20170223	201702	2017	2017.1452	GOV	GOVERNMENT						GOV			GBR	UNITED KINGDOM	GBR								1	0214	021	02	1	3.4	5	1	5	-3.78378378378378	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170223	https://www.law360.com/articles/894815
630389873	20170223	201702	2017	2017.1452	GOV	PRESIDENT						GOV			LEG	CHAMBER						LEG			0	141	141	14	3	-6.5	2	1	2	-3.11909262759924	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	20170223	http://www.newsbusters.org/blogs/nb/brad-wilmouth/2017/02/22/nyts-kristof-talks-how-get-rid-trump-very-nervous-immigration
630389874	20170223	201702	2017	2017.1452	GOV	PRESIDENT						GOV			LEG	CHAMBER						LEG			0	141	141	14	3	-6.5	2	1	2	-3.11909262759924	1	Mexico	MX	MX	23	-102	MX	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20170223	http://www.newsbusters.org/blogs/nb/brad-wilmouth/2017/02/22/nyts-kristof-talks-how-get-rid-trump-very-nervous-immigration
630389920	20170223	201702	2017	2017.1452	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-2.76816608996539	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170223	http://www.asahi.com/ajw/articles/AJ201702230017.html
630389989	20170223	201702	2017	2017.1452	GTM	GUATEMALA CITY	GTM								USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	-3.85852090032155	4	Guatemala City, Guatemala, Guatemala	GT	GT07	14.6211	-90.5269	-1133206	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170223	http://www.sltrib.com/home/4972590-155/story.html
630390338	20170223	201702	2017	2017.1452	MEXGOV	MEXICO	MEX					GOV			MIL	BORDER SECURITY						MIL			0	051	051	05	1	3.4	2	1	2	-3.18471337579618	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170223	http://www.dailypress.com/news/nationworld/ct-memos-guidelines-deportation-immigrants-20170218-story.html
630390340	20170223	201702	2017	2017.1452	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								0	017	017	01	1	0.0	69	15	69	-5.11939841200148	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	20170223	http://www.dnaindia.com/world/report-cuba-says-it-foiled-plot-to-destabilize-country-slams-dissidents-and-oas-2332115
630390341	20170223	201702	2017	2017.1452	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	69	15	69	-5.11939841200148	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	20170223	http://www.dnaindia.com/world/report-cuba-says-it-foiled-plot-to-destabilize-country-slams-dissidents-and-oas-2332115
630390342	20170223	201702	2017	2017.1452	MEXGOV	MEXICO	MEX					GOV			USA	THE US	USA								1	130	130	13	3	-4.4	8	3	8	-4.95458368614052	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170223	http://www.ghanaweb.com/GhanaHomePage/world/Mexico-rejects-new-US-border-policy-512729
630390389	20170223	201702	2017	2017.1452	MNCUSA	AMERICAN INTERNATIONAL GROUP INC	USA					MNC			USA	NEW YORK	USA								1	111	111	11	3	-2.0	1	1	1	-6.79012345679012	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170223	https://www.law360.com/articles/894648
630390694	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-3.94736842105263	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							1	United Kingdom	UK	UK	54	-2	UK	20170223	https://www.law360.com/articles/894413
630390721	20170223	201702	2017	2017.1452	USA	LOS ANGELES	USA																		1	040	040	04	1	1.0	12	2	12	-0.3914611472751	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	0							1	Mexico	MX	MX	23	-102	MX	20170223	http://www.lamag.com/citythinkblog/month-life-mixed-status-family/
630390762	20170223	201702	2017	2017.1452	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	8	1	8	-6.79012345679012	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	United Kingdom	UK	UK	54	-2	UK	20170223	https://www.law360.com/articles/894648
630390795	20170223	201702	2017	2017.1452	USA	KANSAS	USA								COP	POLICE						COP			1	030	030	03	1	4.0	6	1	6	-6.70391061452514	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	4	Nuevo Casas Grandes, Chihuahua, Mexico	MX	MX06	30.4167	-107.917	-1685519	20170223	http://www.elpasoproud.com/news/suspect-in-2007-murder-arrested-at-ysleta-port-of-entry/661415337
630390810	20170223	201702	2017	2017.1452	USA	NEW YORK	USA								CRM	ILLEGAL IMMIGRANT						CRM			0	100	100	10	3	-5.0	73	1	73	-3.92558206526053	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170223	http://www.aninews.in/newsdetail-NA/MzAxMTg3/l-amp-t-039-s-sikka-believes-worst-of-demonetisation-behind-us.html
630390811	20170223	201702	2017	2017.1452	USA	NEW YORK	USA								CRM	ILLEGAL IMMIGRANT						CRM			0	170	170	17	4	-7.0	80	1	80	-3.92558206526053	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170223	http://www.aninews.in/newsdetail-NA/MzAxMTg3/l-amp-t-039-s-sikka-believes-worst-of-demonetisation-behind-us.html
630390865	20170223	201702	2017	2017.1452	USA	FLORIDA	USA								GBR	BRITISH	GBR								0	040	040	04	1	1.0	8	2	8	-7.90035020694047	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170223	http://malaysiandigest.com/world/659851-dozens-of-nuclear-alerts-underreported-by-british-mod-new-study-reveals.html
630390927	20170223	201702	2017	2017.1452	USA	NEW YORK	USA								MED	MEDIA						MED			0	112	112	11	3	-2.0	4	1	4	-1.27184071515644	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170223	http://www.aninews.in/newsdetail-NA/MzAxMTg3/l-amp-t-039-s-sikka-believes-worst-of-demonetisation-behind-us.html
