627977730	20170216	201702	2017	2017.1260											BUS	EXPORTER						BUS			0	042	042	04	1	1.9	2	1	2	0.278551532033428	0							1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170216	http://www.emtv.com.pg/business/finance/2017/02/global-demand-for-energy-to-rise-but-it-may-not-mean-higher-prices-says-expert-2/
627977944	20170216	201702	2017	2017.1260											RUS	RUSSIA	RUS								0	080	080	08	2	5.0	2	1	2	-4.32432432432433	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170216	https://www.nytimes.com/2017/02/15/opinion/drip-drip-drip.html
627977989	20170216	201702	2017	2017.1260											USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	2	8	1.35135135135135	0							1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170216	http://kffm.com/tags/maroon-5/
627978020	20170216	201702	2017	2017.1260											USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-8.47457627118644	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170216	http://vancouver.24hrs.ca/2017/02/15/man-likely-to-testify-against-ny-real-estate-heir-durst-fears-for-his-life
627978068	20170216	201702	2017	2017.1260	AGR	FARMER						AGR			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	0.88235294117647	1	China	CH	CH	35	105	CH	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170216	https://www.radioiowa.com/2017/02/15/soybean-producers-report-a-good-trip-to-south-america/
627978171	20170216	201702	2017	2017.1260	BUS	COMPANIES						BUS													1	010	010	01	1	0.0	3	1	3	1.03359173126615	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	India	IN	IN	20	77	IN	20170216	http://www.voiceonline.com/h1-b-visas-help-make-us-firms-globally-competitive-indian-envoy/
627978238	20170216	201702	2017	2017.1260	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	0.88235294117647	1	China	CH	CH	35	105	CH	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170216	https://www.radioiowa.com/2017/02/15/soybean-producers-report-a-good-trip-to-south-america/
627978239	20170216	201702	2017	2017.1260	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	0.88235294117647	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	1	China	CH	CH	35	105	CH	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170216	https://www.radioiowa.com/2017/02/15/soybean-producers-report-a-good-trip-to-south-america/
627978285	20170216	201702	2017	2017.1260	CHN	CHINA	CHN																		0	040	040	04	1	1.0	2	1	2	-5.27777777777778	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170216	http://english.sina.com/world/am/2017-02-16/detail-ifyarrqs9857757.shtml
627978289	20170216	201702	2017	2017.1260	CHN	CHINA	CHN																		0	125	125	12	3	-5.0	32	3	32	-2.2932362908248	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	20170216	http://www.vietnamtribune.com/index.php/sid/251753235
627978291	20170216	201702	2017	2017.1260	CHN	CANTON	CHN																		0	141	141	14	3	-6.5	5	5	5	0.18399288850142	1	China	CH	CH	35	105	CH	0							3	Chattanooga, Tennessee, United States	US	USTN	35.0456	-85.3097	1307240	20170216	http://www.freep.com/story/money/cars/2017/02/15/uaw-steps-up-organizing-efforts-automakers/97874690/
627978297	20170216	201702	2017	2017.1260	CHN	CANTON	CHN								GOV	PRESIDENT						GOV			0	141	141	14	3	-6.5	30	5	30	0.18399288850142	1	China	CH	CH	35	105	CH	3	Chattanooga, Tennessee, United States	US	USTN	35.0456	-85.3097	1307240	1	China	CH	CH	35	105	CH	20170216	http://www.freep.com/story/money/cars/2017/02/15/uaw-steps-up-organizing-efforts-automakers/97874690/
627978298	20170216	201702	2017	2017.1260	CHN	CANTON	CHN								GOV	PRESIDENT						GOV			0	141	141	14	3	-6.5	5	5	5	0.18399288850142	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Chattanooga, Tennessee, United States	US	USTN	35.0456	-85.3097	1307240	20170216	http://www.freep.com/story/money/cars/2017/02/15/uaw-steps-up-organizing-efforts-automakers/97874690/
627978308	20170216	201702	2017	2017.1260	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	110	110	11	3	-2.0	4	1	4	-5.27777777777778	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170216	http://english.sina.com/world/am/2017-02-16/detail-ifyarrqs9857757.shtml
627978764	20170216	201702	2017	2017.1260	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	2	1	2	-2.82485875706215	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Canada	CA	CA	60	-95	CA	20170216	http://m.nzherald.co.nz/lifestyle/news/article.cfm?c_id=6&objectid=11801928
627978796	20170216	201702	2017	2017.1260	GOV	GOVERNMENT OFFICIAL						GOV													1	042	042	04	1	1.9	1	1	1	0.88235294117647	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	0							1	China	CH	CH	35	105	CH	20170216	https://www.radioiowa.com/2017/02/15/soybean-producers-report-a-good-trip-to-south-america/
627978867	20170216	201702	2017	2017.1260	GOV	GOVERNMENT OFFICIAL						GOV			GBR	LEEDS	GBR								1	042	042	04	1	1.9	1	1	1	0.88235294117647	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	1	China	CH	CH	35	105	CH	20170216	https://www.radioiowa.com/2017/02/15/soybean-producers-report-a-good-trip-to-south-america/
627979364	20170216	201702	2017	2017.1260	JUDJUD	SUPREME COURT						JUD	JUD												1	012	012	01	1	-0.4	124	24	124	-2.65067846717823	4	Cranbrook, Kent, United Kingdom	UK	UKG5	51.0833	0.533333	-2593519	0							1	United States	US	US	38	-97	US	20170216	http://www.brandonsun.com/lifestyles/breaking-news/province-appeals-acquittal-of-bc-man-found-not-guilty-in-child-bride-case-413899433.html
627979436	20170216	201702	2017	2017.1260	LAB	WORKER						LAB			MEX	MEXICO	MEX								1	0231	023	02	1	3.4	1	1	1	0.5625	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	20170216	http://www.vietnamtribune.com/index.php/sid/251753313
627979452	20170216	201702	2017	2017.1260	LEG	CHAMBER						LEG													1	020	020	02	1	3.0	10	2	10	2.15352955668595	4	Frederickton, Newfoundland, Canada	CA	CA05	49.4167	-54.3667	-564966	0							3	Aldergrove, Washington, United States	US	USWA	46.9657	-123.639	1511457	20170216	http://www.bclocalnews.com/business/413885343.html
627979617	20170216	201702	2017	2017.1260	MEX	MEXICAN	MEX								AGR	FARMER						AGR			1	010	010	01	1	0.0	3	2	3	-1.70140396584166	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170216	http://www.kgun9.com/news/local-news/mexico-lawmakers-introducing-bill-that-could-hurt-american-corn-farmers
627979624	20170216	201702	2017	2017.1260	MEX	MEXICAN	MEX								USA	WASHINGTON	USA								1	192	192	19	4	-9.5	10	4	10	-4.8618110889682	1	Mexico	MX	MX	23	-102	MX	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	20170216	http://www.dailyrecordnews.com/ap_news/washington/detained-mexican-in-seattle-pushed-into-immigration-debate/article_1e60f238-1c73-5f84-a7c6-c79812b178fa.html
627979666	20170216	201702	2017	2017.1260	MMR	MYANMAR	MMR								CHNAGR	CHINA	CHN					AGR			1	172	172	17	4	-5.0	4	1	4	-1.77514792899409	3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170216	http://www.vietnamtribune.com/index.php/sid/251753613
627980366	20170216	201702	2017	2017.1260	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	85	5	85	-1.80315486227001	3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170216	http://www.vietnamtribune.com/index.php/sid/251753083
627980394	20170216	201702	2017	2017.1260	USA	UNITED STATES	USA								BUS	EXPORTER						BUS			0	042	042	04	1	1.9	3	1	3	0.278551532033428	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170216	http://www.emtv.com.pg/business/finance/2017/02/global-demand-for-energy-to-rise-but-it-may-not-mean-higher-prices-says-expert-2/
627980395	20170216	201702	2017	2017.1260	USA	UNITED STATES	USA								BUS	EXPORTER						BUS			0	042	042	04	1	1.9	2	1	2	0.278551532033428	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170216	http://www.emtv.com.pg/business/finance/2017/02/global-demand-for-energy-to-rise-but-it-may-not-mean-higher-prices-says-expert-2/
627980411	20170216	201702	2017	2017.1260	USA	UNITED STATES	USA								CHN	BEIJING	CHN								0	013	013	01	1	0.4	6	2	6	0	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170216	http://www.bjreview.com.cn/./Nation/201702/t20170213_800087099.html
627980481	20170216	201702	2017	2017.1260	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	9	3	9	-0.268875735457987	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170216	http://www.emtv.com.pg/international/2017/02/unearthed-essay-on-alien-life-reveals-churchill-the-scientist/
627980501	20170216	201702	2017	2017.1260	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	9	3	9	-0.268875735457987	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170216	http://www.emtv.com.pg/international/2017/02/unearthed-essay-on-alien-life-reveals-churchill-the-scientist/
627980580	20170216	201702	2017	2017.1260	USA	SEATTLE	USA								MEX	MEXICAN	MEX								1	040	040	04	1	1.0	8	1	8	-5.09259259259259	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170216	http://www.hawaiinewsnow.com/story/34507316/lawmakers-activists-call-for-release-of-seattle-dreamer
627980581	20170216	201702	2017	2017.1260	USA	SEATTLE	USA								MEX	MEXICAN	MEX								1	040	040	04	1	1.0	8	1	8	-4.39684329199549	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170216	http://www.dailyrecordnews.com/ap_news/washington/detained-mexican-in-seattle-pushed-into-immigration-debate/article_1e60f238-1c73-5f84-a7c6-c79812b178fa.html
627980589	20170216	201702	2017	2017.1260	USA	UNITED STATES	USA								MIL	DESTROYER						MIL			1	190	190	19	4	-10.0	435	5	435	-1.76878219204053	3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170216	http://www.vietnamtribune.com/index.php/sid/251753083
627980590	20170216	201702	2017	2017.1260	USA	UNITED STATES	USA								MIL	DESTROYER						MIL			1	190	190	19	4	-10.0	238	5	238	-1.76878219204053	3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	20170216	http://www.vietnamtribune.com/index.php/sid/251753313
627982248	20170117	201701	2017	2017.0466	USA	WASHINGTON	USA																		0	020	020	02	1	3.0	1	1	1	-2.60586319218241	1	Mexico	MX	MX	23	-102	MX	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170216	http://www.qatar-tribune.com/news-details/id/49304
627982250	20170117	201701	2017	2017.0466	USA	UNITED STATES	USA																		0	164	164	16	4	-7.0	26	4	26	-2.42597521655653	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170216	http://www.qatar-tribune.com/news-details/id/49304
627982261	20170209	201702	2017	2017.1068	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	030	030	03	1	4.0	4	2	4	0.99348071443793	4	Qian Feng, Sichuan, China	CH	CH32	31.7247	107.131	10325654	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Qian Feng, Sichuan, China	CH	CH32	31.7247	107.131	10325654	20170216	http://www.ecns.cn/2017/02-16/245534.shtml
627982262	20170209	201702	2017	2017.1068	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	2	2	0.99348071443793	4	Qian Feng, Sichuan, China	CH	CH32	31.7247	107.131	10325654	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Qian Feng, Sichuan, China	CH	CH32	31.7247	107.131	10325654	20170216	http://www.ecns.cn/2017/02-16/245534.shtml
627982263	20170209	201702	2017	2017.1068	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	2	2	0.99348071443793	4	Qian Feng, Sichuan, China	CH	CH32	31.7247	107.131	10325654	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170216	http://www.ecns.cn/2017/02-16/245534.shtml
627982265	20170209	201702	2017	2017.1068	GOV	CABINET						GOV			MEX	MEXICO	MEX								1	042	042	04	1	1.9	4	1	4	0	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170216	http://www.theyucatantimes.com/2017/02/two-trump-cabinet-secretaries-headed-to-mexico-next-week/
627982268	20170209	201702	2017	2017.1068	MEX	MEXICO	MEX																		1	042	042	04	1	1.9	2	1	2	0	1	Mexico	MX	MX	23	-102	MX	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170216	http://www.sfgate.com/news/politics/article/2-Trump-Cabinet-secretaries-to-visit-Mexico-next-10935125.php
627982272	20170209	201702	2017	2017.1068	MEXGOV	MEXICO	MEX					GOV			MEX	MEXICO	MEX								1	042	042	04	1	1.9	4	2	4	-0.233644859813084	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170216	http://www.theyucatantimes.com/2017/02/two-trump-cabinet-secretaries-headed-to-mexico-next-week/
627982294	20170215	201702	2017	2017.1233	USA	UNITED STATES	USA								GOV	SECURITY COUNCIL						GOV			1	111	111	11	3	-2.0	4	1	4	-2.15827338129496	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	4	Tong Zhao, Zhejiang, China	CH	CH02	29.5343	121.544	83750	20170216	http://prensariotiretail.com/2017/02/16/north-korea-confirms-it-test-fired-a-ballistic-missile.html
627982297	20170215	201702	2017	2017.1233	USA	UNITED STATES	USA								PRK	PYONGYANG	PRK								1	111	111	11	3	-2.0	2	1	2	-2.15827338129496	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	4	Tong Zhao, Zhejiang, China	CH	CH02	29.5343	121.544	83750	20170216	http://prensariotiretail.com/2017/02/16/north-korea-confirms-it-test-fired-a-ballistic-missile.html
627982626	20170216	201702	2017	2017.1260											USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-1.96078431372549	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170216	http://tamilnadu.indiaeveryday.in/news-harry-potter-stunt-actor-makes-his-kollywood-debut-1142-3232351.htm
627982863	20170216	201702	2017	2017.1260	BOL	SANTA CRUZ	BOL																		0	192	192	19	4	-9.5	2	1	2	-3.05992350191246	1	United States	US	US	38	-97	US	0							1	United Kingdom	UK	UK	54	-2	UK	20170216	http://www.godlikeproductions.com/forum1/message3445731/pg426
627982937	20170216	201702	2017	2017.1260	BUS	COMPANY						BUS			CAN	VANCOUVER	CAN								0	051	051	05	1	3.4	2	1	2	-0.56537102473498	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170216	https://www.desmogblog.com/2017/02/15/exxon-funded-heartland-institute-calls-oil-trains-dangerously-flammable
627983010	20170216	201702	2017	2017.1260	CAN	CANADA	CAN																		1	173	173	17	4	-5.0	6	1	6	-3.04529672718354	1	Canada	CA	CA	60	-95	CA	0							2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170216	http://www.alaskapublic.org/2017/02/15/alaska-migratory-bird-co-management-council-proposes-an-emperor-goose-subsistence-hunt/
627983023	20170216	201702	2017	2017.1260	CAN	CANADA	CAN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	-0.26669628060344	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170216	http://www.theglobeandmail.com/news/politics/mexico-on-outside-as-canada-united-states-go-it-alone-on-trade-talks/article34040791/
627983026	20170216	201702	2017	2017.1260	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	040	040	04	1	1.0	1	1	1	-1.64835164835165	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170216	http://dailytimes.com.pk/business/16-Feb-17/eu-parliament-approves-contested-canada-trade-deal
627983034	20170216	201702	2017	2017.1260	CAN	CANADA	CAN								NMR	NORTH AMERICA	NMR								1	0353	035	03	1	7.0	4	1	4	-0.26669628060344	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170216	http://www.theglobeandmail.com/news/politics/mexico-on-outside-as-canada-united-states-go-it-alone-on-trade-talks/article34040791/
627983036	20170216	201702	2017	2017.1260	CAN	CANADA	CAN								USA	WASHINGTON	USA								1	013	013	01	1	0.4	4	1	4	-0.26669628060344	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170216	http://www.theglobeandmail.com/news/politics/mexico-on-outside-as-canada-united-states-go-it-alone-on-trade-talks/article34040791/
627983037	20170216	201702	2017	2017.1260	CAN	CANADA	CAN								USA	WASHINGTON	USA								1	030	030	03	1	4.0	4	1	4	-0.26669628060344	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170216	http://www.theglobeandmail.com/news/politics/mexico-on-outside-as-canada-united-states-go-it-alone-on-trade-talks/article34040791/
627983038	20170216	201702	2017	2017.1260	CAN	CANADA	CAN								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	-0.26669628060344	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170216	http://www.theglobeandmail.com/news/politics/mexico-on-outside-as-canada-united-states-go-it-alone-on-trade-talks/article34040791/
627983099	20170216	201702	2017	2017.1260	CHN	CHINA	CHN								MIL	NAVAL						MIL			1	130	130	13	3	-4.4	30	4	30	-1.63519671644372	3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Decatur, Washington, United States	US	USWA	48.5004	-122.82	1534563	20170216	http://nation.com.pk/international/16-Feb-2017/china-warns-us-against-naval-patrols-in-south-sea
627983262	20170216	201702	2017	2017.1260	COP	BORDER PATROL						COP			USA	NORTH DAKOTA	USA								0	073	073	07	2	7.4	8	1	8	-2.70270270270271	1	Canada	CA	CA	60	-95	CA	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170216	http://www.winnipegfreepress.com/local/us-border-patrol-trying-to-help-not-stop-asylum-seekers-413896823.html
627983439	20170216	201702	2017	2017.1260	DEU	DEUTSCHE	DEU								GBR	LONDON	GBR								0	173	173	17	4	-5.0	3	1	3	5.41516245487365	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170216	https://smaulgld.com/germany-gets-gold-back-early/
627983582	20170216	201702	2017	2017.1260	EST	ESTONIA	EST								GBR	BRITAIN	GBR								0	026	026	02	1	4.0	5	2	5	0.607664366031385	1	Estonia	EN	EN	59	26	EN	1	United Kingdom	UK	UK	54	-2	UK	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170216	http://www.irishsun.com/index.php/sid/251741099
627983595	20170216	201702	2017	2017.1260	EST	ESTONIA	EST								ROU	ROMANIA									0	130	130	13	3	-4.4	1	1	1	-0.18083182640145	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	1	United Kingdom	UK	UK	54	-2	UK	1	Ukraine	UP	UP	49	32	UP	20170216	http://www.irishsun.com/index.php/sid/251741099
627983717	20170216	201702	2017	2017.1260	GBR	BRITAIN	GBR								LTU	LITHUANIA	LTU								0	130	130	13	3	-4.4	5	2	5	0.607664366031385	1	United Kingdom	UK	UK	54	-2	UK	1	Lithuania	LH	LH	56	24	LH	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170216	http://www.irishsun.com/index.php/sid/251741099
627983720	20170216	201702	2017	2017.1260	GBR	BRITAIN	GBR								LVA	LATVIA	LVA								0	130	130	13	3	-4.4	5	2	5	0.607664366031385	1	United Kingdom	UK	UK	54	-2	UK	1	Latvia	LG	LG	57	25	LG	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170216	http://www.irishsun.com/index.php/sid/251741099
627983731	20170216	201702	2017	2017.1260	GBR	UNITED KINGDOM	GBR								POL	POLAND	POL								0	040	040	04	1	1.0	4	2	4	0.607664366031385	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	1	United Kingdom	UK	UK	54	-2	UK	1	Estonia	EN	EN	59	26	EN	20170216	http://www.irishsun.com/index.php/sid/251741099
627983739	20170216	201702	2017	2017.1260	GBR	BRITAIN	GBR								ROU	ROMANIA									0	130	130	13	3	-4.4	5	2	5	0.607664366031385	1	United Kingdom	UK	UK	54	-2	UK	1	Romania	RO	RO	46	25	RO	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170216	http://www.irishsun.com/index.php/sid/251741099
627983748	20170216	201702	2017	2017.1260	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								0	040	040	04	1	1.0	10	2	10	0.607664366031385	1	United Kingdom	UK	UK	54	-2	UK	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	1	Estonia	EN	EN	59	26	EN	20170216	http://www.irishsun.com/index.php/sid/251741099
627983761	20170216	201702	2017	2017.1260	GBRGOV	UNITED KINGDOM	GBR					GOV			USAGOV	UNITED STATES	USA					GOV			0	041	041	04	1	1.0	6	3	6	2.54148886578083	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170216	http://www.dailytrust.com.ng/news/general/buhari-hosts-saraki-dogara-in-london/185427.html
627984038	20170216	201702	2017	2017.1260	GOV	PRESIDENT						GOV			USAGOV	UNITED STATES	USA					GOV			0	041	041	04	1	1.0	4	2	4	3.23834520684914	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170216	http://www.dailytrust.com.ng/news/general/buhari-hosts-saraki-dogara-in-london/185427.html
627984084	20170216	201702	2017	2017.1260	GRC	GREECE	GRC								GBR	BRITAIN	GBR								0	026	026	02	1	4.0	5	2	5	0.607664366031385	1	Greece	GR	GR	39	22	GR	1	United Kingdom	UK	UK	54	-2	UK	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170216	http://www.irishsun.com/index.php/sid/251741099
627984100	20170216	201702	2017	2017.1260	GRC	GREECE	GRC								ROU	ROMANIA									0	130	130	13	3	-4.4	1	1	1	-0.18083182640145	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	1	United Kingdom	UK	UK	54	-2	UK	1	Ukraine	UP	UP	49	32	UP	20170216	http://www.irishsun.com/index.php/sid/251741099
627984184	20170216	201702	2017	2017.1260	IGOWSTNAT	NATO	WST	NAT				IGO			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	1.1737089201878	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170216	http://www.newindianexpress.com/world/2017/feb/16/trump-defence-chief-to-nato-pay-up-or-we-reduce-support-1571200.html
627984221	20170216	201702	2017	2017.1260	IND	CHENNAI	IND								USA	SAN FRANCISCO	USA								1	043	043	04	1	2.8	4	1	4	0.5	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20170216	http://www.nbcnews.com/tech/social-media/after-disaster-facebook-making-it-easier-find-or-give-help-n718151?cid=public-rss_20170216
627984222	20170216	201702	2017	2017.1260	IND	CHENNAI	IND								USA	SAN FRANCISCO	USA								1	043	043	04	1	2.8	2	1	2	0.5	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170216	http://www.nbcnews.com/tech/social-media/after-disaster-facebook-making-it-easier-find-or-give-help-n718151?cid=public-rss_20170216
