633933378	20170306	201703	2017	2017.1808	FRA	FRANCE	FRA								IGOUNO	THE UN		UNO				IGO			0	100	100	10	3	-5.0	2	1	2	-2.11161387631976	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170306	http://americanfreepress.net/iraqis-uncover-sarin-gas-lab-with-ties-to-u-s-ally-in-syria/
633933418	20170306	201703	2017	2017.1808	GBR	LONDON	GBR								IGOUNO	THE UN		UNO				IGO			0	100	100	10	3	-5.0	5	1	5	-2.11161387631976	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170306	http://americanfreepress.net/iraqis-uncover-sarin-gas-lab-with-ties-to-u-s-ally-in-syria/
633933438	20170306	201703	2017	2017.1808	GBR	LONDON	GBR								USA	CALIFORNIA	USA								1	101	101	10	3	-5.0	6	1	6	-3.54729729729729	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	California, United States	US	USCA	36.17	-119.746	CA	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170306	http://www.standard.co.uk/news/london/london-mother-tells-of-grief-after-son-dies-in-freak-accident-in-california-swimming-pool-a3482136.html
633933439	20170306	201703	2017	2017.1808	GBR	LONDON	GBR								USA	UNITED STATES	USA								1	101	101	10	3	-5.0	3	2	3	-3.16468419733489	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170306	http://www.standard.co.uk/news/london/london-mother-tells-of-grief-after-son-dies-in-freak-accident-in-california-swimming-pool-a3482136.html
633933451	20170306	201703	2017	2017.1808	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	1.21621621621622	1	United Kingdom	UK	UK	54	-2	UK	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	1	United Kingdom	UK	UK	54	-2	UK	20170306	http://earhustle411.com/visa-free-travel-americans-within-eu-comes-end-european-parliament/
633933567	20170306	201703	2017	2017.1808	GOV	IMMIGRATION MINIST						GOV			IGOEUREECLEG	THE EU	EUR	EEC				IGO	LEG		0	040	040	04	1	1.0	3	1	3	1.21621621621622	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170306	http://earhustle411.com/visa-free-travel-americans-within-eu-comes-end-european-parliament/
633933573	20170306	201703	2017	2017.1808	GOV	DIPLOMAT						GOV			INDGOV	NEW DELHI	IND					GOV			0	193	193	19	4	-10.0	20	5	20	-5.92749413514276	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170306	http://www.indiagazette.com/index.php/sid/252212071
633933633	20170306	201703	2017	2017.1808	GOV	IMMIGRATION MINIST						GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	5	1	5	1.21621621621622	1	United Kingdom	UK	UK	54	-2	UK	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170306	http://earhustle411.com/visa-free-travel-americans-within-eu-comes-end-european-parliament/
633933725	20170306	201703	2017	2017.1808	IGOEUREECLEG	THE EU	EUR	EEC				IGO	LEG		GOV	IMMIGRATION MINIST						GOV			0	040	040	04	1	1.0	3	1	3	1.21621621621622	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170306	http://earhustle411.com/visa-free-travel-americans-within-eu-comes-end-european-parliament/
633933962	20170306	201703	2017	2017.1808	LKA	SRI LANKA	LKA								USA	UNITED STATES OF AMERICA	USA								1	051	051	05	1	3.4	4	1	4	2.97142857142857	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	Thailand	TH	TH	15	100	TH	20170306	http://www.lagazzettadelsudafrica.net/index.php?option=com_content&view=article&id=1066:president-zuma-in-indonesia-for-indian-ocean-rim-association-summit-and-state-visit&catid=11&Itemid=124
633934021	20170306	201703	2017	2017.1808	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	031	031	03	1	5.2	126	21	126	-5.65883408476638	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	Tijuana River, California, United States	US	USCA	32.5553	-117.129	255756	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170306	http://www.cnn.com/2017/03/06/americas/mexico-us-sewage-spill/
633934022	20170306	201703	2017	2017.1808	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	090	090	09	2	-2.0	342	56	342	-6.10123478604572	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	Tijuana River, California, United States	US	USCA	32.5553	-117.129	255756	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170306	http://www.cnn.com/2017/03/06/americas/mexico-us-sewage-spill/
633934458	20170306	201703	2017	2017.1808	USA	BOSTON	USA																		0	023	023	02	1	3.4	4	2	4	-6.89734122406868	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170306	http://www.coastaldigest.com/index.php/news/india/96992-attacks-on-indians-put-mea-under-pressure
633934510	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								CHN	BEIJING	CHN								1	042	042	04	1	1.9	4	2	4	4.11392405063292	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170306	http://www.nova969.com.au/entertainment/ryan-reynolds-and-hugh-jackman-are-currently-embroiled-hilarious-twitter-feud
633934518	20170306	201703	2017	2017.1808	USA	CHICAGO	USA								CVL	COMMUNITY						CVL			1	013	013	01	1	0.4	2	1	2	1.94647201946472	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	China	CH	CH	35	105	CH	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170306	http://praguemonitor.com/2017/03/06/hn-czech-pubs-model-train-replacing-waiters-expand-abroad
633934537	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								GBRGOV	UNITED KINGDOM	GBR					GOV			0	040	040	04	1	1.0	1	1	1	1.21621621621622	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170306	http://earhustle411.com/visa-free-travel-americans-within-eu-comes-end-european-parliament/
633934541	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								GOV	IMMIGRATION MINIST						GOV			0	040	040	04	1	1.0	5	1	5	1.21621621621622	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	1	United Kingdom	UK	UK	54	-2	UK	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170306	http://earhustle411.com/visa-free-travel-americans-within-eu-comes-end-european-parliament/
633937318	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	1	1	1	-0.671140939597319	1	India	IN	IN	20	77	IN	0							3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170306	http://www.navhindtimes.in/indians-are-valuable-welcome-in-kansas-ashamed-of-shooting-governor/
633937830	20170306	201703	2017	2017.1808	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	014	014	01	1	0.0	8	2	8	-6.28933581800921	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633937837	20170306	201703	2017	2017.1808	EDUEDU	UNIVERSITY						EDU	EDU		IND	DELHI	IND								0	042	042	04	1	1.9	2	2	2	-6.28933581800921	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633938139	20170306	201703	2017	2017.1808	IND	DELHI	IND								EDUEDU	UNIVERSITY						EDU	EDU		0	043	043	04	1	2.8	2	2	2	-6.28933581800921	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633938158	20170306	201703	2017	2017.1808	IND	DELHI	IND								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	2	2	-6.28933581800921	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633938159	20170306	201703	2017	2017.1808	IND	DELHI	IND								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	2	2	-6.28933581800921	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633938426	20170306	201703	2017	2017.1808	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-3.92523364485982	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938428	20170306	201703	2017	2017.1808	MEX	MEXICO	MEX								USA	WASHINGTON	USA								1	070	070	07	2	7.0	3	1	3	-3.92523364485982	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938429	20170306	201703	2017	2017.1808	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-3.92523364485982	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938431	20170306	201703	2017	2017.1808	MEX	MEXICAN	MEX								USA	SACRAMENTO	USA								1	141	141	14	3	-6.5	2	1	2	-3.92523364485982	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938433	20170306	201703	2017	2017.1808	MEX	MEXICO	MEX								USA	AMERICAN	USA								1	173	173	17	4	-5.0	8	1	8	-3.92523364485982	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Leland Stanford Mansion, California, United States	US	USCA	38.5763	-121.498	2061374	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938435	20170306	201703	2017	2017.1808	MEXGOV	MEXICAN	MEX					GOV			USA	SACRAMENTO	USA								1	042	042	04	1	1.9	8	1	8	-3.92523364485982	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938436	20170306	201703	2017	2017.1808	MEXGOV	MEXICO	MEX					GOV			USA	CALIFORNIA	USA								0	042	042	04	1	1.9	1	1	1	-3.92523364485982	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938437	20170306	201703	2017	2017.1808	MEXGOV	MEXICAN	MEX					GOV			USA	SACRAMENTO	USA								1	141	141	14	3	-6.5	6	1	6	-3.92523364485982	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938771	20170306	201703	2017	2017.1808	TUR	TURKEY	TUR								AFR	AFRICA	AFR								1	020	020	02	1	3.0	2	1	2	-4.07523510971787	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170306	http://www.en.ilkha.com/haber/1746/aid-campaign-launches-for-yemen-and-east-africa/
633938887	20170306	201703	2017	2017.1808	USA	KANSAS	USA																		1	193	193	19	4	-10.0	1	1	1	-5.91397849462365	1	India	IN	IN	20	77	IN	0							2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170306	http://fairydetox.org/2017/03/06/india-salutes-you-sushma-tells-kansas-shooting-survivor-ian.html
633938900	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	071	071	07	2	7.4	2	1	2	-0.10905125408942	1	United States	US	US	38	-97	US	4	Burlington, Newfoundland, Canada	CA	CA05	49.75	-56.0333	-561858	4	Burlington, Newfoundland, Canada	CA	CA05	49.75	-56.0333	-561858	20170306	http://opensources.info/conservatives-talk-immigration-and-trudeaus-trillions-during-burlington-event/
633938919	20170306	201703	2017	2017.1808	USA	NEW YORK	USA								ELI	ACTOR						ELI			0	043	043	04	1	2.8	1	1	1	0.45924225028703	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20170306	http://www.clickittefaq.com/i-dont-talk-about-a-film-until-i-know-im-doing-it-deepika/
633938937	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								IND	DELHI	IND								0	014	014	01	1	0.0	4	2	4	-6.28933581800921	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633938938	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								IND	DELHI	IND								0	036	036	03	1	4.0	4	2	4	-6.28933581800921	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633938939	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								IND	DELHI	IND								0	042	042	04	1	1.9	2	2	2	-6.28933581800921	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633938940	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								IND	DELHI	IND								0	042	042	04	1	1.9	2	2	2	-6.28933581800921	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	3	Fairfax County, Virginia, United States	US	USVA	38.8501	-77.3497	1480119	20170306	http://www.clickittefaq.com/indians-fear-us-travel-after-recent-attacks/
633938953	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	043	043	04	1	2.8	2	1	2	-3.92523364485982	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938957	20170306	201703	2017	2017.1808	USA	SACRAMENTO	USA								MEXGOV	MEXICAN	MEX					GOV			1	043	043	04	1	2.8	8	1	8	-3.92523364485982	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938958	20170306	201703	2017	2017.1808	USA	CALIFORNIA	USA								MEXGOV	MEXICO	MEX					GOV			0	043	043	04	1	2.8	1	1	1	-3.92523364485982	2	California, United States	US	USCA	36.17	-119.746	CA	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	California, United States	US	USCA	36.17	-119.746	CA	20170306	http://www.vdare.com/posts/sacramento-tim-donnelly-protests-unjust-mexican-imprisonment-of-american-marine
633938968	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								0	046	046	04	1	7.0	1	1	1	-3.91483516483517	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170306	http://www.salon.com/2017/03/06/thanks-obama-trump-follows-up-bizarre-wiretap-allegations-by-demanding-investigation-but-of-what/
633939011	20170306	201703	2017	2017.1808	USAGOV	UNITED STATES	USA					GOV			CAN	CANADA	CAN								1	020	020	02	1	3.0	4	1	4	-0.10905125408942	1	United States	US	US	38	-97	US	4	Burlington, Newfoundland, Canada	CA	CA05	49.75	-56.0333	-561858	4	Burlington, Newfoundland, Canada	CA	CA05	49.75	-56.0333	-561858	20170306	http://opensources.info/conservatives-talk-immigration-and-trudeaus-trillions-during-burlington-event/
633939334	20170306	201703	2017	2017.1808	AFR	AFRICA	AFR								USA	NEW YORK	USA								1	042	042	04	1	1.9	2	1	2	4.27046263345196	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Katlehong, Gauteng, South Africa	SF	SF06	-26.3399	28.157	-1242838	20170306	http://www.timeslive.co.za/sundaytimes/stnews/2017/03/06/IN-PICTURES-Johannesburg-dancers-take-Pantsula-to-New-York1
633939582	20170306	201703	2017	2017.1808	CHN	CHINA	CHN								USAGOV	UNITED STATES	USA					GOV			0	130	130	13	3	-4.4	2	2	2	-1.19796311071479	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170306	http://www.timesrepublican.com/opinion/columnists/2017/03/its-trumps-party-now/
633939690	20170306	201703	2017	2017.1808	CRM	DEALER						CRM													0	057	057	05	1	8.0	3	1	3	-1.66852057842047	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	0							1	Mexico	MX	MX	23	-102	MX	20170306	http://www.telegraphherald.com/news/tri-state/article_6a355e95-1543-5fa6-96a2-6b1206f06436.html
633939698	20170306	201703	2017	2017.1808	CRM	ILLEGAL IMMIGRANT						CRM			CHN	GREAT WALL	CHN								0	080	080	08	2	5.0	4	2	4	-1.19796311071479	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	1	China	CH	CH	35	105	CH	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170306	http://www.timesrepublican.com/opinion/columnists/2017/03/its-trumps-party-now/
633939813	20170306	201703	2017	2017.1808	EDU	PROFESSOR						EDU			USA	UNITED STATES	USA								1	084	084	08	2	7.0	4	1	4	-1.03359173126615	1	Mexico	MX	MX	23	-102	MX	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170306	http://celebcafe.org/in-theaters-this-weekend-hugh-jackman-makes-his-final-stand-as-logan-8834/
633939814	20170306	201703	2017	2017.1808	EDU	PROFESSOR						EDU			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	-1.03359173126615	1	Mexico	MX	MX	23	-102	MX	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	India	IN	IN	20	77	IN	20170306	http://celebcafe.org/in-theaters-this-weekend-hugh-jackman-makes-his-final-stand-as-logan-8834/
633939968	20170306	201703	2017	2017.1808	GBR	UNITED KINGDOM	GBR								USA	NEW YORK	USA								1	042	042	04	1	1.9	2	1	2	4.27046263345196	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Katlehong, Gauteng, South Africa	SF	SF06	-26.3399	28.157	-1242838	20170306	http://www.timeslive.co.za/sundaytimes/stnews/2017/03/06/IN-PICTURES-Johannesburg-dancers-take-Pantsula-to-New-York1
633940575	20170306	201703	2017	2017.1808	MEX	MEXICO	MEX																		1	051	051	05	1	3.4	2	1	2	-1.03359173126615	1	Mexico	MX	MX	23	-102	MX	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170306	http://celebcafe.org/in-theaters-this-weekend-hugh-jackman-makes-his-final-stand-as-logan-8834/
633940657	20170306	201703	2017	2017.1808	MNCUSA	NETFLIX	USA					MNC			MEX	MEXICAN	MEX								1	040	040	04	1	1.0	12	2	12	-0.73266217363154	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Tamaulipas, Sinaloa, Mexico	MX	MX25	24.9086	-107.594	-1703946	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170306	http://wmot.org/post/mom-jokes-trump-era-racism-cristela-alonzo-aims-skewer-latino-stereotypes
633941187	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								EDU	PROFESSOR						EDU			1	043	043	04	1	2.8	4	1	4	-1.03359173126615	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170306	http://celebcafe.org/in-theaters-this-weekend-hugh-jackman-makes-his-final-stand-as-logan-8834/
633941239	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	010	010	01	1	0.0	4	2	4	-0.73266217363154	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Tamaulipas, Sinaloa, Mexico	MX	MX25	24.9086	-107.594	-1703946	4	Tamaulipas, Sinaloa, Mexico	MX	MX25	24.9086	-107.594	-1703946	20170306	http://wmot.org/post/mom-jokes-trump-era-racism-cristela-alonzo-aims-skewer-latino-stereotypes
633941317	20170306	201703	2017	2017.1808	USAGOV	THE US	USA					GOV			USA	SOUTH CAROLINA	USA								1	012	012	01	1	-0.4	5	1	5	-6.86567164179105	1	India	IN	IN	20	77	IN	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	1	India	IN	IN	20	77	IN	20170306	http://www.financialexpress.com/india-news/after-another-indian-american-man-found-dead-in-us-sushma-swaraj-steps-in-quickly-says-only-a-family-issue/576593/
633942774	20170227	201702	2017	2017.1562	CAN	CANADIAN	CAN								MNCUSA	CHENIERE ENERGY PARTNERS	USA					MNC			1	057	057	05	1	8.0	10	1	10	4.6875	1	Canada	CA	CA	60	-95	CA	2	Louisiana, United States	US	USLA	31.1801	-91.8749	LA	1	Canada	CA	CA	60	-95	CA	20170306	http://www.kallanishenergy.com/2017/03/06/canadian-natural-gas-to-be-exported-as-lng-from-louisiana/
633942787	20170227	201702	2017	2017.1562	MNCUSA	CHENIERE ENERGY PARTNERS	USA					MNC			CAN	CANADIAN	CAN								1	057	057	05	1	8.0	4	1	4	4.6875	1	Canada	CA	CA	60	-95	CA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	20170306	http://www.kallanishenergy.com/2017/03/06/canadian-natural-gas-to-be-exported-as-lng-from-louisiana/
633942857	20170306	201703	2017	2017.1808											GBRELI	TONY BLAIR	GBR					ELI			0	040	040	04	1	1.0	6	1	6	-2.87968441814596	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170306	http://www.news.com.au/finance/work/leaders/us-president-donald-trump-wants-probe-into-his-twitter-claims-that-obama-administration-wiretapped-him/news-story/6dc9e84ee3cafab5285d8ecfbd36f5b0
633942913	20170306	201703	2017	2017.1808											MED	TELEVISION						MED			1	042	042	04	1	1.9	2	1	2	3.5	0							1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170306	http://www.independent.ie/entertainment/television/tv-news/back-how-it-should-be-praise-for-top-gear-as-it-returns-to-screens-without-chris-evans-35505185.html
633942956	20170306	201703	2017	2017.1808											USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	2	4	-0.82879559605888	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170306	https://www.theguardian.com/world/2017/mar/06/somethings-happening-how-the-womens-march-inspired-a-new-era-of-resistance
633943139	20170306	201703	2017	2017.1808	BUS	BANK						BUS													0	130	130	13	3	-4.4	3	1	3	-4.38108484005564	1	China	CH	CH	35	105	CH	0							1	United States	US	US	38	-97	US	20170306	http://tech.firstpost.com/news-analysis/bitcoin-regulation-how-india-compares-to-the-rest-of-the-world-in-the-regulatory-approach-to-bitcoin-365489.html
633943180	20170306	201703	2017	2017.1808	CAN	CANADA	CAN								CVL	MIGRANT						CVL			1	043	043	04	1	2.8	2	1	2	3.52564102564103	4	Ellis Island, Nunavut, Canada	CA	CA14	62.55	-64.9667	-564169	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170306	http://forums.canadiancontent.net/canadian-politics/150523-macleans-american-dream-has-moved.html
