640507464	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								NZL	NEW ZEALAND	NZL								0	110	110	11	3	-2.0	2	1	2	-6.86735653809971	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	New Zealand	NZ	NZ	-41	174	NZ	20170326	http://www.firstpost.com/entertainment/radhabinod-pal-more-about-the-dissenting-indian-judge-that-irrfan-khan-plays-in-netflixs-tokyo-trial-3351306.html
640508291	20170326	201703	2017	2017.2356	CAN	CANADA	CAN																		0	036	036	03	1	4.0	10	1	10	0.70477682067346	1	Canada	CA	CA	60	-95	CA	0							2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170326	http://idahostatejournal.com/members/longtime-idaho-journalist-michael-o-donnell-remembered/article_ef132ac1-23d7-59a0-8c90-9ec4a7c6cef3.html
640508338	20170326	201703	2017	2017.2356	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	162	162	16	4	-5.6	4	2	4	-3.45362980617735	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170326	https://www.forbes.com/sites/panosmourdoukoutas/2017/03/25/the-real-reasons-behind-chinas-big-investments-in-sri-lanka/?commentId=blogAndPostId/blog/comment/1584-15599-10854
640508430	20170326	201703	2017	2017.2356	CVL	POPULATION						CVL			MEX	MEXICO	MEX								1	190	190	19	4	-10.0	4	1	4	-4.16184971098266	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	1	Mexico	MX	MX	23	-102	MX	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20170326	http://www.wacotrib.com/townnews/politics/chicago-has-biggest-population-dip-as-southern-states-grow/article_6bfb0378-29f9-5935-8f73-9569228c4ec0.html
640508625	20170326	201703	2017	2017.2356	GOV	PRESIDENT						GOV			USAELIGOV	GEORGE W. BUSH	USA					ELI	GOV		1	057	057	05	1	8.0	2	1	2	-2.43055555555556	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170326	http://countervortex.org/node/15414
640508755	20170326	201703	2017	2017.2356	MEX	MEXICO	MEX								CVL	POPULATION						CVL			1	120	120	12	3	-4.0	4	1	4	-4.16184971098266	1	Mexico	MX	MX	23	-102	MX	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20170326	http://www.wacotrib.com/townnews/politics/chicago-has-biggest-population-dip-as-southern-states-grow/article_6bfb0378-29f9-5935-8f73-9569228c4ec0.html
640508757	20170326	201703	2017	2017.2356	MEX	MEXICO	MEX								CVL	POPULATION						CVL			1	190	190	19	4	-10.0	4	1	4	-4.16184971098266	1	Mexico	MX	MX	23	-102	MX	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20170326	http://www.wacotrib.com/townnews/politics/chicago-has-biggest-population-dip-as-southern-states-grow/article_6bfb0378-29f9-5935-8f73-9569228c4ec0.html
640509122	20170326	201703	2017	2017.2356	USAELIGOV	GEORGE W. BUSH	USA					ELI	GOV		GOV	PRESIDENT						GOV			1	057	057	05	1	8.0	2	1	2	-2.43055555555556	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170326	http://countervortex.org/node/15414
640509756	20170319	201703	2017	2017.2164	BUS	INDUSTRY						BUS			USA	MARYLAND	USA								1	026	026	02	1	4.0	6	1	6	1.06382978723404	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170326	http://www.koreaherald.com/view.php?ud=20170326000084
640509758	20170319	201703	2017	2017.2164	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	030	030	03	1	4.0	3	1	3	-2.72305909617613	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	https://www.whaleoil.co.nz/tag/brexit/
640510005	20170326	201703	2017	2017.2356	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	2	1	2	-0.59790732436472	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170326	http://celebcafe.org/trump-approves-keystone-xl-pipeline-hails-great-day-1741/
640510006	20170326	201703	2017	2017.2356	CAN	CANADA	CAN								USA	NORTH DAKOTA	USA								0	110	110	11	3	-2.0	6	1	6	-0.59790732436472	1	Canada	CA	CA	60	-95	CA	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170326	http://celebcafe.org/trump-approves-keystone-xl-pipeline-hails-great-day-1741/
640510029	20170326	201703	2017	2017.2356	CHN	CHINA	CHN								SAU	SAUDI	SAU								1	057	057	05	1	8.0	2	1	2	-0.68159688412853	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170326	http://www.scmp.com/news/china/diplomacy-defence/article/2081869/chinese-drone-factory-saudi-arabia-first-middle-east
640510179	20170326	201703	2017	2017.2356	ENV	ENVIRONMENTALIST						ENV													1	051	051	05	1	3.4	2	1	2	-0.59790732436472	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	0							1	Canada	CA	CA	60	-95	CA	20170326	http://celebcafe.org/trump-approves-keystone-xl-pipeline-hails-great-day-1741/
640510229	20170326	201703	2017	2017.2356	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	026	026	02	1	4.0	6	5	6	-1.70814125392352	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170326	http://www.watoday.com.au/world/on-eve-of-brexit-trigger-serial-defector-quits-again-leaving-ukip-without-an-mp-20170325-gv6kk2.html
640510733	20170326	201703	2017	2017.2356	SAU	SAUDI	SAU								CHN	CHINA	CHN								1	057	057	05	1	8.0	2	1	2	-0.68159688412853	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170326	http://www.scmp.com/news/china/diplomacy-defence/article/2081869/chinese-drone-factory-saudi-arabia-first-middle-east
640510855	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	110	110	11	3	-2.0	2	1	2	-0.59790732436472	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170326	http://celebcafe.org/trump-approves-keystone-xl-pipeline-hails-great-day-1741/
640510856	20170326	201703	2017	2017.2356	USA	NORTH DAKOTA	USA								CAN	CANADA	CAN								0	110	110	11	3	-2.0	6	1	6	-0.59790732436472	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	1	Canada	CA	CA	60	-95	CA	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170326	http://celebcafe.org/trump-approves-keystone-xl-pipeline-hails-great-day-1741/
640511659	20170319	201703	2017	2017.2164	CHN	CHINA	CHN								USAGOV	UNITED STATES	USA					GOV			0	051	051	05	1	3.4	2	1	2	-2.06077541040867	1	China	CH	CH	35	105	CH	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640511738	20170326	201703	2017	2017.2356											USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	0.69156293222683	0							3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	20170326	http://weymouth.wickedlocal.com/news/20170325/discovering-new-life-stories-in-duxburys-bradford-house
640511741	20170326	201703	2017	2017.2356											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.98684210526316	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170326	http://www.sackvilletribunepost.com/news/2017/3/25/sackville-rcmp-investigating-discovery-of-body-near-train-bridge.html
640511828	20170326	201703	2017	2017.2356	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	1.04166666666667	1	Canada	CA	CA	60	-95	CA	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170326	http://hoyentv.com/2017/03/26/rafael-nadal-kei-nishikori-milos-raonic-advance-in-miami.html
640511834	20170326	201703	2017	2017.2356	CHN	CHINA	CHN																		0	010	010	01	1	0.0	2	1	2	-2.06077541040867	1	China	CH	CH	35	105	CH	0							2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640511839	20170326	201703	2017	2017.2356	CHN	CHINESE	CHN								JPN	JAPANESE	JPN								0	110	110	11	3	-2.0	2	2	2	-2.29658408335123	4	Diaoyu, Liaoning, China	CH	CH19	42.8333	124.633	-1903386	4	Diaoyu, Liaoning, China	CH	CH19	42.8333	124.633	-1903386	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://www.abc57.com/story/34997889/chinese-officials-warned-us-bomber-during-routine-east-china-sea-flyover
640511965	20170326	201703	2017	2017.2356	GBR	BRITISH	GBR								MNCUSA	NETFLIX	USA					MNC			0	042	042	04	1	1.9	4	1	4	2.2284122562674	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	20170326	http://www.eonline.com/ca/news/838801/millie-bobby-brown-cancels-pop-culture-convention-appearance-i-ve-worked-too-hard-and-need-to-rest
640511979	20170326	201703	2017	2017.2356	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		MED	SPOKESMAN						MED			0	040	040	04	1	1.0	1	1	1	-2.06077541040867	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640511980	20170326	201703	2017	2017.2356	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		USAMED	UNITED STATES	USA					MED			0	040	040	04	1	1.0	1	1	1	-2.06077541040867	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640512038	20170326	201703	2017	2017.2356	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-4.4	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170326	http://newsahead.com/argentine-british-detente-faces-test-on-invasion-anniversary/
640512040	20170326	201703	2017	2017.2356	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-2.06077541040867	1	China	CH	CH	35	105	CH	3	Orange Coast College, California, United States	US	USCA	33.6708	-117.913	246933	3	Orange Coast College, California, United States	US	USCA	33.6708	-117.913	246933	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640512128	20170326	201703	2017	2017.2356	JPN	JAPANESE	JPN								CHN	CHINESE	CHN								0	110	110	11	3	-2.0	2	2	2	-2.29658408335123	4	Diaoyu, Liaoning, China	CH	CH19	42.8333	124.633	-1903386	4	Diaoyu, Liaoning, China	CH	CH19	42.8333	124.633	-1903386	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://www.abc57.com/story/34997889/chinese-officials-warned-us-bomber-during-routine-east-china-sea-flyover
640512184	20170326	201703	2017	2017.2356	MED	SPOKESMAN						MED			GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		0	040	040	04	1	1.0	1	1	1	-2.06077541040867	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640512223	20170326	201703	2017	2017.2356	MNCUSA	NETFLIX	USA					MNC			GBR	BRITISH	GBR								0	043	043	04	1	2.8	12	1	12	2.2284122562674	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170326	http://www.eonline.com/ca/news/838801/millie-bobby-brown-cancels-pop-culture-convention-appearance-i-ve-worked-too-hard-and-need-to-rest
640512289	20170326	201703	2017	2017.2356	REF	REFUGEE						REF			BUS	COMPANIES						BUS			0	071	071	07	2	7.4	2	1	2	-2.06077541040867	1	China	CH	CH	35	105	CH	3	Ventura County, California, United States	US	USCA	34.4667	-119.018	277320	3	Ventura County, California, United States	US	USCA	34.4667	-119.018	277320	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640512434	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	2	1	2	-2.06077541040867	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640512435	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	2	1	2	-2.06077541040867	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640512437	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	1	1	1	-2.06077541040867	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640512441	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-2.06077541040867	3	Orange Coast College, California, United States	US	USCA	33.6708	-117.913	246933	1	China	CH	CH	35	105	CH	3	Orange Coast College, California, United States	US	USCA	33.6708	-117.913	246933	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640512546	20170326	201703	2017	2017.2356	USAMED	UNITED STATES	USA					MED			GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		0	040	040	04	1	1.0	1	1	1	-2.06077541040867	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170326	http://citizensjournal.us/the-first-100-days-trump-briefs-march-18-24day-58-64-week-9/
640513221	20170326	201703	2017	2017.2356											GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	4	1	4	0.65952184666117	0							4	Roger Stone, Newport, United Kingdom	UK	UKY6	51.5931	-3.05306	-2606430	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://www.centralctcommunications.com/newbritainherald/article_34656976-11be-11e7-bd7d-3b72365b2eaa.html
640513511	20170326	201703	2017	2017.2356	GBR	BRITAIN	GBR								BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	8	9	2.20795083347483	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170326	http://www.digitaljournal.com/news/world/saving-cool-britannia-image-from-brexit-bruise/article/488814
640514948	20170326	201703	2017	2017.2356											MEX	MEXICO	MEX								0	042	042	04	1	1.9	2	1	2	-3.92464678178964	0							2	California, United States	US	USCA	36.17	-119.746	CA	1	Mexico	MX	MX	23	-102	MX	20170326	https://www.adn.com/nation-world/2017/03/25/she-thought-trump-would-deport-bad-hombres-instead-hes-deporting-her-law-abiding-husband/
640515113	20170326	201703	2017	2017.2356	CHN	CHINESE	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	0.9433962264151	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170326	http://www.thehansindia.com/posts/index/International/2017-03-26/US-Secretary-Of-State-Rex-Tillerson-To-Meet-Allies-As-NATO-Races-To-Save-Talks/289061
640515306	20170326	201703	2017	2017.2356	GOV	PRESIDENT						GOV			CHN	CHINESE	CHN								0	036	036	03	1	4.0	2	1	2	0.9433962264151	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170326	http://www.thehansindia.com/posts/index/International/2017-03-26/US-Secretary-Of-State-Rex-Tillerson-To-Meet-Allies-As-NATO-Races-To-Save-Talks/289061
640515344	20170326	201703	2017	2017.2356	GOV	ATTORNEY GENERAL						GOV			USAGOVELI	BARACK OBAMA	USA					GOV	ELI		1	051	051	05	1	3.4	1	1	1	4.40060698027314	1	Barbados	BB	BB	13.1667	-59.5333	BB	1	Canada	CA	CA	60	-95	CA	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170326	http://www.nationnews.com/nationnews/news/94985/tony-celebrating-bajan-achievements
640515525	20170326	201703	2017	2017.2356	MEX	MEXICO	MEX																		0	043	043	04	1	2.8	2	1	2	-3.92464678178964	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	Mexico	MX	MX	23	-102	MX	20170326	https://www.adn.com/nation-world/2017/03/25/she-thought-trump-would-deport-bad-hombres-instead-hes-deporting-her-law-abiding-husband/
640515549	20170326	201703	2017	2017.2356	MIL	BATTLESHIP						MIL			PHL	PHILIPPINE	PHL								0	020	020	02	1	3.0	1	1	1	-5.33117932148627	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170326	http://interaksyon.com/article/137968/you-could-have-cut-problem-in-the-bud--duterte-blames-us-for-ph-china-maritime-row
640515898	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	20	9	20	5.4755006777109	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170326	http://www.dnaindia.com/entertainment/report-carrie-fisher-debbie-reynolds-lauded-at-public-memorial-service-2368846
640515900	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	112	112	11	3	-2.0	2	1	2	1.71339563862929	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170326	http://www.centralctcommunications.com/newbritainherald/article_f7eeaa4a-11b6-11e7-aa4f-3733e89e2270.html
640515949	20170326	201703	2017	2017.2356	USA	AMERICAN	USA								MEX	MEXICO	MEX								1	063	063	06	2	7.4	9	8	9	-3.99886251347109	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170326	https://www.adn.com/nation-world/2017/03/25/she-thought-trump-would-deport-bad-hombres-instead-hes-deporting-her-law-abiding-husband/
640516740	20170326	201703	2017	2017.2356											CVL	POPULATION						CVL			1	051	051	05	1	3.4	2	1	2	0.90634441087613	0							4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Chesapeake Bay, Maryland, United States	US	USMD	38.5168	-76.383	597227	20170326	http://www.dundalkeagle.com/somdnews/independent/news/local/quack-quack-meet-maryland-s-proposed-state-waterfowl/article_40c19395-1378-5d6c-b7ae-84e9f87428bb.html
640516741	20170326	201703	2017	2017.2356											CVL	POPULATION						CVL			1	051	051	05	1	3.4	2	1	2	0.90634441087613	0							4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170326	http://www.dundalkeagle.com/somdnews/independent/news/local/quack-quack-meet-maryland-s-proposed-state-waterfowl/article_40c19395-1378-5d6c-b7ae-84e9f87428bb.html
640516979	20170326	201703	2017	2017.2356	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	114	114	11	3	-2.0	1	1	1	-1.60284951024043	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170326	http://www.vnews.com/Trump-has-singled-out-Mexico-but-some-say-NAFTA-s-real-challenge-is-to-the-north-8875078
640516996	20170326	201703	2017	2017.2356	CHN	CHINA	CHN																		1	120	120	12	3	-4.0	1	1	1	-1.14942528735633	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							1	United States	US	US	38	-97	US	20170326	http://northernstar.info/from_ap/hong-kong-set-to-get-new-leader-as-anointed-by/article_d773be3f-021a-5270-8657-5e5dd4b8c984.html
640517138	20170326	201703	2017	2017.2356	DEU	BERLIN	DEU								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-3.65853658536586	1	United Kingdom	UK	UK	54	-2	UK	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170326	http://www.altoonamirror.com/life/area-life/2017/03/white-artists-till-painting-under-fire-at-ny-museum/
640517739	20170326	201703	2017	2017.2356	SAU	SAUDI	SAU								IRN	IRAN	IRN								0	161	161	16	4	-4.0	4	1	4	-4.58306810948441	1	Guam	GQ	GQ	13.2613	145.096	GQ	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170326	http://www.4thmedia.org/2017/03/fracturing-of-diplomatic-relations-sets-world-on-dangerous-path/
640517946	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								NLD	AMSTERDAM	NLD								0	071	071	07	2	7.4	4	2	4	-2.37865302757542	1	Mexico	MX	MX	23	-102	MX	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170326	http://www.weirtondailytimes.com/news/local-news/2017/03/federal-budget-could-affect-local-projects/
640519557	20170326	201703	2017	2017.2356	FRA	FRANCE	FRA								SAU	SAUDI	SAU								0	061	061	06	2	6.4	10	5	10	-8.40936324070762	1	United States	US	US	38	-97	US	1	France	FR	FR	46	2	FR	1	United Kingdom	UK	UK	54	-2	UK	20170326	http://news.trust.org/item/20170326051224-2uz2y
640519567	20170326	201703	2017	2017.2356	GBR	BRITAIN	GBR								EGY	EGYPT	EGY								0	172	172	17	4	-5.0	1	1	1	-4.22764227642277	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170326	http://nation.com.pk/international/26-Mar-2017/weary-flyers-shrug-as-middle-east-laptop-ban-takes-off
640519574	20170326	201703	2017	2017.2356	GBR	BRITAIN	GBR								JOR	JORDAN	JOR								0	172	172	17	4	-5.0	1	1	1	-4.22764227642277	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170326	http://nation.com.pk/international/26-Mar-2017/weary-flyers-shrug-as-middle-east-laptop-ban-takes-off
640519576	20170326	201703	2017	2017.2356	GBR	BRITAIN	GBR								LBN	LEBANON	LBN								0	172	172	17	4	-5.0	1	1	1	-4.22764227642277	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	1	Egypt	EG	EG	27	30	EG	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170326	http://nation.com.pk/international/26-Mar-2017/weary-flyers-shrug-as-middle-east-laptop-ban-takes-off
640519582	20170326	201703	2017	2017.2356	GBR	UNITED KINGDOM	GBR								SAU	SAUDI	SAU								0	061	061	06	2	6.4	10	5	10	-8.40936324070762	1	United States	US	US	38	-97	US	1	France	FR	FR	46	2	FR	1	United Kingdom	UK	UK	54	-2	UK	20170326	http://news.trust.org/item/20170326051224-2uz2y
640519583	20170326	201703	2017	2017.2356	GBR	BRITAIN	GBR								SAU	SAUDI ARABIA	SAU								0	172	172	17	4	-5.0	1	1	1	-4.22764227642277	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170326	http://nation.com.pk/international/26-Mar-2017/weary-flyers-shrug-as-middle-east-laptop-ban-takes-off
640519584	20170326	201703	2017	2017.2356	GBR	BRITAIN	GBR								TUN	TUNISIA	TUN								0	172	172	17	4	-5.0	1	1	1	-4.22764227642277	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	1	Egypt	EG	EG	27	30	EG	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170326	http://nation.com.pk/international/26-Mar-2017/weary-flyers-shrug-as-middle-east-laptop-ban-takes-off
640519585	20170326	201703	2017	2017.2356	GBR	BRITAIN	GBR								TUR	TURKEY	TUR								0	172	172	17	4	-5.0	1	1	1	-4.22764227642277	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170326	http://nation.com.pk/international/26-Mar-2017/weary-flyers-shrug-as-middle-east-laptop-ban-takes-off
640519709	20170326	201703	2017	2017.2356	IGOWSTNAT	NATO	WST	NAT				IGO			BEL	BRUSSELS	BEL								1	036	036	03	1	4.0	6	1	6	-0.61728395061729	1	China	CH	CH	35	105	CH	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	1	China	CH	CH	35	105	CH	20170326	http://www.globalsecurity.org/military/library/news/2017/03/mil-170325-rferl01.htm
