614639181	20170106	201701	2017	2017.0164	CHN	CHINA	CHN																		1	030	030	03	1	4.0	2	1	2	-4.15647921760392	1	China	CH	CH	35	105	CH	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170106	http://www.openthemagazine.com/article/essay/the-new-new-deal
614639191	20170106	201701	2017	2017.0164	CHN	CHINA	CHN								COPGOV	DRUG ENFORCEMENT						COP	GOV		1	036	036	03	1	4.0	4	1	4	-2.12765957446808	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://www.hawaiinewsnow.com/story/34197954/dea-chief-to-visit-china-as-us-pushes-to-halt-opioid-supply
614639202	20170106	201701	2017	2017.0164	CHN	CHINA	CHN								USA	GRAND RAPIDS	USA								1	042	042	04	1	1.9	2	1	2	-0.70588235294117	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://usa.chinadaily.com.cn/us/2017-01/04/content_27882524.htm
614639203	20170106	201701	2017	2017.0164	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	0.59726962457337	5	Heilongjiang, Heilongjiang, China	CH	CH08	48	128	-1908709	1	United States	US	US	38	-97	US	5	Heilongjiang, Heilongjiang, China	CH	CH08	48	128	-1908709	20170106	http://www.womenofchina.cn/womenofchina/html1/people/everyday/1701/886-1.htm
614639204	20170106	201701	2017	2017.0164	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0.59726962457337	5	Heilongjiang, Heilongjiang, China	CH	CH08	48	128	-1908709	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170106	http://www.womenofchina.cn/womenofchina/html1/people/everyday/1701/886-1.htm
614639208	20170106	201701	2017	2017.0164	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-3.35101171127735	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20170106	http://www.telesurtv.net/english/news/Mesha-Caldwell-is-1st-Reported-Trans-Murder-of-2017-20170106-0005.html
614639209	20170106	201701	2017	2017.0164	CHN	CANTON	CHN								USA	MISSISSIPPI	USA								1	193	193	19	4	-10.0	7	1	7	-3.35101171127735	1	China	CH	CH	35	105	CH	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20170106	http://www.telesurtv.net/english/news/Mesha-Caldwell-is-1st-Reported-Trans-Murder-of-2017-20170106-0005.html
614639210	20170106	201701	2017	2017.0164	CHNGOV	CHINA	CHN					GOV			COPGOV	DRUG ENFORCEMENT						COP	GOV		1	043	043	04	1	2.8	5	1	5	-2.12765957446808	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://www.hawaiinewsnow.com/story/34197954/dea-chief-to-visit-china-as-us-pushes-to-halt-opioid-supply
614639274	20170106	201701	2017	2017.0164	COPGOV	DRUG ENFORCEMENT						COP	GOV		CHN	BEIJING	CHN								1	036	036	03	1	4.0	7	1	7	-2.12765957446808	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://www.hawaiinewsnow.com/story/34197954/dea-chief-to-visit-china-as-us-pushes-to-halt-opioid-supply
614639275	20170106	201701	2017	2017.0164	COPGOV	DRUG ENFORCEMENT						COP	GOV		CHNGOV	CHINA	CHN					GOV			1	042	042	04	1	1.9	5	1	5	-2.12765957446808	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://www.hawaiinewsnow.com/story/34197954/dea-chief-to-visit-china-as-us-pushes-to-halt-opioid-supply
614639286	20170106	201701	2017	2017.0164	CRM	PICKPOCKET						CRM													0	190	190	19	4	-10.0	4	1	4	0.43196544276458	1	United States	US	US	38	-97	US	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170106	https://www.yahoo.com/news/city-now-allows-women-carry-081826209.html
614639288	20170106	201701	2017	2017.0164	CRM	PICKPOCKET						CRM			IND	DELHI	IND								0	190	190	19	4	-10.0	3	1	3	0.43196544276458	1	United States	US	US	38	-97	US	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170106	https://www.yahoo.com/news/city-now-allows-women-carry-081826209.html
614639677	20170106	201701	2017	2017.0164	IND	GUJARAT	IND								USA	NEW YORK	USA								1	040	040	04	1	1.0	3	1	3	3.96039603960396	1	India	IN	IN	20	77	IN	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	India	IN	IN	20	77	IN	20170106	http://www.prweb.com/releases/2017/01/prweb13957678.htm
614639771	20170106	201701	2017	2017.0164	JPN	JAPAN	JPN								USA	DETROIT	USA								0	010	010	01	1	0.0	3	1	3	-1.52284263959391	1	Mexico	MX	MX	23	-102	MX	3	Ann Arbor, Michigan, United States	US	USMI	42.2709	-83.7263	620133	1	Mexico	MX	MX	23	-102	MX	20170106	http://www.maltatoday.com.mt/news/world/73184/trump_hits_toyota_in_latest_broadside_against_carmakers_and_mexico
614639883	20170106	201701	2017	2017.0164	MED	MEDIA						MED													1	010	010	01	1	0.0	2	1	2	0.512820512820517	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170106	http://zeenews.india.com/hollywood/deepika-padukone-explains-her-xxx-return-of-xander-cage-character-serena-unger-watch_1964905.html
614639936	20170106	201701	2017	2017.0164	MEX	MEXICO	MEX								USA	WASHINGTON	USA								0	012	012	01	1	-0.4	1	1	1	-1.75054704595186	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170106	http://www.standard.co.uk/news/world/donald-trump-preparing-for-uturn-over-pledge-for-mexico-to-pay-for-us-border-wall-a3433951.html
614639985	20170106	201701	2017	2017.0164	MNCJPNGOV	TOYOTA	JPN					MNC	GOV		BUS	COMPANY						BUS			0	010	010	01	1	0.0	3	1	3	-1.52284263959391	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170106	http://www.maltatoday.com.mt/news/world/73184/trump_hits_toyota_in_latest_broadside_against_carmakers_and_mexico
614640000	20170106	201701	2017	2017.0164	MNCUSAMED	VERIZON	USA					MNC	MED												1	090	090	09	2	-2.0	4	1	4	-2.17391304347826	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	0							1	China	CH	CH	35	105	CH	20170106	http://www.allmediany.com/news/80342-verizon-having-second-thoughts-on-yahoo-acquisition
614640016	20170106	201701	2017	2017.0164	NGA	NIGERIA	NGA																		0	112	112	11	3	-2.0	4	1	4	-4.59558823529411	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							1	United Kingdom	UK	UK	54	-2	UK	20170106	http://thenewsnigeria.com.ng/2017/01/buhari-and-nnamdi-kanu-fighting-the-wrong-enemies/
614640280	20170106	201701	2017	2017.0164	USA	THE US	USA																		1	070	070	07	2	7.0	2	1	2	-0.12165450121654	4	Baja California, Chiapas, Mexico	MX	MX05	16.4167	-93.7833	6255325	0							1	United States	US	US	38	-97	US	20170106	http://www.scmp.com/news/asia/east-asia/article/2059955/after-being-threatened-border-tax-toyota-politely-reminds-trump
614640314	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	0.59726962457337	1	United States	US	US	38	-97	US	5	Heilongjiang, Heilongjiang, China	CH	CH08	48	128	-1908709	5	Heilongjiang, Heilongjiang, China	CH	CH08	48	128	-1908709	20170106	http://www.womenofchina.cn/womenofchina/html1/people/everyday/1701/886-1.htm
614640316	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	043	043	04	1	2.8	6	1	6	-0.70588235294117	3	Grand Rapids, Michigan, United States	US	USMI	42.9634	-85.6681	627105	4	Fu Jing, Guangdong, China	CH	CH30	22.3821	113.498	10365942	3	Grand Rapids, Michigan, United States	US	USMI	42.9634	-85.6681	627105	20170106	http://usa.chinadaily.com.cn/us/2017-01/04/content_27882524.htm
614640317	20170106	201701	2017	2017.0164	USA	HAWAII	USA								CHN	CHINA	CHN								1	043	043	04	1	2.8	10	1	10	-2.12765957446808	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20170106	http://www.hawaiinewsnow.com/story/34197954/dea-chief-to-visit-china-as-us-pushes-to-halt-opioid-supply
614640318	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	190	190	19	4	-10.0	2	1	2	-3.35101171127735	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Madison County, Mississippi, United States	US	USMS	32.5651	-90.0645	695768	20170106	http://www.telesurtv.net/english/news/Mesha-Caldwell-is-1st-Reported-Trans-Murder-of-2017-20170106-0005.html
614640319	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	190	190	19	4	-10.0	2	1	2	-3.35101171127735	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	1	China	CH	CH	35	105	CH	3	Madison County, Mississippi, United States	US	USMS	32.5651	-90.0645	695768	20170106	http://www.telesurtv.net/english/news/Mesha-Caldwell-is-1st-Reported-Trans-Murder-of-2017-20170106-0005.html
614640320	20170106	201701	2017	2017.0164	USA	MISSISSIPPI	USA								CHN	CHINA	CHN								1	193	193	19	4	-10.0	4	1	4	-3.35101171127735	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20170106	http://www.telesurtv.net/english/news/Mesha-Caldwell-is-1st-Reported-Trans-Murder-of-2017-20170106-0005.html
614640321	20170106	201701	2017	2017.0164	USA	MISSISSIPPI	USA								CHN	CHINA	CHN								1	193	193	19	4	-10.0	3	1	3	-3.35101171127735	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	1	China	CH	CH	35	105	CH	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20170106	http://www.telesurtv.net/english/news/Mesha-Caldwell-is-1st-Reported-Trans-Murder-of-2017-20170106-0005.html
614640375	20170106	201701	2017	2017.0164	USA	DETROIT	USA								MEX	MEXICO	MEX								0	061	061	06	2	6.4	14	2	14	-2.66392178104452	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	1	Mexico	MX	MX	23	-102	MX	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	20170106	http://www.rte.ie/news/business/2017/0106/843029-trump-hits-toyota-in-latest-attack-on-car-firms/
614640376	20170106	201701	2017	2017.0164	USA	DETROIT	USA								MEX	MEXICO	MEX								0	061	061	06	2	6.4	4	2	4	-2.66392178104452	1	Mexico	MX	MX	23	-102	MX	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	20170106	http://www.rte.ie/news/business/2017/0106/843029-trump-hits-toyota-in-latest-attack-on-car-firms/
614640400	20170106	201701	2017	2017.0164	USA	GRAND RAPIDS	USA								gin	JING			gin						1	043	043	04	1	2.8	2	1	2	-0.70588235294117	3	Grand Rapids, Michigan, United States	US	USMI	42.9634	-85.6681	627105	4	Fu Jing, Guangdong, China	CH	CH30	22.3821	113.498	10365942	3	Grand Rapids, Michigan, United States	US	USMI	42.9634	-85.6681	627105	20170106	http://usa.chinadaily.com.cn/us/2017-01/04/content_27882524.htm
614640423	20170106	201701	2017	2017.0164	USAGOV	OBAMA	USA					GOV			USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	-4.15647921760392	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170106	http://www.openthemagazine.com/article/essay/the-new-new-deal
614640449	20170106	201701	2017	2017.0164	ful	FULANI			ful																0	112	112	11	3	-2.0	2	1	2	-4.59558823529411	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							1	United Kingdom	UK	UK	54	-2	UK	20170106	http://thenewsnigeria.com.ng/2017/01/buhari-and-nnamdi-kanu-fighting-the-wrong-enemies/
614640451	20170106	201701	2017	2017.0164	ful	FULANI			ful						NGA	NIGERIA	NGA								0	112	112	11	3	-2.0	1	1	1	-4.59558823529411	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170106	http://thenewsnigeria.com.ng/2017/01/buhari-and-nnamdi-kanu-fighting-the-wrong-enemies/
614642019	20170106	201701	2017	2017.0164	CAN	CANADA	CAN								USA	HAWAII	USA								1	010	010	01	1	0.0	1	1	1	-1.47058823529411	4	Big Island, Nunavut, Canada	CA	CA14	58.3	-67.6167	-561142	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170106	http://www.ntd.tv/2017/01/06/thousands-people-rush-see-molten-lava-hawaiis-kilauea-volcano/
614642037	20170106	201701	2017	2017.0164	CHN	CHINA	CHN								COPGOV	DRUG ENFORCEMENT						COP	GOV		1	036	036	03	1	4.0	4	1	4	-0.76923076923077	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://humanitariannews.org/20170106/dea-chief-visit-china-us-pushes-halt-opioid-supply
614642047	20170106	201701	2017	2017.0164	CHNGOV	CHINA	CHN					GOV			COPGOV	DRUG ENFORCEMENT						COP	GOV		1	043	043	04	1	2.8	5	1	5	-0.76923076923077	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://humanitariannews.org/20170106/dea-chief-visit-china-us-pushes-halt-opioid-supply
614642117	20170106	201701	2017	2017.0164	COPGOV	DRUG ENFORCEMENT						COP	GOV		CHN	BEIJING	CHN								1	036	036	03	1	4.0	7	1	7	-0.76923076923077	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://humanitariannews.org/20170106/dea-chief-visit-china-us-pushes-halt-opioid-supply
614642118	20170106	201701	2017	2017.0164	COPGOV	DRUG ENFORCEMENT						COP	GOV		CHNGOV	CHINA	CHN					GOV			1	042	042	04	1	1.9	5	1	5	-0.76923076923077	1	United States	US	US	38	-97	US	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170106	http://humanitariannews.org/20170106/dea-chief-visit-china-us-pushes-halt-opioid-supply
614642319	20170106	201701	2017	2017.0164	GBR	UNITED KINGDOM	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	020	020	02	1	3.0	1	1	1	0.28011204481792	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170106	http://www.telegraph.co.uk/news/2017/01/06/theresa-may-visit-donald-trump-spring-says-no-10/
614642320	20170106	201701	2017	2017.0164	GBR	UNITED KINGDOM	GBR								GBRGOV	DOWNING STREET	GBR					GOV			1	020	020	02	1	3.0	1	1	1	0.28011204481792	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170106	http://www.telegraph.co.uk/news/2017/01/06/theresa-may-visit-donald-trump-spring-says-no-10/
614642332	20170106	201701	2017	2017.0164	GBR	UNITED KINGDOM	GBR								RUS	RUSSIA	RUS								1	072	072	07	2	8.3	2	1	2	0.1375515818432	1	United Kingdom	UK	UK	54	-2	UK	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	United Kingdom	UK	UK	54	-2	UK	20170106	http://indianexpress.com/article/entertainment/bollywood/om-puri-dead-from-east-is-east-to-charlie-wilsons-war-how-he-won-the-west-4461768/
614642333	20170106	201701	2017	2017.0164	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								0	017	017	01	1	0.0	2	1	2	0.28011204481792	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170106	http://www.telegraph.co.uk/news/2017/01/06/theresa-may-visit-donald-trump-spring-says-no-10/
614642364	20170106	201701	2017	2017.0164	GOV	TRADE MINIST						GOV													1	010	010	01	1	0.0	4	1	4	-2.6246719160105	1	India	IN	IN	20	77	IN	0							1	United States	US	US	38	-97	US	20170106	http://mashable.com/2017/01/06/apple-india-local-manufacturing-government-reluctant/
614642406	20170106	201701	2017	2017.0164	GOV	TRADE MINIST						GOV			BUS	MANUFACTURER						BUS			1	010	010	01	1	0.0	1	1	1	-2.6246719160105	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	20170106	http://mashable.com/2017/01/06/apple-india-local-manufacturing-government-reluctant/
614642407	20170106	201701	2017	2017.0164	GOV	TRADE MINIST						GOV			BUS	MANUFACTURER						BUS			1	010	010	01	1	0.0	1	1	1	-2.6246719160105	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	20170106	http://mashable.com/2017/01/06/apple-india-local-manufacturing-government-reluctant/
614642408	20170106	201701	2017	2017.0164	GOV	TRADE MINIST						GOV			BUS	MANUFACTURER						BUS			1	010	010	01	1	0.0	3	1	3	-2.6246719160105	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170106	http://mashable.com/2017/01/06/apple-india-local-manufacturing-government-reluctant/
614642710	20170106	201701	2017	2017.0164	JPN	JAPAN	JPN								MEX	MEXICO	MEX								0	031	031	03	1	5.2	4	1	4	-2.66512166859791	1	Japan	JA	JA	36	138	JA	1	Mexico	MX	MX	23	-102	MX	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170106	http://www.hurriyetdailynews.com/trump-hits-toyota-in-latest-broadside-against-carmakers-and-mexico.aspx?pageID=238&nid=108213&NewsCatID=345
614642954	20170106	201701	2017	2017.0164	MNCJPN	TOYOTA	JPN					MNC			GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	2	1	2	-2.66512166859791	1	Mexico	MX	MX	23	-102	MX	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	1	Mexico	MX	MX	23	-102	MX	20170106	http://www.hurriyetdailynews.com/trump-hits-toyota-in-latest-broadside-against-carmakers-and-mexico.aspx?pageID=238&nid=108213&NewsCatID=345
614643258	20170106	201701	2017	2017.0164	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	2	1	2	-2	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	20170106	http://news.mb.com.ph/2017/01/06/watch-russian-marines-in-smashing-ph-charm-offensive/
614643386	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA																		1	017	017	01	1	0.0	2	1	2	2.05831903945112	3	Beverly Hills, California, United States	US	USCA	34.0736	-118.4	1652672	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170106	http://www.dailymail.co.uk/tvshowbiz/article-4093876/Gwyneth-Paltrow-Brad-Falchuck-attend-Carrie-Fisher-s-memorial-service.html
614643417	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	1	1	1	1.1037527593819	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	20170106	http://www.dekhnews.com/om-puri-passes-away-after-a-massive-heart-attack-at-the-age-of-66/
614643453	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA								BUS	INVESTOR						BUS			1	043	043	04	1	2.8	5	1	5	-8.35913312693498	1	United States	US	US	38	-97	US	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	-6.17444	106.829	-2679652	1	China	CH	CH	35	105	CH	20170106	http://www.indonesia-investments.com/news/todays-headlines/investment-realization-in-indonesia-s-jakarta-fell-in-2016/item7498
614643457	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA								CAN	TORONTO	CAN								1	084	084	08	2	7.0	4	1	4	-3.79746835443038	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170106	http://www.hotnewhiphop.com/trina-damn-feat-tory-lanez-new-song.1972453.html
614643459	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA								CAN	TORONTO	CAN								1	0841	084	08	2	7.0	2	1	2	-3.79746835443038	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170106	http://www.hotnewhiphop.com/trina-damn-feat-tory-lanez-new-song.1972453.html
614643531	20170106	201701	2017	2017.0164	USA	UNITED STATES	USA								USAAGR	UNITED STATES	USA					AGR			1	017	017	01	1	0.0	2	1	2	2.05831903945112	3	Beverly Hills, California, United States	US	USCA	34.0736	-118.4	1652672	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170106	http://www.dailymail.co.uk/tvshowbiz/article-4093876/Gwyneth-Paltrow-Brad-Falchuck-attend-Carrie-Fisher-s-memorial-service.html
614645124	20170106	201701	2017	2017.0164	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	2	3	-1.05780027293614	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170106	http://www.mypalmbeachpost.com/news/national/radio-signal-traced-galaxy-billion-light-years-away/tslK94iJUkNXjpPHO3LkYO/
614645141	20170106	201701	2017	2017.0164	CHN	CHINA	CHN								USA	AMERICAN	USA								0	042	042	04	1	1.9	3	1	3	-4.06779661016949	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170106	http://www.counterpunch.org/2017/01/06/china-saving-america-from-itself/
614645142	20170106	201701	2017	2017.0164	CHN	CHINA	CHN								USA	CHICAGO	USA								1	182	182	18	4	-9.5	6	1	6	-12.3076923076923	1	China	CH	CH	35	105	CH	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	China	CH	CH	35	105	CH	20170106	http://contacto-latino.com/en/news/201403/106362188/attacker-sneaks-into-school-stabs-12-children-in-china-chicago-tribune/
614645292	20170106	201701	2017	2017.0164	ECUGOV	ECUADOR	ECU					GOV			GBR	LONDON	GBR								1	010	010	01	1	0.0	2	1	2	-4.06698564593301	3	Embassy Of Ecuador, District of Columbia, United States	US	USDC	38.9223	-77.0353	529875	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170106	http://www.newsfactor.com/story.xhtml?story_id=0120013PN3HO
614645309	20170106	201701	2017	2017.0164	EDU	SCHOOL						EDU			CHN	CHINA	CHN								1	182	182	18	4	-9.5	2	1	2	-12.3076923076923	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	China	CH	CH	35	105	CH	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170106	http://contacto-latino.com/en/news/201403/106362188/attacker-sneaks-into-school-stabs-12-children-in-china-chicago-tribune/
614645411	20170106	201701	2017	2017.0164	GBR	UNITED KINGDOM	GBR								GOV	DIRECTOR GENERAL						GOV			1	010	010	01	1	0.0	2	1	2	-2.75862068965517	3	Las Vegas, Nevada, United States	US	USNV	36.175	-115.137	847388	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	59.15	-2.61667	-2611570	3	Las Vegas, Nevada, United States	US	USNV	36.175	-115.137	847388	20170106	http://www.lasvegasnvblog.com/2017/01/there-was-a-brexit-power-struggle-in-whitehall-after-sir-ivan-rogers-resigned/
614645429	20170106	201701	2017	2017.0164	GBR	UNITED KINGDOM	GBR								USA	NEW YORK	USA								1	042	042	04	1	1.9	1	1	1	0.52447552447552	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170106	http://www.express.co.uk/news/uk/750880/Nigel-Farage-accuses-Downing-Street-exaggerating-Theresa-May-team-Donald-Trump-meeting
614645511	20170106	201701	2017	2017.0164	GOV	PRESIDENT						GOV			ECUGOV	ECUADORIAN	ECU					GOV			0	012	012	01	1	-0.4	2	1	2	-2.51299826689774	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170106	http://www.recorder.com/No-doubt-Russia-interfered-in-election-US-intel-chief-says-7304752
614645582	20170106	201701	2017	2017.0164	GOV	PRESIDENT						GOV			SPY	INTELLIGENCE						SPY			0	012	012	01	1	-0.4	2	1	2	-2.51299826689774	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170106	http://www.recorder.com/No-doubt-Russia-interfered-in-election-US-intel-chief-says-7304752
614645898	20170106	201701	2017	2017.0164	LEG	CONGRESS						LEG													0	071	071	07	2	7.4	3	2	3	-1.37024995093144	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170106	http://www.stripes.com/news/us/congress-looks-to-start-building-a-mexican-border-wall-within-months-1.447618
